,ISO3,year,GDP
5599,IRL,2011,52219.7057327581
5600,IRL,2012,48943.8206459561
5601,IRL,2013,51496.9616850661
5602,IRL,2014,55752.7649838131
5603,IRL,2015,62179.2642662951
5604,IRL,2016,62784.0656875694
5605,IRL,2017,70150.7370157965
5606,IRL,2018,79446.9391085469
5607,IRL,2019,80848.3019020489
5608,IRL,2020,85973.0884875501
5609,IRL,2021,102001.798249145
5610,IRL,2022,103983.29133582
5611,IRN,1961,201.374873296143
5612,IRN,1962,207.633533944117
5613,IRN,1963,211.901117833205
5614,IRN,1964,224.64111707217
5615,IRN,1965,251.239039884272
5616,IRN,1966,267.334102601745
5617,IRN,1967,289.108984961395
5618,IRN,1968,320.858644114884
5619,IRN,1969,352.45263457082
5620,IRN,1970,385.812266017851
5621,IRN,1971,469.083555428261
5622,IRN,1972,569.663454428143
5623,IRN,1973,874.113595284197
5624,IRN,1974,1448.7637069233
5625,IRN,1975,1575.80607387262
5626,IRN,1976,2011.0272869926
5627,IRN,1977,2311.01542973089
5628,IRN,1978,2166.89034831665
5629,IRN,1979,2429.56177238612
5630,IRN,1980,2449.65340109462
5631,IRN,1981,2482.92048465463
5632,IRN,1982,2963.49805963631
5633,IRN,1983,3551.4946474781
5634,IRN,1984,3556.48502920437
5635,IRN,1985,3812.10636953974
5636,IRN,1986,4274.80524001059
5637,IRN,1987,2651.48486764377
5638,IRN,1988,2361.4171983608
5639,IRN,1989,2246.19174034655
5640,IRN,1990,2237.05226140112
5641,IRN,1993,1066.74193845197
5642,IRN,1994,1197.64214617436
5643,IRN,1995,1585.97793678392
5644,IRN,1996,1954.66075232286
5645,IRN,1997,1823.27451370299
5646,IRN,1998,1737.70003294514
5647,IRN,1999,1765.78364270671
5648,IRN,2000,1672.02287649013
5649,IRN,2001,1902.94763906684
5650,IRN,2002,1910.4771336696
5651,IRN,2003,2259.51631977961
5652,IRN,2004,2751.79304173638
5653,IRN,2005,3226.61397063388
5654,IRN,2006,3736.1777926143
5655,IRN,2007,4838.00355614642
5656,IRN,2008,5623.91168093228
5657,IRN,2009,5602.5562818391
5658,IRN,2010,6458.57395613765
5659,IRN,2011,8201.58167797698
5660,IRN,2012,8329.00206664876
5661,IRN,2013,6280.68186740814
5662,IRN,2014,5757.54333251596
5663,IRN,2015,4990.93679541655
5664,IRN,2016,5497.24323254699
5665,IRN,2017,5758.59072766807
5666,IRN,2018,3850.75125293224
5667,IRN,2019,3276.75326508099
5668,IRN,2020,2746.41948317956
5669,IRN,2021,4084.20030479458
5670,IRN,2022,4669.57137993878
5671,IRQ,1961,252.245141098805
5672,IRQ,1962,261.219377585624
5673,IRQ,1963,255.719298774145
5674,IRQ,1964,292.615690962446
5675,IRQ,1968,316.356168888835
5676,IRQ,1969,317.383377516595
5677,IRQ,1970,334.441202362176
5678,IRQ,1971,380.637512609983
5679,IRQ,1972,391.522287321083
5680,IRQ,1973,472.250012453355
5681,IRQ,1974,1024.33630358358
5682,IRQ,1975,1158.45710616289
5683,IRQ,1976,1479.64993422836
5684,IRQ,1977,1599.82473772802
5685,IRQ,1978,1853.57400538713
5686,IRQ,1979,2857.55959079762
5687,IRQ,1980,3850.25849663918
5688,IRQ,1981,2688.72545186483
5689,IRQ,1982,2929.44877647527
5690,IRQ,1983,2731.72448130334
5691,IRQ,1984,3052.49979949149
5692,IRQ,1985,3073.86085605471
5693,IRQ,1986,2926.91783999193
5694,IRQ,1987,3420.54033968675
5695,IRQ,1988,3690.07119352442
5696,IRQ,1989,3774.20643860063
5697,IRQ,1990,10216.5688075328
5698,IRQ,1991,22.8503705157307
5699,IRQ,1992,30.1143155146922
5700,IRQ,1993,53.480234998687
5701,IRQ,1994,197.122426551766
5702,IRQ,1995,615.500371815598
5703,IRQ,1996,482.163618606282
5704,IRQ,1997,929.876446552425
5705,IRQ,1998,894.329094332383
5706,IRQ,1999,1548.2982843358
5707,IRQ,2000,1963.72283862715
5708,IRQ,2001,1422.83133890376
5709,IRQ,2002,1254.16204512828
5710,IRQ,2003,809.845684048259
5711,IRQ,2004,1314.76255894742
5712,IRQ,2005,1740.66833006213
5713,IRQ,2006,2253.54711274949
5714,IRQ,2007,3099.59196989479
5715,IRQ,2008,4504.50809414268
5716,IRQ,2009,3686.4021329943
5717,IRQ,2010,4430.42624189518
5718,IRQ,2011,5736.89895897239
5719,IRQ,2012,6437.50307624074
5720,IRQ,2013,6612.90225210234
5721,IRQ,2014,6215.98603314029
5722,IRQ,2015,4416.94292408042
5723,IRQ,2016,4305.20270154631
5724,IRQ,2017,4725.19357334032
5725,IRQ,2018,5601.46706102705
5726,IRQ,2019,5621.18169491752
5727,IRQ,2020,4251.33725272808
5728,IRQ,2021,4770.83534274738
5729,IRQ,2022,5937.19546600271
5730,ISL,1961,1418.12586971526
5731,ISL,1962,1562.23073045837
5732,ISL,1963,1831.70565581972
5733,ISL,1964,2297.9206432038
5734,ISL,1965,2723.52094989073
5735,ISL,1966,3215.69417804329
5736,ISL,1967,3125.64949185014
5737,ISL,1968,2354.48002671305
5738,ISL,1969,2039.19629517262
5739,ISL,1970,2576.35344434276
5740,ISL,1971,3252.09917788448
5741,ISL,1972,4014.84273017558
5742,ISL,1973,5437.34252541217
5743,ISL,1974,7040.55404419726
5744,ISL,1975,6454.17715159378
5745,ISL,1976,7583.27529804327
5746,ISL,1977,9957.25443433463
5747,ISL,1978,11236.735735064
5748,ISL,1979,12640.6408128355
5749,ISL,1980,14821.8150912707
5750,ISL,1981,15137.2538408683
5751,ISL,1982,13711.7362718597
5752,ISL,1983,11671.8092292119
5753,ISL,1984,11959.5400102921
5754,ISL,1985,12361.1870365183
5755,ISL,1986,16406.04794507
5756,ISL,1987,22453.1882283809
5757,ISL,1988,24451.9733172334
5758,ISL,1989,22434.3467683494
5759,ISL,1990,25384.9150226302
5760,ISL,1991,26802.9895156678
5761,ISL,1992,27124.2745379594
5762,ISL,1993,23579.7953612417
5763,ISL,1994,24018.6313967189
5764,ISL,1995,26633.5913761549
5765,ISL,1996,27614.8770273122
5766,ISL,1997,27919.1854966562
5767,ISL,1998,31030.0535989181
5768,ISL,1999,32381.6252356488
5769,ISL,2000,32096.3722613695
5770,ISL,2001,28897.4439396908
5771,ISL,2002,32409.2161491753
5772,ISL,2003,39476.6978486684
5773,ISL,2004,47334.9306537723
5774,ISL,2005,56794.8501588953
5775,ISL,2006,57492.9342498703
5776,ISL,2007,69495.7267376825
5777,ISL,2008,56943.3704468563
5778,ISL,2009,41301.273219718
5779,ISL,2010,43237.0729488958
5780,ISL,2011,47714.5922308485
5781,ISL,2012,45995.5478789467
5782,ISL,2013,49804.9829978371
5783,ISL,2014,54576.7448146565
5784,ISL,2015,52951.6815110898
5785,ISL,2016,61987.9263620283
5786,ISL,2017,72010.1490316258
5787,ISL,2018,74452.1890731447
5788,ISL,2019,68452.23622306
5789,ISL,2020,58848.41812446
5790,ISL,2021,68710.2442005473
5791,ISL,2022,73466.7786674708
5792,ISR,1961,1436.38443935927
5793,ISR,1962,1094.63584823375
5794,ISR,1963,1257.81140535239
5795,ISR,1964,1375.89225589226
5796,ISR,1965,1429.31460528027
5797,ISR,1966,1513.88360593382
5798,ISR,1967,1468.12386156648
5799,ISR,1968,1647.87727434891
5800,ISR,1969,1852.39253852393
5801,ISR,1995,18916.6736162439
5802,ISR,1996,20116.9818739492
5803,ISR,1997,20366.5829100097
5804,ISR,1998,20106.6307473306
5805,ISR,1999,19742.5203936202
5806,ISR,2000,21630.7476087887
5807,ISR,2001,20909.430361637
5808,ISR,2002,19035.1024144493
5809,ISR,2003,19627.1754936631
5810,ISR,2004,20557.0786270029
5811,ISR,2005,21223.9355901939
5812,ISR,2006,22494.6420931621
5813,ISR,2007,25633.6432169583
5814,ISR,2008,30173.3615938856
5815,ISR,2009,28317.0408441487
5816,ISR,2010,31266.6053174383
5817,ISR,2011,34354.7161182231
5818,ISR,2012,33156.2283157638
5819,ISR,2013,36941.8423573582
5820,ISR,2014,38259.6810956173
5821,ISR,2015,36206.5222171621
5822,ISR,2016,37690.4739511859
5823,ISR,2017,41114.7817082553
5824,ISR,2018,42406.8454263606
5825,ISR,2019,44452.2325623093
5826,ISR,2020,44846.7915954816
5827,ISR,2021,52129.5159612108
5828,ISR,2022,54930.9388075096
5829,ITA,1961,887.336744604475
5830,ITA,1962,990.26015216342
5831,ITA,1963,1126.01933699825
5832,ITA,1964,1222.5445404629
5833,ITA,1965,1304.45381661965
5834,ITA,1966,1402.44235441032
5835,ITA,1967,1533.69287748547
5836,ITA,1968,1651.93937679756
5837,ITA,1969,1813.38812575706
5838,ITA,1970,2106.86395924945
5839,ITA,1971,2305.60975059607
5840,ITA,1972,2671.1373144713
5841,ITA,1973,3205.25204038444
5842,ITA,1974,3621.14582247876
5843,ITA,1975,4106.99386771403
5844,ITA,1976,4033.09935444585
5845,ITA,1977,4603.59970127027
5846,ITA,1978,5610.49809928171
5847,ITA,1979,6990.28580671461
5848,ITA,1980,8456.91897443827
5849,ITA,1981,7622.83332844583
5850,ITA,1982,7556.52343693203
5851,ITA,1983,7832.5753867885
5852,ITA,1984,7739.71528361795
5853,ITA,1985,7990.68656551182
5854,ITA,1986,11315.0151767923
5855,ITA,1987,14234.7286380474
5856,ITA,1988,15744.6612635428
5857,ITA,1989,16386.6622120866
5858,ITA,1990,20825.7842228307
5859,ITA,1991,21956.5297707332
5860,ITA,1992,23243.4745277206
5861,ITA,1993,18738.7638969132
5862,ITA,1994,19337.6308996383
5863,ITA,1995,20664.5522701724
5864,ITA,1996,23081.6046757702
5865,ITA,1997,21829.3458226222
5866,ITA,1998,22318.1373007109
5867,ITA,1999,22005.0545405773
5868,ITA,2000,20137.5912217673
5869,ITA,2001,20500.9543995672
5870,ITA,2002,22376.2978989329
5871,ITA,2003,27526.3224609957
5872,ITA,2004,31317.2007943296
5873,ITA,2005,32055.0920757503
5874,ITA,2006,33529.7266014361
5875,ITA,2007,37870.7475070969
5876,ITA,2008,40944.9124194678
5877,ITA,2009,37226.7571935402
5878,ITA,2010,36035.6449950691
5879,ITA,2011,38649.6394836789
5880,ITA,2012,35051.5212697703
5881,ITA,2013,35560.0814062288
5882,ITA,2014,35565.7213771496
5883,ITA,2015,30242.3861352184
5884,ITA,2016,30960.7315088902
5885,ITA,2017,32406.7203150134
5886,ITA,2018,34622.1696664741
5887,ITA,2019,33673.7509627421
5888,ITA,2020,31922.9191626183
5889,ITA,2021,36449.2583375837
5890,ITA,2022,34776.423234274
5891,JAM,1961,449.611842124857
5892,JAM,1962,461.899099046079
5893,JAM,1963,485.194081535267
5894,JAM,1964,520.495531089433
5895,JAM,1965,556.48105907299
5896,JAM,1966,620.05749724315
5897,JAM,1967,641.141032975626
5898,JAM,1968,598.076233441448
5899,JAM,1969,649.312824221301
5900,JAM,1970,755.595310766486
5901,JAM,1971,816.407778145037
5902,JAM,1972,979.035955975697
5903,JAM,1973,979.745005033357
5904,JAM,1974,1202.6666810755
5905,JAM,1975,1428.01224028565
5906,JAM,1976,1461.47490351885
5907,JAM,1977,1581.43483429491
5908,JAM,1978,1271.11121759114
5909,JAM,1979,1150.99038511443
5910,JAM,1980,1254.65776504585
5911,JAM,1981,1374.94211887425
5912,JAM,1982,1497.31193310572
5913,JAM,1983,1620.96535957255
5914,JAM,1984,1048.35024568015
5915,JAM,1985,916.322656695011
5916,JAM,1986,1189.42271910832
5917,JAM,1987,1406.96173627637
5918,JAM,1988,1625.75789517578
5919,JAM,1989,1855.98837658536
5920,JAM,1990,1919.79535653497
5921,JAM,1991,1702.50169228049
5922,JAM,1992,1452.18838688296
5923,JAM,1993,2212.25641148563
5924,JAM,1994,2194.91122109026
5925,JAM,1995,2621.18197015945
5926,JAM,1996,2919.14778936804
5927,JAM,1997,3287.74675534221
5928,JAM,1998,3410.42776005243
5929,JAM,1999,3423.00861403231
5930,JAM,2000,3447.30389648976
5931,JAM,2001,3502.21311800396
5932,JAM,2002,3683.89333770788
5933,JAM,2003,3557.20059086002
5934,JAM,2004,3819.28423090316
5935,JAM,2005,4200.38895442653
5936,JAM,2006,4435.57144393175
5937,JAM,2007,4738.44977777995
5938,JAM,2008,5056.25803606977
5939,JAM,2009,4452.12079882126
5940,JAM,2010,4835.79108651148
5941,JAM,2011,5259.93175297891
5942,JAM,2012,5365.24217204558
5943,JAM,2013,5143.72218263652
5944,JAM,2014,4991.56153152664
5945,JAM,2015,5077.5509836244
5946,JAM,2016,5022.70019182535
5947,JAM,2017,5273.14902681979
5948,JAM,2018,5594.49357290917
5949,JAM,2019,5626.17047314286
5950,JAM,2020,4897.26475034653
5951,JAM,2021,5183.5810181201
5952,JAM,2022,6047.2164567796
5953,JOR,1965,548.490188240503
5954,JOR,1966,561.064604995102
5955,JOR,1967,499.0832969851
5956,JOR,1968,410.582255182835
5957,JOR,1969,476.586453919396
5958,JOR,1970,410.639797628638
5959,JOR,1971,414.441997125323
5960,JOR,1972,462.509207665313
5961,JOR,1973,533.991379336167
5962,JOR,1974,655.227857480405
5963,JOR,1975,722.488862596469
5964,JOR,1976,878.353404437022
5965,JOR,1977,1045.55688747575
5966,JOR,1978,1257.64997262441
5967,JOR,1979,1530.05118646442
5968,JOR,1980,1763.74179397134
5969,JOR,1981,1900.56367461089
5970,JOR,1982,1945.37076405101
5971,JOR,1983,1956.7049234649
5972,JOR,1984,1888.6986201599
5973,JOR,1985,1814.87044862598
5974,JOR,1986,2223.08934925814
5975,JOR,1987,2241.09304708282
5976,JOR,1988,1988.31165596774
5977,JOR,1989,1274.97200921689
5978,JOR,1990,1195.22583628415
5979,JOR,1991,1184.94765359799
5980,JOR,1992,1373.41308230368
5981,JOR,1993,1375.54752910873
5982,JOR,1994,1457.70313219387
5983,JOR,1995,1509.04054936212
5984,JOR,1996,1503.14396718127
5985,JOR,1997,1530.7038436719
5986,JOR,1998,1633.28088186495
5987,JOR,1999,1646.19266238886
5988,JOR,2000,1673.35812510644
5989,JOR,2001,1738.38383765832
5990,JOR,2002,1816.40649289574
5991,JOR,2003,1889.4378392036
5992,JOR,2004,2062.69597047352
5993,JOR,2005,2216.9451815491
5994,JOR,2006,2478.29194408734
5995,JOR,2007,2643.1684392965
5996,JOR,2008,3416.12390126122
5997,JOR,2009,3618.89261685515
5998,JOR,2010,3914.70123105389
5999,JOR,2011,4152.49398098582
6000,JOR,2012,4386.4618185538
6001,JOR,2013,4477.61832070861
6002,JOR,2014,4255.89430213385
6003,JOR,2015,4064.25301043642
6004,JOR,2016,4003.40474641177
6005,JOR,2017,4073.11640314668
6006,JOR,2018,4146.40731063215
6007,JOR,2019,4159.6537537759
6008,JOR,2020,3998.67313829235
6009,JOR,2021,4152.75795426388
6010,JOR,2022,4311.00004622061
6011,JPN,1961,568.907742697122
6012,JPN,1962,639.640785435342
6013,JPN,1963,724.693762224539
6014,JPN,1964,843.616878543607
6015,JPN,1965,928.518848597045
6016,JPN,1966,1068.55843990563
6017,JPN,1967,1239.31837741267
6018,JPN,1968,1451.33770268101
6019,JPN,1969,1684.65940266378
6020,JPN,1970,2100.74807036009
6021,JPN,1971,2321.39092521418
6022,JPN,1972,3031.43860570759
6023,JPN,1973,4061.0133895326
6024,JPN,1974,4448.31965623627
6025,JPN,1975,4775.89953559305
6026,JPN,1976,5310.43140904992
6027,JPN,1977,6472.7877874079
6028,JPN,1978,9012.13603523182
6029,JPN,1979,9301.14831026293
6030,JPN,1980,9668.74626395709
6031,JPN,1981,10583.1278908402
6032,JPN,1982,9779.97490636267
6033,JPN,1983,10652.0147161768
6034,JPN,1984,11207.4523524293
6035,JPN,1985,11809.4603450715
6036,JPN,1986,17451.8349394142
6037,JPN,1987,21141.7183951789
6038,JPN,1988,25499.8811728107
