,ISO3,year,temp_mean,precip_total,humidity_mean
96,AFG,1967,9.84857838948568,48.21671600029733,4.83638439575831
97,AFG,1968,10.178244527180937,54.6567429496463,4.75848827759425
98,AFG,1969,10.768169657389421,55.25229505110476,5.078029414017995
99,AFG,1970,10.892920430501249,37.0188687602422,4.6985771258672075
100,AFG,1971,10.36774597167971,34.63852188451714,4.619357208410899
101,AFG,1972,7.506051635742153,50.613523554602594,4.609764357407889
102,AFG,1973,9.587597147623796,45.46355875584139,4.7629919052124015
103,AFG,1974,8.043623860677087,40.823925186259665,4.27801936864853
104,AFG,1975,8.709097798665255,42.55704019192308,4.514851172765096
105,AFG,1976,8.790416971842376,40.591846598317716,4.849761486053468
106,AFG,1977,10.38386942545577,38.634832802245015,5.01902957757314
107,AFG,1978,10.218715922037802,30.2083569356455,4.855738202730815
108,AFG,1979,9.833329772949241,35.777828852815226,4.834489385286967
109,AFG,1980,10.464000956217376,36.77471696641987,4.8737954894701625
110,AFG,1981,10.319456990560127,39.33046291149369,5.071743448575338
111,AFG,1982,9.489536539713413,46.73016938158978,4.917669216791789
112,AFG,1983,9.816176350911462,35.50410470325007,4.923781951268514
113,AFG,1984,9.380687967936126,35.703275627611234,4.809089263280235
114,AFG,1985,10.322343444824298,32.54860906008616,4.839747865994771
115,AFG,1986,9.693526204427087,38.246414914738125,4.740687549114228
116,AFG,1987,10.3029393513998,32.58542362641495,4.872081160545348
117,AFG,1988,10.601673380533839,36.54121718409442,4.962588191032411
118,AFG,1989,9.264260864258006,36.687388677137285,4.482836842536927
119,AFG,1990,10.75982818603535,44.62468820202048,5.053148865699767
120,AFG,1991,10.149438476562466,61.207343512705826,5.1466209689776115
121,AFG,1992,9.747961934407556,48.61780353621727,4.902446587880454
122,AFG,1993,9.764805094401027,39.840749424911316,4.784870584805805
123,AFG,1994,9.920022583007778,42.93606298915619,4.80004115899404
124,AFG,1995,8.929027811686183,37.52315126143915,4.490440746148429
125,AFG,1996,9.470089213053257,47.44842402305952,4.532753109931947
126,AFG,1997,9.905287679036462,55.745776903222556,4.809904078642528
127,AFG,1998,10.516613260904876,47.841388427968944,4.891688525676727
128,AFG,1999,10.288832600911576,39.67587876383047,4.657796641190846
129,AFG,2000,10.022325134277196,32.23517367905516,4.414496322472889
130,AFG,2001,10.690957641601585,31.269075653881337,4.469589094320935
131,AFG,2002,10.34996185302748,37.84332622399234,4.560139159361522
132,AFG,2003,9.793898518880326,33.51068839310755,4.508973717689516
133,AFG,2004,10.493175760905046,33.2545458536515,4.663341085116067
134,AFG,2005,8.884075419108171,36.57933119643531,4.430349508921306
135,AFG,2006,10.740810648600245,30.484511720487717,4.689843813578288
136,AFG,2007,9.82837575276693,31.175793184559105,4.405104001363118
137,AFG,2008,10.299427286783953,27.742455381741145,4.404337326685587
138,AFG,2009,9.92684326171883,38.75897182365408,4.6587189833323155
139,AFG,2010,10.797273254394497,30.565037114115537,4.601521193981171
140,AFG,2011,10.091821289062693,23.293014485034305,4.2541807889938354
141,AFG,2012,8.944210306803313,28.78906587255872,4.280777394771577
142,AFG,2013,10.192389424642045,23.353346828230322,4.367018779118856
143,AFG,2014,9.232031758626533,31.366243452339404,4.443763693173729
144,AFG,2015,10.976386006673295,41.80330533631602,4.679612398147582
145,AFG,2016,11.667807515462187,29.14950477679668,4.680663526058196
146,AFG,2017,10.756702677408782,33.99051926510312,4.472723702589669
147,AFG,2018,11.09987538655605,35.759232573354865,4.940303723017375
148,AFG,2019,10.361606852213413,53.798902032667684,5.0828814307848615
149,AFG,2020,7.447030639648403,51.55430625916324,5.044074972470603
150,AFG,2021,9.51929880777999,27.776422461556667,4.763122379779815
151,AFG,2022,10.261069234212243,41.183895682934256,4.925245483716329
152,AFG,2023,9.869096374511798,32.73090865408791,4.8573886553446455
153,AFG,2024,3.1986633300782614,72.57163775648225,4.656910228729248
154,AGO,1948,19.69249623616537,87.62194336668472,11.14139310518901
155,AGO,1949,20.47891133626308,75.50386223792316,11.275421738624571
156,AGO,1950,20.57676849365231,75.56001048919823,11.210339983304342
157,AGO,1951,20.845801289876363,69.62730220174505,11.199300050735468
158,AGO,1952,20.79895680745443,70.25417113695912,11.355995933214814
159,AGO,1953,20.868302917480605,85.26095965444824,11.748659690221153
160,AGO,1954,19.988880411783782,80.36223270971732,11.390304247538245
161,AGO,1955,20.129431660970056,97.59208650302756,11.864311416943877
162,AGO,1956,19.795307413737078,91.2553682005637,11.674333135286957
163,AGO,1957,20.798359171549464,103.23577294715842,12.455562353134162
164,AGO,1958,20.308541870117153,90.33150404120246,12.063327153523765
165,AGO,1959,20.976096089680937,99.38713255863263,12.576935768127425
166,AGO,1960,20.569395955403763,89.74691304956654,12.246974865595506
167,AGO,1961,20.188765462239473,76.49814727362526,11.57868488629659
168,AGO,1962,20.033001200358,73.98672866258943,11.306675036748251
169,AGO,1963,20.27795054117854,89.59246899743788,11.610114892323807
170,AGO,1964,20.227489725748626,83.36478414821612,11.705908099810296
171,AGO,1965,20.089112854003872,80.82478458103992,11.461397091547655
172,AGO,1966,20.490426635742153,85.06685816794857,11.840167840321856
173,AGO,1967,20.161004638671898,85.03906902437564,11.751716772715262
174,AGO,1968,20.125311787923124,80.69497938046764,11.496911923090623
175,AGO,1969,20.91587727864595,81.18352200199294,11.958265185356145
176,AGO,1970,20.679096476237135,80.57765141484192,11.710277875264493
177,AGO,1971,20.237262980143328,75.72458051551936,11.381030281384788
178,AGO,1972,20.42625071207692,75.95543390777237,11.541926860809328
179,AGO,1973,20.68190663655588,70.4651153108955,11.589168111483248
180,AGO,1974,20.20823313395175,75.44861193690623,11.537937919298814
181,AGO,1975,20.48712565104171,72.4240262279352,11.576865315437317
182,AGO,1976,20.32139231363925,90.39698231646301,11.94482187430065
183,AGO,1977,20.865116373697845,75.72662190301573,12.055721918741868
184,AGO,1978,19.969715372721396,80.06628260446291,11.708684325218206
185,AGO,1979,20.820939636230435,75.84399887920766,12.197559475898743
186,AGO,1980,20.847360229492097,73.07698269895015,11.817698001861572
187,AGO,1981,20.210766092936296,74.5054913181633,11.353817105293281
188,AGO,1982,20.62254994710287,74.25980990170444,11.780229091644285
189,AGO,1983,21.019563293457054,65.79480158587357,11.729598641395564
190,AGO,1984,20.555556233723962,87.40055261451118,12.015059669812521
191,AGO,1985,20.39396057128903,75.89826774114526,11.4317398071289
192,AGO,1986,20.4805898030599,93.12471118113304,12.030775268872572
193,AGO,1987,21.188035583496173,77.11965267801449,11.925779620806372
194,AGO,1988,21.095674133300804,88.2277919196213,12.369399627049766
195,AGO,1989,20.831165568033953,73.82467749710037,11.966083010037742
196,AGO,1990,21.250436401367267,84.34572369199596,12.329257408777876
197,AGO,1991,21.263281758626476,97.84609154939972,12.821636994679766
198,AGO,1992,21.42188415527346,80.2967677639117,12.485660235087082
199,AGO,1993,21.128170267740927,90.56370325401983,12.54016307989756
200,AGO,1994,21.050803120930993,80.28784655863319,12.531100352605185
201,AGO,1995,21.521821594238418,81.18409053452072,12.7172398964564
202,AGO,1996,21.121990458170558,71.5139045249202,12.210870186487833
203,AGO,1997,21.206747945149743,90.88042076200507,13.190531969070435
204,AGO,1998,21.87103678385421,70.21876114754376,12.995013674100235
205,AGO,1999,21.30140329996749,83.65376092876885,12.454473376274109
206,AGO,2000,21.202617899576865,64.01684514406725,12.022723476092017
207,AGO,2001,21.653395589192826,65.22112364115173,12.188247760136923
208,AGO,2002,21.392121887206997,79.55500059892985,12.393567959467559
209,AGO,2003,21.599849955240984,76.98517904827894,12.589711427688597
210,AGO,2004,21.498686726888025,71.97388519637116,12.427732110023491
211,AGO,2005,21.827701822916538,68.81478148424236,12.541933298110969
212,AGO,2006,21.46598459879573,80.58917555797507,12.541323065757753
213,AGO,2007,21.61054890950527,89.35082108087047,13.063484549522387
214,AGO,2008,21.556283569336017,84.58249318368868,12.628606200218199
215,AGO,2009,21.344013468424407,76.26432740698874,12.24240891138713
216,AGO,2010,21.53343353271481,77.84726188765491,12.541357835133866
217,AGO,2011,20.918417867024857,84.21789122584752,12.28869458039602
218,AGO,2012,21.02064158121749,71.29660678680239,11.983930110931396
219,AGO,2013,21.15262502034517,70.16742612103144,11.92629488309224
220,AGO,2014,21.3363789876301,69.7912882000082,12.229070226351416
221,AGO,2015,21.37188110351559,73.60476119177407,12.354486465454096
222,AGO,2016,21.70411326090499,75.23212321235917,12.380891601244608
223,AGO,2017,21.927395121256666,68.5547669871198,12.252682606379198
224,AGO,2018,21.184159851074355,77.94407452989911,12.083089351654046
225,AGO,2019,21.19798940022781,80.08124417997207,12.248862862586975
226,AGO,2020,21.300932820638025,90.67088618025566,12.69802844524383
227,AGO,2021,21.15061340332022,81.0910851703426,12.35645790894827
228,AGO,2022,21.019258117675747,87.88218310763087,12.517523725827543
229,AGO,2023,21.64358927408847,87.7960704417582,12.311171571413674
230,AGO,2024,22.250994873046807,126.97602022381037,15.364391899108881
231,AIA,1948,26.00073903401693,207.9031414104558,17.59507838884989
232,AIA,1949,25.78235015869143,164.96239581464704,17.214086612065632
233,AIA,1950,25.473878479003872,177.0132147339368,17.121800978978474
234,AIA,1951,25.868719991048124,167.19700037899798,17.252131462097157
235,AIA,1952,26.193808492024743,160.58572271819853,17.411081949869782
236,AIA,1953,26.158135986327977,147.66313855306714,17.440000454584748
237,AIA,1954,25.795495605468602,173.03696212181052,17.173604965209957
238,AIA,1955,25.779936726888195,138.54620601159073,17.113822380701674
239,AIA,1956,25.791775004069052,188.91327839624793,17.215897242228184
240,AIA,1957,26.12325693766269,217.1454340422702,17.47630556424459
241,AIA,1958,26.594379679362135,254.29607248400046,18.112113078435268
242,AIA,1959,26.36042175292971,237.60906642008123,17.773614247639976
243,AIA,1960,26.51409301757832,250.15137868463697,17.869204521179196
244,AIA,1961,26.15769602457698,275.14361586867835,17.601653575897227
245,AIA,1962,26.240416463216036,205.65982753028018,17.53913593292236
246,AIA,1963,26.313925679524857,247.15441519757124,17.770972092946366
247,AIA,1964,26.1280965169272,205.6190391867484,17.41211136182148
248,AIA,1965,25.835399881998853,211.3900681469602,17.154461065928142
249,AIA,1966,26.15826568603495,193.1970176992473,17.521276950836167
250,AIA,1967,26.025252278645894,168.57021962999798,17.11884609858195
251,AIA,1968,26.169343566894554,171.2618856063267,17.208445707956958
252,AIA,1969,26.702195739746003,165.1514307513571,18.017894983291622
253,AIA,1970,26.46516825358094,170.19693761355506,17.655192852020242
254,AIA,1971,25.971485392252646,175.5994927625334,17.039952516555775
255,AIA,1972,26.068811035156273,211.5424706170992,17.385295470555608
256,AIA,1973,26.264911905924407,195.78293079936742,17.60531210899354
257,AIA,1974,25.743516540527196,197.7332733822193,17.117343584696442
258,AIA,1975,25.77108662923166,178.01763471468257,17.070710500081386
259,AIA,1976,25.66765238444026,167.06583958875012,16.951082150141374
260,AIA,1977,26.193294779459563,160.6191201139848,17.506993293762196
261,AIA,1978,26.27789713541665,151.92105305959564,17.555163065592442
262,AIA,1979,26.29995371500661,179.5558381963838,17.74178624153138
263,AIA,1980,26.43481597900393,143.4095520144115,17.81349913279216
264,AIA,1981,26.61606496175125,170.0975859630489,17.886451403299976
265,AIA,1982,26.103774007161405,182.32093382719384,17.43038924535115
266,AIA,1983,26.512793477376192,151.32274351934453,17.861405531565353
267,AIA,1984,25.98435363769528,163.69323342768777,17.368147214253742
268,AIA,1985,26.074721272786576,131.6185958066853,17.308794498443618
269,AIA,1986,26.035368855794218,148.24898454570095,17.280183553695665
270,AIA,1987,26.768266296386912,167.45413612620752,18.145171960194915
271,AIA,1988,26.4000233968099,155.91998801573936,17.823432127634685
272,AIA,1989,25.986782328287973,169.1835195069694,17.324829419453952
273,AIA,1990,26.237191772460903,154.6245650279142,17.589200019836426
274,AIA,1991,26.151127115885515,141.02530799571923,17.445727825164784
275,AIA,1992,26.219873046874966,166.6130117337123,17.61661163965862
276,AIA,1993,26.226714070638025,167.79870642494032,17.685384035110474
277,AIA,1994,26.021028137206883,155.08870746452882,17.436295509338375
278,AIA,1995,26.497753397623796,164.2448454713126,17.860812425613382
279,AIA,1996,26.02872619628897,186.38284630286668,17.590555508931484
280,AIA,1997,26.433521525065203,155.08124023108397,17.924678166707352
281,AIA,1998,26.87666727701827,199.136884014471,18.306820074717198
282,AIA,1999,26.308546956380155,209.500597957179,17.624847173690792
283,AIA,2000,25.895372009277366,154.78574413645816,17.150275548299167
284,AIA,2001,26.367247517903763,155.30449756440808,17.561654726664216
285,AIA,2002,26.46888376871749,136.21665942809972,17.757512092590332
286,AIA,2003,26.56899414062491,165.1364914543855,18.03652683893839
287,AIA,2004,26.35025431315097,167.838881694467,17.804346879323315
288,AIA,2005,26.76251881917318,130.6538831733904,18.03272914886475
289,AIA,2006,26.480699157714866,118.49957669437572,17.761309862136848
290,AIA,2007,26.47193298339846,100.64656740632927,17.715714772542317
291,AIA,2008,26.298799133300747,109.79370668974303,17.56092802683514
292,AIA,2009,26.591930643717262,134.4927381423986,17.890875101089467
293,AIA,2010,27.255659993489473,126.3616955293401,18.716776053110767
294,AIA,2011,26.681743876139365,113.33756943804478,17.951744715372723
295,AIA,2012,26.65485534667971,143.1082343060446,17.778204600016277
296,AIA,2013,26.6696334838868,174.14857245602127,17.995220820109058
297,AIA,2014,26.76426340738925,157.53945427786678,18.05430221557617
298,AIA,2015,26.99507293701157,123.69020781443396,18.158182144165036
299,AIA,2016,27.178915913899743,115.88523711725425,18.35975885391235
300,AIA,2017,26.957053120931107,144.22019320408705,18.25476773579916
301,AIA,2018,26.547644551595056,147.76893763882362,17.710297743479416
302,AIA,2019,26.882915751139137,134.00049667961866,18.08394368489584
303,AIA,2020,27.04240824381509,143.21512170772624,18.17926327387491
304,AIA,2021,26.76226450602229,155.14634538430983,17.971011320749923
305,AIA,2022,26.741916910807333,152.23793962103898,17.997846126556382
306,AIA,2023,27.295111592610624,135.191070567532,18.626349131266277
307,AIA,2024,26.723022460937614,89.06732632822238,18.1727642059326
308,ALB,1948,11.454471842448072,69.11342217404129,7.405025164286296
309,ALB,1949,11.808417256673295,68.6620915998901,7.471488793690999
310,ALB,1950,13.37326711018892,58.42071739198218,7.855717619260152
311,ALB,1951,12.844898478190089,76.44388608787266,8.05953121185303
312,ALB,1952,12.836447652181107,81.13771050489055,8.11631222565969
313,ALB,1953,11.830369567871173,65.53881544732579,7.671481092770894
314,ALB,1954,11.911060587565146,90.93227488722277,7.647844076156615
315,ALB,1955,11.79228363037106,89.88810152368391,8.152994871139526
316,ALB,1956,11.01216532389327,83.91494756051544,7.375032385190333
317,ALB,1957,11.5808095296224,63.59138426887512,7.786820371945702
318,ALB,1958,11.876074727376363,74.75323392645807,7.876832207043968
319,ALB,1959,10.649502054850188,97.10979504416173,7.970631559689843
320,ALB,1960,12.019527689615927,80.47916689156412,8.004777669906622
321,ALB,1961,11.667354838053313,60.72840937099498,7.678961634635921
322,ALB,1962,11.911317443847793,75.28944467662765,7.742280960083005
323,ALB,1963,11.20042317708328,103.41915038770826,8.202849864959711
324,ALB,1964,10.86236216227212,86.14225349674597,7.917885204156242
325,ALB,1965,11.254510498046841,48.60099504071514,7.276750942071279
326,ALB,1966,11.484249369303427,81.06523676178762,8.123456319173185
327,ALB,1967,11.301189676920558,59.7685455595638,7.552030205726621
328,ALB,1968,11.308887736002475,66.80584875653041,7.5858972072601345
329,ALB,1969,11.528975423176917,61.896617136994806,7.331010897954305
330,ALB,1970,11.351899719238304,58.01457266773015,7.345322648684177
331,ALB,1971,11.151246643066486,55.552319488015186,7.100393176078794
332,ALB,1972,10.826615905761685,75.90239325099903,7.513112624486291
333,ALB,1973,10.88152974446615,72.41027261443377,7.408228596051536
334,ALB,1974,10.810329691568995,67.19852569585781,7.159310062726338
335,ALB,1975,10.666243489583337,65.96827667772234,7.597262481848404
336,ALB,1976,10.512577311197902,83.79433749905733,7.558430353800453
337,ALB,1977,11.819095865885458,50.53412748293342,7.417392651240028
338,ALB,1978,10.901239013671898,60.373466708597334,6.93330164750417
339,ALB,1979,11.570072428385572,66.91173717422318,7.54343303044637
340,ALB,1980,10.720419820149857,50.49455483049316,6.962117513020833
341,ALB,1981,11.323449707031216,54.648542636641665,7.260256111621854
342,ALB,1982,11.75758768717452,49.625207223471065,7.4273966550827035
343,ALB,1983,11.398311869303313,38.692515587172274,7.066039443016053
344,ALB,1984,11.54498952229818,35.08457701957469,6.8710081179936715
345,ALB,1985,11.572216288248853,55.499758164103255,7.132533828417461
346,ALB,1986,11.325145975748796,85.47912975450345,7.830694357554116
347,ALB,1987,11.791932678222736,61.276312545942325,7.450378696123754
348,ALB,1988,11.781927998860567,50.25981007770497,7.3415773709615095
349,ALB,1989,10.958202616373853,58.435219863781626,7.3794289429982465
350,ALB,1990,11.88155517578133,40.9659151082451,7.184381127357486
351,ALB,1991,10.66206003824874,48.180272654462875,7.113149543603263
352,ALB,1992,11.326715087890591,45.86830932430532,7.242960453033452
353,ALB,1993,11.609900410969942,44.03326698047749,7.028628865877788
354,ALB,1994,12.446430460612078,44.22240937446983,7.4668402671813965
355,ALB,1995,11.030953979492267,57.84213729981507,7.25052571296692
356,ALB,1996,10.662327067057333,60.01571765909828,7.158807277679444
357,ALB,1997,10.82502136230454,34.740261770025455,6.6916435956954965
358,ALB,1998,11.305833435058616,52.37795592620387,7.089495042959849
359,ALB,1999,10.58206583658847,67.74453064190308,7.558115800221766
360,ALB,2000,10.722968037923238,39.93512014790215,6.934418936570488
361,ALB,2001,11.299284871419275,46.19959137335174,7.172994454701741
362,ALB,2002,11.59005126953133,68.51112441609074,7.859160463015239
363,ALB,2003,11.19019215901693,55.533192196435266,7.315308213233947
364,ALB,2004,11.187933858235624,60.91503010475205,7.309008558591207
365,ALB,2005,10.539763387044275,58.68242301039571,7.298955818017322
366,ALB,2006,10.876804606119833,58.60562393854707,7.434792757034308
367,ALB,2007,11.962154642740927,70.95603039488195,7.724514166514087
368,ALB,2008,11.897953287760458,54.94925811382244,7.538522839546203
369,ALB,2009,11.78057759602882,78.69389717416196,7.712967276573181
370,ALB,2010,11.76323089599623,68.92804003700806,7.596192757288605
371,ALB,2011,11.377242024739644,47.170916885193044,7.303128083546958
372,ALB,2012,11.771997070312523,77.19095839456715,7.646379848321281
373,ALB,2013,12.32713216145845,79.10321839807466,7.763575434684753
374,ALB,2014,12.325919087727982,82.73967572495167,8.343765974044798
375,ALB,2015,12.212289428711244,67.39604569736457,7.86046441396078
376,ALB,2016,12.198243713378872,73.48542533657111,7.927204986413322
377,ALB,2017,11.977502441406443,59.277374187786315,7.52542205651601
378,ALB,2018,12.34417368570962,104.98587545453118,8.580596645673117
379,ALB,2019,12.530745442708564,70.11739393591655,8.021720270315802
380,ALB,2020,11.598497009277423,69.16512937959851,7.829233884811406
381,ALB,2021,10.637427266438806,60.62343101615396,7.028478900591537
382,ALB,2022,11.488895670572845,62.76720386358649,7.720423022905991
383,ALB,2023,12.317580159505212,84.54430507663346,8.368309458096816
384,ALB,2024,6.984625244140602,78.24730626161904,6.456861400604248
385,AND,1948,12.56703084309919,48.07427419018496,7.9005574385325135
386,AND,1949,13.001705423990813,32.95887938600119,7.55121994018555
387,AND,1950,12.665310160318938,33.87676199372435,7.759529113769527
388,AND,1951,11.771254475911576,57.41781983851977,7.733901222546893
389,AND,1952,12.260756429036405,31.638677791193,7.387122551600142
390,AND,1953,11.909794108073015,29.62147891081202,7.1235367457071925
391,AND,1954,11.534649149576921,25.36033210640199,6.750917394955952
392,AND,1955,12.285249328613418,29.294417580899765,7.0200795729955
393,AND,1956,10.9203328450522,49.13911074208954,7.118863701820371
394,AND,1957,12.273261006673238,41.46479724755634,7.592781146367393
395,AND,1958,12.503498331705657,34.22349040056358,7.77959501743316
396,AND,1959,12.612184143066258,48.14618507737124,7.8852550188700405
397,AND,1960,12.148637390136741,46.98591206852141,7.509565790494281
398,AND,1961,13.13736114501961,30.85853687156258,7.748564203580219
399,AND,1962,12.059828694661576,27.53217170049991,7.07434602578481
400,AND,1963,11.32748819986972,41.149521262696005,7.182887236277259
401,AND,1964,12.267081197102755,44.76154763145244,7.577957709630333
402,AND,1965,11.760926818847679,36.07482267648265,7.338819583257039
403,AND,1966,12.098112996419218,37.678817683399764,7.483067790667217
404,AND,1967,12.124843851725302,49.89477828462437,7.844975630442299
405,AND,1968,12.093573506673295,52.502414680247945,7.9354956150055
406,AND,1969,11.467693583170387,74.50798360878248,8.096220056215923
407,AND,1970,11.948785400390534,58.3973119273651,8.032653808593746
408,AND,1971,11.355246480305993,79.04716827374618,8.032773971557612
409,AND,1972,11.269687906900913,59.05032328473677,7.658884247144065
410,AND,1973,11.41330108642586,51.488132483882545,7.670252243677768
411,AND,1974,11.466737365722679,56.372843707549706,7.445949117342629
412,AND,1975,11.315911865234455,62.402169580764195,7.796886801719668
413,AND,1976,11.635710652669218,53.689643500547405,7.534551382064827
414,AND,1977,11.609559631347793,80.07544789779783,7.9977426926294894
415,AND,1978,11.754390970865927,39.24892217628441,7.3412720362345425
416,AND,1979,11.64872639973953,48.004906300320755,7.531987667083736
417,AND,1980,11.263907368977868,44.24833859070531,7.270411292711896
418,AND,1981,11.87315521240231,41.23715684212925,7.523825446764626
419,AND,1982,12.560037231445278,45.884303176308066,7.953519026438399
420,AND,1983,12.384746805826865,41.15395126640919,7.802057186762493
421,AND,1984,11.369498189290482,32.750581840218715,6.998477220535278
