,ISO3,year,ndvi
27,LKA,2011,0.6980619942801339
27,LKA,2012,0.6969610639299665
27,LKA,2013,0.7068510233561197
27,LKA,2014,0.6969617309570313
27,LKA,2015,0.7143996022542319
27,LKA,2016,0.6882273356119791
27,LKA,2017,0.7153764038085938
27,LKA,2018,0.7066319885253907
27,LKA,2019,0.6987574513753255
27,LKA,2020,0.6945320933948864
27,LKA,2021,0.7118389638264973
27,LKA,2022,0.7099762217203776
87,LSO,1982,0.4461502405802408
87,LSO,1983,0.42445162455240887
87,LSO,1984,0.4400763422648113
87,LSO,1985,0.4387729543050131
87,LSO,1986,0.45477740478515644
87,LSO,1987,0.44556097412109374
87,LSO,1988,0.45963468933105467
87,LSO,1989,0.45335439300537106
87,LSO,1990,0.45021059417724607
87,LSO,1991,0.4512041727701822
87,LSO,1992,0.4346656595865884
87,LSO,1993,0.4443303451538086
87,LSO,1994,0.44354680887858056
87,LSO,1995,0.44200877380371095
87,LSO,1996,0.46054770406087225
87,LSO,1997,0.4543014907836914
87,LSO,1998,0.4605311762491861
87,LSO,1999,0.4406561075846354
87,LSO,2000,0.4624806060791016
87,LSO,2001,0.4485370592389787
87,LSO,2002,0.46455572291782926
87,LSO,2003,0.4480323551722936
87,LSO,2004,0.4497625122070311
87,LSO,2005,0.4358118918282645
87,LSO,2006,0.45285248238699777
87,LSO,2007,0.4020963461739676
87,LSO,2008,0.41715914045061386
87,LSO,2009,0.4223636801583426
87,LSO,2010,0.44143003463745123
87,LSO,2011,0.44893442208426354
87,LSO,2012,0.44818209184919083
87,LSO,2013,0.4264195721944173
87,LSO,2014,0.44688612874348954
87,LSO,2015,0.4133079554239909
87,LSO,2016,0.40709349314371746
87,LSO,2017,0.4383846308390298
87,LSO,2018,0.42239952850341816
87,LSO,2019,0.39956159337361646
87,LSO,2020,0.4877019084583628
87,LSO,2021,0.4746675135294595
87,LSO,2022,0.4911833572387694
85,LTU,1982,0.6778316650390623
85,LTU,1983,0.676231427001953
85,LTU,1984,0.6739531433105469
85,LTU,1985,0.6722954345703123
85,LTU,1986,0.6712002380371094
85,LTU,1987,0.6661716949462891
85,LTU,1988,0.6737032165527344
85,LTU,1989,0.6927988464355467
85,LTU,1990,0.6806120788574219
85,LTU,1991,0.6831613037109373
85,LTU,1992,0.6770693237304688
85,LTU,1993,0.6803707885742187
85,LTU,1994,0.6803780334472656
85,LTU,1995,0.6902364196777344
85,LTU,1996,0.6877294860839844
85,LTU,1997,0.6832353515625
85,LTU,1998,0.6932540588378906
85,LTU,1999,0.6942010681152344
85,LTU,2000,0.6974827392578123
85,LTU,2001,0.6971653198242187
85,LTU,2002,0.6928938171386719
85,LTU,2003,0.6943187377929689
85,LTU,2004,0.7190022827148437
85,LTU,2005,0.6948028564453125
85,LTU,2006,0.6740672607421875
85,LTU,2007,0.713872576904297
85,LTU,2008,0.6916033691406253
85,LTU,2009,0.7031034912109375
85,LTU,2010,0.7127455261230468
85,LTU,2011,0.7114358337402343
85,LTU,2012,0.7160896850585935
85,LTU,2013,0.7025131469726564
85,LTU,2014,0.7041814819335939
85,LTU,2015,0.6999678161621093
85,LTU,2016,0.7127557128906251
85,LTU,2017,0.7032969055175782
85,LTU,2018,0.6732963378906249
85,LTU,2019,0.6743265747070313
85,LTU,2020,0.703680224609375
85,LTU,2021,0.6930769836425782
85,LTU,2022,0.6947236083984375
84,LVA,1982,0.7159475219726563
84,LVA,1983,0.7107720336914062
84,LVA,1984,0.7054651855468751
84,LVA,1985,0.7054389709472656
84,LVA,1986,0.7012827087402342
84,LVA,1987,0.699508837890625
84,LVA,1988,0.7058176025390626
84,LVA,1989,0.7220795532226564
84,LVA,1990,0.7111468994140624
84,LVA,1991,0.7065784606933594
84,LVA,1992,0.7090848144531249
84,LVA,1993,0.7120830444335938
84,LVA,1994,0.7176546936035156
84,LVA,1995,0.723740216064453
84,LVA,1996,0.717991357421875
84,LVA,1997,0.7158120056152344
84,LVA,1998,0.7192341064453127
84,LVA,1999,0.7198249206542969
84,LVA,2000,0.7260043457031252
84,LVA,2001,0.7238821960449219
84,LVA,2002,0.7228973754882813
84,LVA,2003,0.7137861297607422
84,LVA,2004,0.7350392150878906
84,LVA,2005,0.7196834411621095
84,LVA,2006,0.7039797973632812
84,LVA,2007,0.7309743896484373
84,LVA,2008,0.7213071960449219
84,LVA,2009,0.7258820800781253
84,LVA,2010,0.7354304687499998
84,LVA,2011,0.7295422729492187
84,LVA,2012,0.737025524902344
84,LVA,2013,0.7328834594726562
84,LVA,2014,0.7294521972656252
84,LVA,2015,0.7365159912109376
84,LVA,2016,0.7383752197265625
84,LVA,2017,0.721284814453125
84,LVA,2018,0.7095113464355467
84,LVA,2019,0.7192685485839841
84,LVA,2020,0.7317338134765623
84,LVA,2021,0.7304772033691406
84,LVA,2022,0.719122088623047
94,MAR,1982,0.17760162607828783
94,MAR,1983,0.17296207046508774
94,MAR,1984,0.17813335800170899
94,MAR,1985,0.18500139109293637
94,MAR,1986,0.188779857635498
94,MAR,1987,0.17974064381917323
94,MAR,1988,0.19838256518046066
94,MAR,1989,0.1859321072896321
94,MAR,1990,0.19033981577555342
94,MAR,1991,0.19063690185546883
94,MAR,1992,0.1728806324005127
94,MAR,1993,0.17121156056721998
94,MAR,1994,0.19422343571980796
94,MAR,1995,0.1652922058105469
94,MAR,1996,0.1956159451802572
94,MAR,1997,0.18618118794759106
94,MAR,1998,0.19547853215535474
94,MAR,1999,0.17945945994059231
94,MAR,2000,0.17585109710693367
94,MAR,2001,0.18170417186192117
94,MAR,2002,0.17949513898577016
94,MAR,2003,0.1924073649815152
94,MAR,2004,0.18998645237513948
94,MAR,2005,0.16349256079537536
94,MAR,2006,0.18311144202096125
94,MAR,2007,0.15409759249006005
94,MAR,2008,0.16578003474644257
94,MAR,2009,0.19494757625034875
94,MAR,2010,0.18357265663146974
94,MAR,2011,0.1912064399719238
94,MAR,2012,0.17543735286167678
94,MAR,2013,0.20666650390625
94,MAR,2014,0.1769678783416749
94,MAR,2015,0.19788786697387686
94,MAR,2016,0.15550813802083335
94,MAR,2017,0.19115952936808264
94,MAR,2018,0.1912639287312826
94,MAR,2019,0.17740292739868166
94,MAR,2020,0.17688025803999477
94,MAR,2021,0.18807976977030436
94,MAR,2022,0.15529659779866525
90,MDA,1982,0.521731900024414
90,MDA,1983,0.5320548797607422
90,MDA,1984,0.544912564086914
90,MDA,1985,0.5382110626220704
90,MDA,1986,0.5266936401367187
90,MDA,1987,0.5171857696533204
90,MDA,1988,0.5387969543457032
90,MDA,1989,0.5412131805419922
90,MDA,1990,0.5467163848876951
90,MDA,1991,0.5559593933105467
90,MDA,1992,0.5431720336914062
90,MDA,1993,0.541483187866211
90,MDA,1994,0.5464318176269531
90,MDA,1995,0.5632968444824221
90,MDA,1996,0.5485757659912109
90,MDA,1997,0.5844991149902343
90,MDA,1998,0.5764018157958984
90,MDA,1999,0.5808959014892578
90,MDA,2000,0.5589005065917969
90,MDA,2001,0.5755341308593749
90,MDA,2002,0.5743860198974611
90,MDA,2003,0.527538473510742
90,MDA,2004,0.570766653442383
90,MDA,2005,0.585634503173828
90,MDA,2006,0.5579902770996094
90,MDA,2007,0.48363939819335955
90,MDA,2008,0.6038301879882813
90,MDA,2009,0.5406966064453127
90,MDA,2010,0.609816683959961
90,MDA,2011,0.5899409057617188
90,MDA,2012,0.5112418792724608
90,MDA,2013,0.6055874450683593
90,MDA,2014,0.6092237426757813
90,MDA,2015,0.5360928649902343
90,MDA,2016,0.6184351104736328
90,MDA,2017,0.5979311065673829
90,MDA,2018,0.598733755493164
90,MDA,2019,0.5935444549560549
90,MDA,2020,0.519415689086914
90,MDA,2021,0.6363727355957033
90,MDA,2022,0.5130725280761719
89,MDG,1982,0.5632624537150065
89,MDG,1983,0.5597457071940106
89,MDG,1984,0.5618678207397461
89,MDG,1985,0.5621924769083658
89,MDG,1986,0.5632918574015299
89,MDG,1987,0.5653187789916992
89,MDG,1988,0.5585508270263672
89,MDG,1989,0.5639323196411132
89,MDG,1990,0.5673591334025064
89,MDG,1991,0.5628336105346678
89,MDG,1992,0.5637404912312827
89,MDG,1993,0.5605205841064452
89,MDG,1994,0.555261423746745
89,MDG,1995,0.5633472951253256
89,MDG,1996,0.5685011469523111
89,MDG,1997,0.5671550827026366
89,MDG,1998,0.5653774261474609
89,MDG,1999,0.5680193277994792
89,MDG,2000,0.5591511052449543
89,MDG,2001,0.5642288273402621
89,MDG,2002,0.5658465379987444
89,MDG,2003,0.5812099936349051
89,MDG,2004,0.5698585401262556
89,MDG,2005,0.5676253226143974
89,MDG,2006,0.5495170615059989
89,MDG,2007,0.5599210096086773
89,MDG,2008,0.5417302900041853
89,MDG,2009,0.5419070587158203
89,MDG,2010,0.5318183034261068
89,MDG,2011,0.5450411093575612
89,MDG,2012,0.5473394840785435
89,MDG,2013,0.5515028686523438
89,MDG,2014,0.5576255162556965
89,MDG,2015,0.5654020436604819
89,MDG,2016,0.5557505442301435
89,MDG,2017,0.5494380544026694
89,MDG,2018,0.542518539428711
89,MDG,2019,0.5642954737345377
89,MDG,2020,0.5670932062322444
89,MDG,2021,0.5400288035074869
89,MDG,2022,0.5270042088826498
99,MEX,1982,0.4744361572265625
99,MEX,1983,0.48621023941040037
99,MEX,1984,0.4844825592041015
99,MEX,1985,0.500935344696045
99,MEX,1986,0.49945035934448245
99,MEX,1987,0.4977362213134766
99,MEX,1988,0.5045278282165528
99,MEX,1989,0.4946525497436525
99,MEX,1990,0.5033537368774412
99,MEX,1991,0.5032823677062987
99,MEX,1992,0.5032063293457032
99,MEX,1993,0.5029120254516601
99,MEX,1994,0.4903062515258789
99,MEX,1995,0.4956031188964843
99,MEX,1996,0.5005095863342286
99,MEX,1997,0.49610753631591803
99,MEX,1998,0.4864078140258788
99,MEX,1999,0.4897470245361329
99,MEX,2000,0.4940833740234375
99,MEX,2001,0.4898893127441407
99,MEX,2002,0.49450823974609376
99,MEX,2003,0.4986006813049316
99,MEX,2004,0.5057231063842773
99,MEX,2005,0.4888456344604491
99,MEX,2006,0.5043964500427247
99,MEX,2007,0.5081504974365235
99,MEX,2008,0.5192269897460937
99,MEX,2009,0.496289821624756
99,MEX,2010,0.509273094177246
99,MEX,2011,0.4734029808044434
99,MEX,2012,0.4872145156860351
99,MEX,2013,0.5060118942260741
99,MEX,2014,0.5154554328918457
99,MEX,2015,0.517249599456787
99,MEX,2016,0.516450798034668
99,MEX,2017,0.510567039489746
99,MEX,2018,0.5140136947631836
99,MEX,2019,0.4959428596496583
99,MEX,2020,0.493518642425537
99,MEX,2021,0.5183969116210936
99,MEX,2022,0.5074043922424316
93,MLI,1982,0.16591511344909673
93,MLI,1983,0.16336348819732663
93,MLI,1984,0.15667120456695563
93,MLI,1985,0.16637229824066152
93,MLI,1986,0.16460748767852776
93,MLI,1987,0.16387836647033688
93,MLI,1988,0.16708444309234613
93,MLI,1989,0.16885986328124988
93,MLI,1990,0.16801661777496338
93,MLI,1991,0.16403345012664775
93,MLI,1992,0.16489425659179688
93,MLI,1993,0.16546523380279538
93,MLI,1994,0.17515179634094263
93,MLI,1995,0.16792152404785152
93,MLI,1996,0.166869285583496
93,MLI,1997,0.1664287633895875
93,MLI,1998,0.1669026918411255
93,MLI,1999,0.17115015792846688
93,MLI,2000,0.16982986354827886
93,MLI,2001,0.169963894844055
93,MLI,2002,0.16270444869995124
93,MLI,2003,0.17491835594177252
93,MLI,2004,0.16312952804565423
93,MLI,2005,0.16897807407379137
93,MLI,2006,0.16283874416351324
93,MLI,2007,0.16850244522094737
93,MLI,2008,0.17029905033111564
93,MLI,2009,0.16871638870239264
93,MLI,2010,0.17429769515991222
93,MLI,2011,0.16519258022308336
93,MLI,2012,0.18151018333435076
93,MLI,2013,0.16999537086486824
93,MLI,2014,0.16325921535491938
93,MLI,2015,0.17299609851837164
93,MLI,2016,0.17325543403625476
93,MLI,2017,0.1645993118286135
93,MLI,2018,0.1693146772384645
93,MLI,2019,0.168301417350769
93,MLI,2020,0.179186803817749
93,MLI,2021,0.1710447397232055
93,MLI,2022,0.1842251625061035
97,MLT,1982,0.08583565216064444
97,MLT,1983,0.08184755020141601
97,MLT,1984,0.08437212753295899
97,MLT,1985,0.0732127616882324
97,MLT,1986,0.07657886695861814
97,MLT,1987,0.07650568923950195
97,MLT,1988,0.06951736450195313
97,MLT,1989,0.07954250183105467
97,MLT,1990,0.07917661972045897
97,MLT,1991,0.0836037799835205
97,MLT,1992,0.08171949081420898
97,MLT,1993,0.07621298561096193
97,MLT,1994,0.07946932373046874
97,MLT,1995,0.08384160194396983
97,MLT,1996,0.08398795394897465
97,MLT,1997,0.08098773002624504
97,MLT,1998,0.08082308387756339
97,MLT,1999,0.08009132156372076
97,MLT,2000,0.07954250106811522
97,MLT,2001,0.08268907616355209
97,MLT,2002,0.08310484938188023
97,MLT,2003,0.08242298091541637
97,MLT,2004,0.07648573199185463
97,MLT,2005,0.0803773744756525
97,MLT,2006,0.08197394561767578
97,MLT,2007,0.07698466006192296
97,MLT,2008,0.07806567382812496
97,MLT,2009,0.08237308779629789
97,MLT,2010,0.08342083811759946
97,MLT,2011,0.08490099091963328
97,MLT,2012,0.08608178953690963
97,MLT,2013,0.07833509445190426
97,MLT,2014,0.08744552726745612
97,MLT,2015,0.08651252937316896
97,MLT,2016,0.06444991455078125
97,MLT,2017,0.0818292572021484
97,MLT,2018,0.07935956001281735
97,MLT,2019,0.08991522369384768
97,MLT,2020,0.0872259991963704
97,MLT,2021,0.07763992042541505
97,MLT,2022,0.07890220947265626
15,MMR,1982,0.7200758850097656
15,MMR,1983,0.7090533264160156
15,MMR,1984,0.7208035278320315
15,MMR,1985,0.7347284606933594
15,MMR,1986,0.7369947998046873
15,MMR,1987,0.7324055847167968
15,MMR,1988,0.7312966552734373
15,MMR,1989,0.7389199279785156
15,MMR,1990,0.7328605590820313
15,MMR,1991,0.7180712829589844
15,MMR,1992,0.7301890686035155
15,MMR,1993,0.7315324707031249
15,MMR,1994,0.7239988708496092
15,MMR,1995,0.7356345886230471
15,MMR,1996,0.7372677429199217
15,MMR,1997,0.7184604431152344
15,MMR,1998,0.7325451782226562
15,MMR,1999,0.7267526062011719
15,MMR,2000,0.7350840393066407
15,MMR,2001,0.7278579101562499
15,MMR,2002,0.7237473810369319
15,MMR,2003,0.7245227217240765
15,MMR,2004,0.7074459228515624
15,MMR,2005,0.7213417302911931
15,MMR,2006,0.7315894276012073
15,MMR,2007,0.7303704334605823
15,MMR,2008,0.729798583984375
15,MMR,2009,0.7275079401189631
15,MMR,2010,0.7182378425598144
15,MMR,2011,0.7390121792879971
15,MMR,2012,0.7332764726118608
15,MMR,2013,0.741808660888672
15,MMR,2014,0.7406279663085938
15,MMR,2015,0.7423404174804688
15,MMR,2016,0.7516021728515627
15,MMR,2017,0.7545210327148439
15,MMR,2018,0.7509148864746094
15,MMR,2019,0.7511956115722657
15,MMR,2020,0.7045071858723958
15,MMR,2021,0.7436716735839843
15,MMR,2022,0.7431864318847657
91,MNG,1982,0.24204299163818377
91,MNG,1983,0.24669551658630373
91,MNG,1984,0.2481881256103516
91,MNG,1985,0.2585098476409914
91,MNG,1986,0.25721230506896986
91,MNG,1987,0.2515798301696776
91,MNG,1988,0.26112672042846663
91,MNG,1989,0.2531366634368898
91,MNG,1990,0.26143274116516113
91,MNG,1991,0.25976315116882315
91,MNG,1992,0.24856781959533678
91,MNG,1993,0.2609204845428466
91,MNG,1994,0.26937060356140136
91,MNG,1995,0.255547004699707
91,MNG,1996,0.25398216247558586
91,MNG,1997,0.249606761932373
91,MNG,1998,0.25996978187561015
91,MNG,1999,0.2531008071899415
91,MNG,2000,0.24824506568908697
91,MNG,2001,0.24668144226074212
91,MNG,2002,0.24465250778198253
91,MNG,2003,0.2523233146667481
91,MNG,2004,0.23262495040893574
91,MNG,2005,0.24183037757873538
91,MNG,2006,0.2376931686401366
91,MNG,2007,0.21555980110168474
91,MNG,2008,0.24371713638305664
91,MNG,2009,0.2352878818511965
91,MNG,2010,0.2500069084167481
91,MNG,2011,0.25929878425598146
91,MNG,2012,0.2714631061553955
91,MNG,2013,0.27357993888854976
91,MNG,2014,0.2647936973571777
91,MNG,2015,0.2502577362060545
91,MNG,2016,0.2625394306182863
91,MNG,2017,0.23755729866027825
91,MNG,2018,0.26353350830078137
91,MNG,2019,0.267967306137085
91,MNG,2020,0.26378825950622575
91,MNG,2021,0.28496657562255856
91,MNG,2022,0.2588715057373046
101,MOZ,1982,0.6805283508300782
101,MOZ,1983,0.6641447509765624
101,MOZ,1984,0.6768204345703123
101,MOZ,1985,0.6852315124511718
101,MOZ,1986,0.6819708068847656
101,MOZ,1987,0.6655621704101563
101,MOZ,1988,0.67646337890625
101,MOZ,1989,0.6756060119628906
101,MOZ,1990,0.676139123535156
101,MOZ,1991,0.6822826293945312
101,MOZ,1992,0.6656634399414063
101,MOZ,1993,0.67770625
101,MOZ,1994,0.6653563598632815
101,MOZ,1995,0.6682574890136719
101,MOZ,1996,0.6881385925292969
101,MOZ,1997,0.685876037597656
101,MOZ,1998,0.6774500549316406
101,MOZ,1999,0.6900481262207031
101,MOZ,2000,0.6787633300781251
101,MOZ,2001,0.6797295532226563
101,MOZ,2002,0.6734339100230824
101,MOZ,2003,0.6824796974875709
101,MOZ,2004,0.7000351673473012
101,MOZ,2005,0.6370555364435369
101,MOZ,2006,0.6858005704012783
101,MOZ,2007,0.6664980413263495
101,MOZ,2008,0.6383384066495029
101,MOZ,2009,0.6590137329101563
101,MOZ,2010,0.6775445022583009
101,MOZ,2011,0.6568911299272018
101,MOZ,2012,0.6574431762695313
101,MOZ,2013,0.6763984802246094
101,MOZ,2014,0.6926631958007813
101,MOZ,2015,0.672584423828125
101,MOZ,2016,0.659542919921875
101,MOZ,2017,0.7109306335449219
101,MOZ,2018,0.6889698181152344
101,MOZ,2019,0.6826588745117188
101,MOZ,2020,0.6757428263346354
101,MOZ,2021,0.6968075561523438
101,MOZ,2022,0.695081103515625
96,MRT,1982,0.027543879350026442
96,MRT,1983,0.02708219782511394
96,MRT,1984,0.026814847787221263
96,MRT,1985,0.027163965543111176
96,MRT,1986,0.02794743061065674
96,MRT,1987,0.027327603816986096
96,MRT,1988,0.027655561129252125
96,MRT,1989,0.027823278586069738
96,MRT,1990,0.02759089946746826
96,MRT,1991,0.027224668979644786
96,MRT,1992,0.027189759572347018
96,MRT,1993,0.02738312594095865
96,MRT,1994,0.028397701263427735
96,MRT,1995,0.02811370944976805
96,MRT,1996,0.027956070899963388
96,MRT,1997,0.02776413170496623
96,MRT,1998,0.027838883717854822
96,MRT,1999,0.028484505494435635
96,MRT,2000,0.02810660266876221
96,MRT,2001,0.02751032652173724
96,MRT,2002,0.027088331495012566
96,MRT,2003,0.02714960670471192
96,MRT,2004,0.027495531218392513
96,MRT,2005,0.027002225058419364
96,MRT,2006,0.02731537451062883
96,MRT,2007,0.02836991555350166
96,MRT,2008,0.030677659988403324
96,MRT,2009,0.03293986988067627
96,MRT,2010,0.029118950128555296
96,MRT,2011,0.028854191098894394
96,MRT,2012,0.028947012356349396
96,MRT,2013,0.028789555072784426
96,MRT,2014,0.027977416356404623
96,MRT,2015,0.028298377990722656
96,MRT,2016,0.028470951875050856
96,MRT,2017,0.026942766348520917
96,MRT,2018,0.026970847924550383
96,MRT,2019,0.027669895807902013
96,MRT,2020,0.027663596673445263
96,MRT,2021,0.028766409397125256
96,MRT,2022,0.029444809436798086
95,MUS,1982,0.5712142700195312
95,MUS,1983,0.5716283905029297
95,MUS,1984,0.5689314270019532
95,MUS,1985,0.5709713623046876
95,MUS,1986,0.5753336486816407
95,MUS,1987,0.5721487792968749
95,MUS,1988,0.561826171875
95,MUS,1989,0.5704510192871094
95,MUS,1990,0.5623870300292968
95,MUS,1991,0.5646967712402344
95,MUS,1992,0.5795972106933593
95,MUS,1993,0.563070458984375
95,MUS,1994,0.5584904663085939
95,MUS,1995,0.5738716430664063
95,MUS,1996,0.5660765197753905
95,MUS,1997,0.5651990478515625
95,MUS,1998,0.5612937377929688
95,MUS,1999,0.5588473327636719
95,MUS,2000,0.5634664978027344
95,MUS,2001,0.5710419616699218
95,MUS,2002,0.5640567504882813
95,MUS,2003,0.5754152221679687
95,MUS,2004,0.5815973266601562
95,MUS,2005,0.5700419982910155
95,MUS,2006,0.5689256286621096
95,MUS,2007,0.5629515319824219
95,MUS,2008,0.564380114746094
95,MUS,2009,0.5740503723144532
95,MUS,2010,0.5678092590332032
95,MUS,2011,0.5749212219238283
95,MUS,2012,0.5671148620605468
95,MUS,2013,0.5595300842285157
95,MUS,2014,0.5630674743652343
95,MUS,2015,0.5718007202148436
95,MUS,2016,0.5686166015625
95,MUS,2017,0.5767204711914062
95,MUS,2018,0.5698945251464845
95,MUS,2019,0.5744271789550782
95,MUS,2020,0.5785080139160155
95,MUS,2021,0.5744062622070314
95,MUS,2022,0.5725079040527343
92,MWI,1982,0.503211804707845
92,MWI,1983,0.4985252380371094
92,MWI,1984,0.5025578155517578
92,MWI,1985,0.5067222646077474
92,MWI,1986,0.5051897252400716
92,MWI,1987,0.50569460550944
92,MWI,1988,0.5005438944498698
92,MWI,1989,0.4997416254679361
92,MWI,1990,0.500873799641927
92,MWI,1991,0.5035562286376951
92,MWI,1992,0.49776779174804686
92,MWI,1993,0.4996486206054688
92,MWI,1994,0.49667266591389986
92,MWI,1995,0.49410413614908855
92,MWI,1996,0.5012628326416015
92,MWI,1997,0.5028395665486654
92,MWI,1998,0.5013677012125651
92,MWI,1999,0.5028911005655925
92,MWI,2000,0.4951172281901042
92,MWI,2001,0.5025921739850726
92,MWI,2002,0.5052392098563058
92,MWI,2003,0.5155518907819476
92,MWI,2004,0.5018587254115513
92,MWI,2005,0.47671639142717637
92,MWI,2006,0.4918579254150391
92,MWI,2007,0.48646960231236047
92,MWI,2008,0.46583146667480463
92,MWI,2009,0.47220361764090407
92,MWI,2010,0.4827660636901857
92,MWI,2011,0.47230192565917956
92,MWI,2012,0.481224853515625
92,MWI,2013,0.49072896830240886
92,MWI,2014,0.4977906010945638
92,MWI,2015,0.4839623921712239
92,MWI,2016,0.478126220703125
92,MWI,2017,0.49973962910970066
92,MWI,2018,0.4930581334431966
92,MWI,2019,0.4969714406331382
92,MWI,2020,0.520957089510831
92,MWI,2021,0.5026171035766603
92,MWI,2022,0.48630577341715486
100,MYS,1982,0.7779897888183593
100,MYS,1983,0.774015264892578
100,MYS,1984,0.7784289062499998
100,MYS,1985,0.7815051513671873
100,MYS,1986,0.7810605834960938
100,MYS,1987,0.7807901855468751
100,MYS,1988,0.776595587158203
100,MYS,1989,0.7861786071777346
100,MYS,1990,0.7823721740722656
100,MYS,1991,0.7695988525390625
100,MYS,1992,0.779155291748047
100,MYS,1993,0.7776197387695314
100,MYS,1994,0.7760581848144532
100,MYS,1995,0.7741319763183594
100,MYS,1996,0.7774263000488278
100,MYS,1997,0.7737923156738279
100,MYS,1998,0.7758017517089844
100,MYS,1999,0.7781619628906249
100,MYS,2000,0.7919916931152344
100,MYS,2001,0.7837026794433594
100,MYS,2002,0.7840241821289062
100,MYS,2003,0.7868006896972656
100,MYS,2004,0.7839305297851563
100,MYS,2005,0.7826810241699218
100,MYS,2006,0.7860529479980469
100,MYS,2007,0.78629716796875
100,MYS,2008,0.782181817626953
100,MYS,2009,0.78581533203125
100,MYS,2010,0.782218212890625
100,MYS,2011,0.7845598571777344
100,MYS,2012,0.7837954406738281
100,MYS,2013,0.786317724609375
100,MYS,2014,0.777195654296875
100,MYS,2015,0.7847194152832031
100,MYS,2016,0.7848004760742189
100,MYS,2017,0.7947224853515624
100,MYS,2018,0.7894059448242188
100,MYS,2019,0.7921482788085938
100,MYS,2020,0.7987494812011718
100,MYS,2021,0.7980075012207032
100,MYS,2022,0.7978309265136719
156,NAM,1982,0.233617135365804
156,NAM,1983,0.22428792572021472
156,NAM,1984,0.2386655286153158
156,NAM,1985,0.23582391357421884
156,NAM,1986,0.24386991628011068
156,NAM,1987,0.2217239990234377
156,NAM,1988,0.24163756688435883
156,NAM,1989,0.24689303588867176
156,NAM,1990,0.2395192858378094
156,NAM,1991,0.24398875554402666
156,NAM,1992,0.21942259089152014
156,NAM,1993,0.23322424189249671
156,NAM,1994,0.24114482371012366
156,NAM,1995,0.2259670639038085
156,NAM,1996,0.2264562924702964
156,NAM,1997,0.25911593882242845
156,NAM,1998,0.23054448318481457
156,NAM,1999,0.22844762802124013
156,NAM,2000,0.26573873011271165
156,NAM,2001,0.2449898082188197
156,NAM,2002,0.24267575291224897
156,NAM,2003,0.21896520560128338
156,NAM,2004,0.23949706704275947
156,NAM,2005,0.22686603764125285
156,NAM,2006,0.2727697110857283
156,NAM,2007,0.21282660239083426
156,NAM,2008,0.24593289402553006
156,NAM,2009,0.25532971954345707
156,NAM,2010,0.24009205182393392
156,NAM,2011,0.2884701875959125
156,NAM,2012,0.2635430297851563
156,NAM,2013,0.21613189188639323
156,NAM,2014,0.2730180040995279
156,NAM,2015,0.22445234425862645
156,NAM,2016,0.22626470311482738
156,NAM,2017,0.26003297042846674
156,NAM,2018,0.2328064918518066
156,NAM,2019,0.1924763323465982
156,NAM,2020,0.2605753735628996
156,NAM,2021,0.27327228546142585
156,NAM,2022,0.2640096028645833
102,NCL,1982,0.677218505859375
102,NCL,1983,0.6750110778808595
102,NCL,1984,0.6762547302246097
102,NCL,1985,0.648900779724121
102,NCL,1986,0.6495488281250001
102,NCL,1987,0.6382918014526368
102,NCL,1988,0.6453913955688476
102,NCL,1989,0.6513450088500976
102,NCL,1990,0.6372323303222656
102,NCL,1991,0.6435514755249024
102,NCL,1992,0.6482922973632812
102,NCL,1993,0.640525016784668
102,NCL,1994,0.6353447799682614
102,NCL,1995,0.6258361663818358
102,NCL,1996,0.6381910552978516
102,NCL,1997,0.6389839706420901
102,NCL,1998,0.6422760467529296
102,NCL,1999,0.674060821533203
102,NCL,2000,0.6652733306884765
102,NCL,2001,0.6518224182128908
102,NCL,2002,0.6568355865478517
102,NCL,2003,0.6528089065551758
102,NCL,2004,0.6469641418457032
102,NCL,2005,0.6566226882934572
102,NCL,2006,0.6473685913085937
102,NCL,2007,0.648060562133789
102,NCL,2008,0.6566182708740236
102,NCL,2009,0.6715885086059565
102,NCL,2010,0.6573835906982423
102,NCL,2011,0.6748377532958986
102,NCL,2012,0.6712106246948242
102,NCL,2013,0.6738009796142578
102,NCL,2014,0.6366370849609374
102,NCL,2015,0.6638754348754883
102,NCL,2016,0.6609506759643554
102,NCL,2017,0.6430978546142578
102,NCL,2018,0.6634221572875978
102,NCL,2019,0.6518134765625001
102,NCL,2020,0.6661851959228516
102,NCL,2021,0.6608981475830076
102,NCL,2022,0.6820101699829103
103,NER,1982,0.04369234116872152
103,NER,1983,0.04349971453348798
103,NER,1984,0.04212137190500894
103,NER,1985,0.04298919455210368
103,NER,1986,0.043599082946777334
103,NER,1987,0.04325763098398844
103,NER,1988,0.04375950972239176
103,NER,1989,0.04415660158793131
103,NER,1990,0.04360287189483643
103,NER,1991,0.04306002680460614
103,NER,1992,0.0436678597132365
103,NER,1993,0.04326375548044842
103,NER,1994,0.04432055250803629
103,NER,1995,0.044176406860351555
103,NER,1996,0.04418557929992674
103,NER,1997,0.04337240091959637
103,NER,1998,0.044362235705057776
103,NER,1999,0.0449528980255127
103,NER,2000,0.04382881323496501
103,NER,2001,0.04379218591962541
103,NER,2002,0.04346484810965401
103,NER,2003,0.043211252212524406
103,NER,2004,0.041980647768293106
103,NER,2005,0.04151412691388813
103,NER,2006,0.044102310180664066
103,NER,2007,0.04389357675824847
103,NER,2008,0.048388283865792414
103,NER,2009,0.048038725444248746
103,NER,2010,0.04503725179036459
103,NER,2011,0.045389368057250974
