,country,year,fd_ln_tfp,wildfire,drought,heat_wave,temp_ag_weighted,precip_ag_weighted,humidity_ag_weighted
590,BEL,2012,-0.0275772381198962,0,0,0,10.55292663574204,58.59846991461384,7.192216277122491
591,BEL,2013,0.0130106956038531,0,0,0,9.94305318196615,57.31753802047026,6.993925015131631
592,BEL,2014,0.0733949202355486,0,0,0,11.812727864583394,65.4974733852214,7.777895251909892
593,BEL,2015,0.0042175715644932,0,0,1,11.301929728190146,45.128496009056136,7.140171011288957
594,BEL,2016,-0.0339278816430024,0,0,0,10.873269653320335,55.01052130921378,7.435517907142644
595,BEL,2017,0.0425480698326774,0,0,0,11.12452087402329,56.1028839977098,7.437971870104474
596,BEL,2018,-0.0140693924720745,0,0,1,11.637729899088528,41.8810894495891,7.44746526082357
597,BEL,2019,0.0486711345716086,0,0,1,11.34076843261738,50.052797263560926,7.244122425715131
598,BEL,2020,0.0053696474965851,0,0,1,11.936855570475416,57.87566960225375,7.413116335868833
599,BEL,2021,0.0161030102352066,0,0,0,10.198782857259118,76.48422249349095,7.324035485585534
600,BEN,1962,-0.0753670401635613,0,0,0,24.533341979980435,174.68703388294315,16.526543458302807
601,BEN,1963,-0.021097628083845,0,0,0,24.817363993326865,189.87427767932124,17.18023546536764
602,BEN,1964,0.0096994815798918,0,0,0,24.40254618326816,189.98475847547525,16.948134899139397
603,BEN,1965,-0.0032920522790429,0,0,0,24.52136383056637,190.97696477909304,16.949878692626957
604,BEN,1966,-0.01801259244694,0,0,0,24.579268391927087,175.01082220769604,17.009623845418286
605,BEN,1967,0.0417918926639999,0,0,0,25.183918253580657,136.05958027685023,15.261222839355474
606,BEN,1968,0.0472574041867392,0,0,0,25.42017262776688,128.4432034835845,15.306633075078324
607,BEN,1969,-0.0492646332049906,0,1,0,25.862802124023403,119.98006776319475,15.285986423492435
608,BEN,1970,0.0038105686162759,0,0,0,25.86557413736972,117.60770260114788,14.77519925435385
609,BEN,1971,0.0227887344108808,0,0,0,25.41060028076185,127.75428337770792,15.04161024093628
610,BEN,1972,-0.0139948393840256,0,0,0,25.355340576171955,127.36524410047426,15.250847498575844
611,BEN,1973,0.0119663683382182,0,0,0,26.083296712239587,125.47246852952308,15.358271042505914
612,BEN,1974,-0.0334981851591011,0,0,0,25.00816752115884,134.32124253994547,14.982414801915482
613,BEN,1975,-0.0073058163590626,0,0,0,25.342245992024857,106.55929966947042,14.718989769617714
614,BEN,1976,0.1142328724651071,0,0,0,25.01337839762357,106.6511839371742,14.674074093500776
615,BEN,1977,-0.0289362497499556,0,0,0,25.56880340576174,74.07999989072773,13.444071690241488
616,BEN,1978,0.0104700853467196,1,0,0,25.103143310546955,109.61131846715944,14.782491366068507
617,BEN,1979,0.0363046849989361,0,0,0,25.50981547037753,137.7766343070813,15.472388108571373
618,BEN,1980,-0.047131015119362,0,1,0,25.75511576334628,109.06760009992198,15.15978932380677
619,BEN,1981,-0.0740961725490199,0,0,0,25.638065592447845,102.64803514291997,14.546083132425949
620,BEN,1982,-0.0019760859081663,0,0,0,25.82849782307932,99.0576989747751,14.68125629425049
621,BEN,1983,-0.0292848554633256,0,0,0,26.31934509277352,85.61077519789251,14.17414506276448
622,BEN,1984,0.1786937165646946,1,0,0,25.852677917480435,92.03974699676112,14.734617710113524
623,BEN,1985,-0.059626215460109,0,0,0,25.65559794108077,108.4217322099903,14.622449398040786
624,BEN,1986,0.0962363082115373,0,0,0,25.699517822265648,93.98490622362483,14.40018705526988
625,BEN,1987,-0.1201041703961891,0,0,0,26.170686340332225,106.71944976775193,15.011277437210095
626,BEN,1988,0.1473563801702218,0,0,0,26.16113942464188,107.34629871967624,14.85477765401204
627,BEN,1989,0.033977294107216,0,0,0,25.65537160237625,89.55256480476241,13.87833261489869
628,BEN,1990,-0.0102678133570224,0,0,0,26.31240997314456,98.2734451636134,15.0955236752828
629,BEN,1991,0.0647097327567571,0,0,0,26.21525217692067,92.99697511778506,14.837516307830825
630,BEN,1992,-0.0424357567601445,0,0,0,25.79403584798183,85.01662382514039,13.722063740094496
631,BEN,1993,0.0666275183878015,0,0,0,26.213563537597626,83.42014016989194,14.365837256113693
632,BEN,1994,-0.0177066273705994,0,0,0,26.0289372762046,75.7619511765597,13.791502436002084
633,BEN,1995,0.0673011828496887,0,0,0,26.085862731933616,94.37215718162405,14.571343183517463
634,BEN,1996,0.067982362411743,0,0,0,26.003897603352986,89.73271574541286,14.696985483169549
635,BEN,1997,0.0188085456386728,0,0,0,25.72083435058579,114.7002684844999,14.808481534322103
636,BEN,1998,0.0100827521811233,0,0,0,26.330786641438863,114.17113507420837,14.992177486419672
637,BEN,1999,0.0288173880850957,0,0,0,26.217062886556,108.99534749568764,14.713601986567168
638,BEN,2000,0.0405386587054179,0,0,0,26.216539001464923,93.24850041872423,14.31699220339456
639,BEN,2001,0.0232318793345287,0,0,0,26.004492696126192,110.44310931583826,15.137408733367922
640,BEN,2002,0.0770324855911326,0,0,0,26.22767791748049,102.80311597762191,15.064971764882406
641,BEN,2003,0.0287740166165733,0,0,0,26.419796244303427,109.40657515220664,15.425688028335571
642,BEN,2004,0.046369159574783,0,0,0,26.374485270182333,107.21076205891222,15.30326612790426
643,BEN,2005,-0.0978939018139986,0,0,0,26.50333302815756,120.33242617326322,15.941337664922072
644,BEN,2006,-0.0687705120840629,0,0,0,25.88169504801425,160.51515138677502,16.576626618703198
645,BEN,2007,0.0139688325566638,0,0,0,25.903932189941656,155.4166604300711,16.01509324709575
646,BEN,2008,0.0671755027810201,0,0,0,26.191094970703148,135.52264710320875,15.432250261306754
647,BEN,2009,-0.0408061412393889,0,0,0,26.57835540771481,128.28111392626664,16.27766823768616
648,BEN,2010,0.0033953232660488,0,0,0,26.298870340983115,160.48301439785004,16.64164312680562
649,BEN,2011,0.1113592520039397,0,0,0,26.2742960611979,122.92012909890106,15.64116994539896
650,BEN,2012,-0.065110927323154,0,0,0,25.949975585937693,146.7944262285489,15.902671178181969
651,BEN,2013,0.1135415769659671,1,0,0,26.08396555582692,137.47000597956543,16.03812487920126
652,BEN,2014,0.0050457612529815,0,0,0,25.919056193033896,164.0209429960799,16.38402374585469
653,BEN,2015,-0.0900839029437241,0,0,0,25.83798116048166,134.2538953493773,15.615099827448525
654,BEN,2016,0.0205307474464717,0,0,0,26.215590413411466,149.15738126225563,15.991434017817184
655,BEN,2017,0.060164124444821,0,0,0,26.16571197509768,135.3230871318206,15.687728087107349
656,BEN,2018,-0.1211157552007407,0,0,0,26.03309783935549,173.82510839520864,15.854625145594284
657,BEN,2019,-0.0154190865069816,0,0,0,25.983783976236907,192.09746189785008,16.44181100527445
658,BEN,2020,-0.0127352970937382,0,0,0,26.2490987141926,146.89158545606116,15.543336550394676
659,BEN,2021,-0.0058796653657182,0,0,0,26.444390869140648,153.8577841869588,15.783749977747606
660,BFA,1962,0.0513692585629277,0,0,0,26.62803293863948,117.51530186140528,13.593037168184912
661,BFA,1963,0.0151540413239921,0,0,0,27.52885589599606,113.28457389069372,14.084806442260742
662,BFA,1964,0.0483766247553649,0,0,0,27.038018798828205,129.4005966246769,14.36805669466654
663,BFA,1965,-0.0275084155299207,0,0,0,26.790124511718886,133.16373550965938,14.185082674026496
664,BFA,1966,-0.0570313611187573,0,1,0,26.87483367919947,142.92814182449936,14.646464109420776
665,BFA,1967,-0.0044074246472494,0,0,0,27.027215576171955,67.87099427449019,11.674132426579796
666,BFA,1968,0.0625436111262569,0,0,0,27.39349263509115,50.544250665502936,11.132553120454157
667,BFA,1969,-0.0559015271704668,0,1,0,27.818343098958337,49.87016365825524,10.910412391026805
668,BFA,1970,0.0420468047760449,0,0,0,27.37876281738289,63.40996446712006,10.747860451539362
669,BFA,1971,-0.0748654281152676,0,0,0,27.19805806477865,60.744368140976654,10.992304305235544
670,BFA,1972,-0.0120684580668406,0,0,0,27.25682983398445,50.26361201605312,11.03395897150039
671,BFA,1973,-0.0938470190782396,0,0,0,28.035272216796955,43.35184376866863,10.414647479852048
672,BFA,1974,0.0205891231628037,0,0,0,26.72883249918636,57.37116465819271,10.49876674016316
673,BFA,1975,0.0792927968221404,0,0,0,26.832945760091093,47.68085994340509,10.370030800501508
674,BFA,1976,-0.0923469083193682,0,1,0,26.61740519205728,42.37076614225543,10.547621925671898
675,BFA,1977,0.006565775700281,0,0,0,26.38984578450521,36.76013553246094,9.36078468958537
676,BFA,1978,0.0210730005075001,0,0,0,27.045162455240927,38.56734860430321,10.73082174857457
677,BFA,1979,0.0505387108145383,0,0,0,26.92937367757156,80.31973524404003,11.614508529504135
678,BFA,1980,-0.0038457043353545,0,1,0,27.3493311564128,52.44775817330096,11.1266438961029
679,BFA,1981,0.0295492180763163,0,0,0,27.09692535400376,44.06471491314079,10.373162607351942
680,BFA,1982,-0.0109434850364058,0,0,0,27.35176493326816,35.08337002078576,10.431147575378414
681,BFA,1983,0.0024953038980246,0,0,0,27.94010060628267,25.23577703981062,10.091363072395318
682,BFA,1984,0.0413701767376784,0,0,0,27.482685343424635,24.92166571568076,9.992222189903266
683,BFA,1985,0.0980011309202595,0,0,0,27.073508199055937,40.481192111570856,9.987184365590403
684,BFA,1986,0.0370592345456852,0,0,0,26.993335978190142,34.57753187292668,9.894026696681976
685,BFA,1987,-0.103181702773762,0,0,0,27.79324493408211,26.599111622424243,9.848034024238594
686,BFA,1988,0.0734424272378273,0,1,0,27.287019348144497,39.80297834648638,9.970988551775616
687,BFA,1989,-0.0490915705280761,0,0,0,27.01153717041012,34.41417459825404,9.69989611705144
688,BFA,1990,0.0721632576256139,0,1,0,27.84209849039712,31.634041611965824,10.291476289431252
689,BFA,1991,0.2242163464870952,0,0,0,27.709331766764137,33.540008609591595,10.406222641468055
690,BFA,1992,-0.0275679137613824,0,0,0,27.17705942789724,33.19540719068216,9.73247543970744
691,BFA,1993,0.0296914450218181,0,0,0,27.68729044596347,26.551156670862497,10.139511009057362
692,BFA,1994,-0.0345940804125977,0,0,0,27.101472473144497,24.78625130901692,9.65921024481455
693,BFA,1995,0.0037440338691769,0,1,0,27.34932098388674,35.07372669859164,10.23815872271856
694,BFA,1996,0.0512086206613418,0,0,0,27.199568684895723,28.052319782204897,10.068710267543784
695,BFA,1997,-0.0579835791823351,0,0,0,27.07287241617837,44.5536407510474,10.771917978922522
696,BFA,1998,0.0748257095975359,0,1,0,27.49497884114595,55.146638241637895,11.043063402175903
697,BFA,1999,0.0121043258807382,0,0,0,27.22566630045577,52.18764614052939,10.481775859991698
698,BFA,2000,-0.0617991304774445,0,0,0,27.274021402994777,45.638962358076185,10.627083202203108
699,BFA,2001,0.1474169359837089,0,1,0,27.323531087239644,44.4858091843372,10.603544404109323
700,BFA,2002,-0.019972987150858,0,0,0,27.77682902018228,42.50755159523581,10.92340332269668
701,BFA,2003,-0.014089386840359,0,0,0,27.87287038167318,48.07945752750698,11.357056736946106
702,BFA,2004,-0.0206369206417873,0,0,0,27.93847808837893,33.59361469449596,10.967588861783346
703,BFA,2005,0.0673740567228948,0,0,0,28.26405741373685,40.92820003344855,11.622843623161325
704,BFA,2006,0.0247137549688831,0,0,0,27.55524597167971,58.96035324408187,11.565400918324777
705,BFA,2007,-0.1246609303412098,0,0,0,27.35927734374985,66.26765709935921,11.923229773839315
706,BFA,2008,0.1173619193649129,0,0,0,27.24704895019545,56.84665486172233,11.12738190094631
707,BFA,2009,-0.055744263067182,0,0,0,28.11161193847647,55.472261672555575,11.812276721000666
708,BFA,2010,-0.1236080669882495,0,0,0,28.018162027994777,80.6143171967309,12.389174421628312
709,BFA,2011,-0.0041924951148795,0,1,0,27.44215799967452,58.95336660548431,11.69123490651449
710,BFA,2012,-0.0128653524305706,0,0,0,27.197958882649857,91.82948881355276,12.137184341748544
711,BFA,2013,0.0825209822497941,0,0,0,27.487392679850245,79.22475227493972,12.431373079617837
712,BFA,2014,0.0720381016534643,0,1,0,27.62480316162112,64.91746229375647,12.351669947306307
713,BFA,2015,-0.057122743981564,0,0,0,27.1947901407878,78.09867109268075,11.668512821197522
714,BFA,2016,-0.0360383413303413,0,0,0,27.70029347737625,80.02537203698797,11.969692091147095
715,BFA,2017,-0.0796295684701631,0,0,0,27.524944559733,69.4234244812794,11.65217560529709
716,BFA,2018,0.0330772223484023,0,0,0,27.39993438720694,99.26375164924866,12.752990464369454
717,BFA,2019,0.0333617196124196,0,0,0,27.49196268717435,112.65053184531092,13.488060235977178
718,BFA,2020,-0.0348208846504523,0,1,0,27.559721883138025,90.03718978146077,12.506822705268863
719,BFA,2021,-0.0652259717768979,0,0,0,27.551240539550747,92.34003892372864,12.85262803236644
720,BGD,1962,-0.0676345466155128,0,0,0,23.275987243652423,125.2972074478847,14.861526926358552
721,BGD,1963,0.0794461407610329,0,0,0,23.06702321370443,138.45180604653888,14.844183802604674
722,BGD,1964,-0.0328413386181685,0,0,0,24.373834228515648,114.67638670114394,14.778087814648934
723,BGD,1965,0.0157451811881133,0,0,0,24.145384724935127,103.14489682566634,14.415143251419066
724,BGD,1966,-0.0709768676403612,0,0,0,24.398489888509005,114.95788525136795,14.34930809338887
725,BGD,1967,0.0903115892919483,0,0,0,23.53426259358713,141.5966577035472,14.910601854324357
726,BGD,1968,-0.0377235941079288,0,0,0,23.80353444417318,144.10256281572026,14.482330242792765
727,BGD,1969,0.0191091885065768,0,0,0,24.12841695149757,131.4680939244585,14.844365477561942
728,BGD,1970,-0.04415692091432,0,0,0,24.01247812906917,142.29125298897398,15.1503586769104
729,BGD,1971,-0.0780129823310549,0,0,0,23.089634195963527,164.72114666129792,14.8934547106425
730,BGD,1972,-0.0148847455921261,0,0,0,23.96046600341805,103.3995042090175,14.339550495147698
731,BGD,1973,0.0819686869644655,0,0,0,24.05151265462252,148.36549965420153,15.366292238235474
732,BGD,1974,-0.0423079605244902,0,1,0,23.388393656412745,127.99568992937816,14.75369095802307
733,BGD,1975,0.0552305910560937,0,0,0,23.4374989827474,119.48701400349212,14.568545023600263
734,BGD,1976,-0.0488903232602249,0,0,0,23.502417500813863,126.9639167526011,14.52702887852986
735,BGD,1977,0.0560683776928856,0,0,0,23.550897216796955,135.99282222452382,14.962876558303826
736,BGD,1978,-0.0275773004744408,0,0,0,23.50744781494137,128.50351868487084,14.64216991265615
737,BGD,1979,-0.0394356018603652,0,1,0,23.75402730305973,119.82269670217104,14.717062393824266
738,BGD,1980,0.1154147905752358,0,0,0,23.78979390462252,134.73855996158994,15.14064828554789
739,BGD,1981,0.0021296166236055,0,0,0,23.24367675781241,130.55348126266094,15.080324888229365
740,BGD,1982,0.0196484718508749,0,1,0,23.688701883951865,128.07746559970568,14.932961543401092
741,BGD,1983,-0.0085951247703937,0,0,0,23.438180541992267,157.47286518871056,15.3524867693583
742,BGD,1984,-0.0160791302005858,0,0,0,23.419015502929653,148.21805203779726,15.045086224873865
743,BGD,1985,0.0285029960142431,0,0,0,23.57639973958328,145.18477261125514,15.296468814214071
744,BGD,1986,-0.0051990755562272,0,0,0,23.523489888509005,155.71894558981813,15.223986069361372
745,BGD,1987,-0.0368789474206963,0,0,0,23.89984283447268,139.75149736049673,15.338866949081412
746,BGD,1988,-0.0237775608041141,0,0,0,23.7278432210286,163.95395797888642,15.558474540710458
747,BGD,1989,0.0357334314503665,0,1,0,23.112585957845056,137.27090755648996,14.804685831069952
748,BGD,1990,-0.0032827779999751,0,0,0,23.51145579020198,153.9809616700831,15.578400293986007
749,BGD,1991,0.0237965393589654,0,0,0,23.81584828694662,152.40963958145883,15.269940137863154
750,BGD,1992,0.0109351805376816,0,0,0,23.252559916178427,125.28456594600492,14.509833892186478
751,BGD,1993,-0.0176689678185262,0,0,0,23.12609252929667,169.36994519430974,15.3556010723114
752,BGD,1994,-0.0499972649422666,0,0,0,23.16062316894528,166.79149972601937,15.238578478495286
753,BGD,1995,-0.0051566676677898,0,0,0,23.77055511474623,137.56532429202966,14.885320425033576
754,BGD,1996,0.0396636713871725,0,0,0,23.95428873697921,132.6294695278912,15.088316361109422
755,BGD,1997,0.0209044031504275,0,0,0,23.52381286621079,140.98523590105552,14.839816371599836
756,BGD,1998,0.0132063051620301,0,0,0,24.099437967936183,149.911946073265,15.73040501276653
757,BGD,1999,0.0641122820943076,0,0,0,23.960908508300577,143.2378205447028,14.951718489329023
758,BGD,2000,0.0169817960100555,0,0,0,23.33113505045572,127.00808392464464,14.85360622406006
759,BGD,2001,-0.0308940447633716,0,0,0,23.87970123291024,157.83681416821457,15.336853981018066
760,BGD,2002,0.0124475365012051,0,0,0,23.80578765869143,127.23692291355016,15.185980876286829
761,BGD,2003,0.0248993408212694,0,0,1,23.79529469807932,118.09586937746458,14.95248544216156
762,BGD,2004,-0.0263444240569956,0,0,0,23.62539316813161,142.0412936624575,15.065647880236304
763,BGD,2005,0.0816855993785088,0,0,1,24.10940450032564,126.4368473942447,15.34442361195882
764,BGD,2006,0.0051498471902533,0,0,0,24.144609069824185,141.6136986102095,15.310190995534256
765,BGD,2007,0.0264034837235387,0,0,0,23.579431152343773,138.45868121318537,15.382296721140545
766,BGD,2008,0.0410241334548944,0,0,0,23.685553487142045,146.89491968706142,15.270044326782225
767,BGD,2009,-0.0012348792770291,0,1,0,24.18688608805337,129.82429246588123,15.290265560150145
768,BGD,2010,0.0131207095365359,0,0,0,24.348359680175747,142.22679263075534,16.02992264429729
769,BGD,2011,0.0132220392482587,0,0,0,23.47870279947921,160.13087644818094,15.460827191670749
770,BGD,2012,0.0194188089231079,0,0,0,23.81098327636721,170.039288046929,15.554664254188529
771,BGD,2013,-0.0085259838469822,0,0,0,24.111103312174407,206.23022198645816,15.819480816523226
772,BGD,2014,-0.0098510986256536,0,0,0,24.049516296386685,142.82367155125007,15.421854337056466
773,BGD,2015,-0.0109541268813204,0,0,0,24.02106374104824,171.57055016283954,15.765762885411576
774,BGD,2016,-0.0172114957608364,0,0,0,24.519904073079488,134.07470684329564,16.116054932276402
775,BGD,2017,0.0211580010542977,0,0,0,24.38804016113278,175.2058135449831,16.213184118270867
776,BGD,2018,-0.014215995058417,0,0,0,24.03183390299484,161.2442004218092,15.72279493014017
777,BGD,2019,-0.076193907465738,0,0,0,24.70302734375008,152.0607753994425,15.828402916590363
778,BGD,2020,-0.0055574424095148,0,0,0,23.99511362711604,187.354508714076,15.975629568099974
779,BGD,2021,0.0162830959146074,0,0,0,24.433534240722626,137.52694075270165,15.461958726247149
780,BGR,1962,0.0974312026553105,0,0,0,11.57541046142569,69.34003094875149,7.559830387433369
781,BGR,1963,-0.0270996211075225,0,0,0,10.196705118815146,78.17856425299395,7.486590703328453
782,BGR,1964,-0.03211305421729,0,0,0,9.989706929524688,78.14630656139346,7.4585209091504465
783,BGR,1965,0.0838471520983272,0,0,0,10.429154968261685,61.122776844968016,7.20658338069915
784,BGR,1966,0.034646433450006,0,0,0,11.08330179850276,76.93717085203393,7.836806019147237
785,BGR,1967,-0.0274640831667705,0,0,0,10.367049153645723,69.66066795757791,7.679507970809939
786,BGR,1968,-0.0357039907339515,0,0,0,10.97345886230471,54.39730817488453,7.247122168540951
787,BGR,1969,0.0207170837316583,0,0,0,10.687760925292936,72.53160694176586,7.27518465121587
788,BGR,1970,-0.0164852960362136,0,0,0,10.90592854817703,61.68345896799112,7.521027366320294
789,BGR,1971,-0.002915705340956,0,0,0,10.66672414143892,66.63839953216666,7.294074614842734
790,BGR,1972,0.0136936357019248,0,0,0,10.401920572916763,78.35099818930757,7.627234816551209
791,BGR,1973,0.0083841839509153,0,0,0,9.831768290201865,73.23247078693385,7.305840055147807
792,BGR,1974,-0.0589686973170238,0,0,0,10.063648478190146,65.63519374867609,7.162574013074238
793,BGR,1975,-0.0002901878698162,0,0,0,10.0371159871421,105.14672103727209,8.029794732729604
794,BGR,1976,0.0507826717663757,0,0,0,9.937214152018328,82.84659200762688,7.505547324816387
795,BGR,1977,-0.0703605175953612,0,0,0,10.882356262207168,85.94103406267095,7.951006571451828
796,BGR,1978,0.0553224109286514,0,0,0,10.596322631835903,72.6668333309135,7.436484177907309
797,BGR,1979,0.0172870003366956,0,0,0,10.721971130371172,97.63019090496527,8.003802220026655
798,BGR,1980,-0.0483419835481768,0,0,0,10.12201843261738,62.94358453851599,7.161257763703666
799,BGR,1981,0.0475770159642259,0,0,0,10.973537699381666,53.787034330071045,7.2764112552007
800,BGR,1982,0.053481050045903,0,0,0,10.59025472005203,55.70904375144895,7.45534722010294
801,BGR,1983,-0.0826829888615128,0,1,0,10.545810953776083,63.632939054514296,7.519042889277148
802,BGR,1984,0.0874071933614484,0,0,0,10.739828999837243,55.56930719512821,7.202298343181615
803,BGR,1985,-0.1255501646371319,0,0,0,10.167568461100302,58.723849723719454,7.185921450455992
804,BGR,1986,0.1056964193947651,0,0,0,10.644738769531273,67.36398377415755,7.519865870475769
805,BGR,1987,-0.0337928367371924,0,0,0,10.50812428792318,65.10457819513249,7.368933022022246
806,BGR,1988,-0.0250306118029177,0,0,0,10.71992899576844,76.23118326773697,7.720079183578496
807,BGR,1989,0.0539566913870279,0,0,0,10.582961018880267,64.2068859738174,7.568086067835487
808,BGR,1990,-0.0266529025366883,0,0,0,11.332498168945278,41.05508645375264,7.181561907132468
809,BGR,1991,-0.0599497548134984,0,0,0,10.03367513020845,58.56542885067031,7.370264152685805
810,BGR,1992,0.0708353943508788,0,0,0,10.349025980631552,50.84095140455248,7.168212970097859
811,BGR,1993,-0.0861993445913364,0,0,0,10.499503072102868,45.30956915004936,6.860895037651066
812,BGR,1994,0.0497061157788749,0,0,0,11.66612904866571,60.37149518169824,7.678045709927872
813,BGR,1995,0.1224769120010531,0,0,0,10.515753682454545,75.91415230126586,7.48364428679148
814,BGR,1996,-0.1739926501961051,0,0,0,10.044409688313747,64.82214378365826,7.150360524654384
815,BGR,1997,0.139417969256284,0,0,0,9.909069315592376,58.43574816208277,6.663094500700637
816,BGR,1998,0.0259749750944644,0,0,0,10.735655721028593,74.76962001237551,7.251848618189498
817,BGR,1999,0.0509230391600139,0,0,0,10.941481526692598,83.15846841196614,7.994621237119039
818,BGR,2000,0.1365016561589893,1,1,1,11.06894073486336,40.11547997788512,7.096172829469043
819,BGR,2001,-0.2523494040237901,1,0,0,11.267213439941427,56.11424055632597,7.452449043591819
820,BGR,2002,-0.0294165579623166,0,0,0,11.50218861897764,56.558938458465455,7.549876451492309
821,BGR,2003,-0.0693800965904207,0,0,0,10.354450480143328,51.0551713737186,7.0543961127599095
822,BGR,2004,0.078660763183552,0,0,0,10.870088195800747,49.02929152012804,7.347423454125728
823,BGR,2005,-0.1350571264578892,0,0,0,10.418410237630326,81.765334015472,7.710786163806919
824,BGR,2006,0.1084451443368044,0,0,0,10.627030944824298,66.02778260094054,7.697723488012957
825,BGR,2007,-0.2146451105364528,1,0,1,12.001252746582054,64.91765572957324,7.715337395668032
826,BGR,2008,0.2865137616890134,0,0,0,11.679060872395894,44.36409709160216,7.628044048945109
827,BGR,2009,-0.1135528801293421,0,0,0,11.825168863932277,53.735671057438594,7.66374631722768
828,BGR,2010,0.2072242351430748,0,0,0,11.759161885579374,70.72222293027151,8.025180300076798
829,BGR,2011,-0.0210409718302804,0,0,0,10.408512369791708,53.87207942658281,7.412706772486374
830,BGR,2012,-0.0448872840659948,0,0,0,11.527668253580655,77.02716047606374,8.054444551467894
831,BGR,2013,0.1534958278488005,0,0,0,11.85051116943356,61.81406091081952,7.871112366517387
832,BGR,2014,-0.010054772505331,0,0,0,12.184019978841263,100.26423648923809,8.490755438804635
833,BGR,2015,-0.1062579338576288,0,0,0,12.139095560709675,68.46202033511868,8.002994338671371
834,BGR,2016,0.0306916515874844,0,0,0,12.187320963541652,74.7312281946506,8.14147679011027
835,BGR,2017,0.0162603022032357,0,0,0,11.683857218424407,65.77242054572707,7.628989179929099
836,BGR,2018,-1.877735977373618e-06,0,0,0,11.945970153808446,91.02247636337783,8.41888769467671
837,BGR,2019,-0.0796146491384766,0,0,0,12.455939229329658,63.39748417758529,8.289624969164523
838,BGR,2020,-0.2024060191959202,0,0,0,12.171596781412802,57.85447950984232,7.970227082570397
839,BGR,2021,0.1943367655391723,1,0,0,11.369444783528593,63.20133047165657,7.582667032877609
840,BHR,1962,-0.0057133795696113,0,0,0,28.478918965657613,2.589598191775621,8.936172127723689
841,BHR,1963,0.0008655152488312,0,0,0,28.360732014973905,6.458072418574544,9.055043339729307
842,BHR,1964,0.0095406710212815,0,0,0,28.160045878092376,13.362094889544109,8.496617635091146
843,BHR,1965,0.0237300950750567,0,0,0,28.53568420410164,4.181874351530726,8.672981103261305
844,BHR,1966,-0.077194780756014,0,0,0,28.23253529866537,1.743783788683118,8.899668494860329
845,BHR,1967,0.0135293730611927,0,0,0,27.63548685709628,4.9984997039587125,9.229247331619268
846,BHR,1968,-0.0209257222638994,0,0,0,27.54869740804037,5.517498913008015,9.014234781265255
847,BHR,1969,0.0207717179548154,0,0,0,28.393024698893385,3.8636635835871393,9.41608365376791
848,BHR,1970,0.0298318036617439,0,0,0,27.743430074056,0.490775857628023,9.016212304433198
849,BHR,1971,-0.0465862865674804,0,0,0,27.237486775716263,2.336368528787601,8.849297881126404
850,BHR,1972,-0.1700167795466951,0,0,0,27.19845479329416,7.195622541459561,9.283279101053878
851,BHR,1973,-0.0369200314064936,0,0,0,28.345249430338583,2.267009710919867,8.690338134765629
852,BHR,1974,0.0498073767412297,0,0,0,28.388378397623853,3.724814377449096,8.812557657559717
853,BHR,1975,0.2937374015106453,0,0,0,28.275717671712187,2.1766916992902474,8.613999525705971
854,BHR,1976,0.2931946575208162,0,0,0,27.948114013671955,9.71226297188821,9.0402150551478
855,BHR,1977,0.1530354299105072,0,0,0,28.72067921956392,7.6700677752796755,9.202606678009026
856,BHR,1978,-0.071854273249718,0,0,0,27.90838521321592,0.6263961550416755,8.531369090080263
857,BHR,1979,0.0309183726151411,0,0,0,28.058877563476585,1.4931358571743647,8.83211847146352
858,BHR,1980,0.1055244134673385,0,0,0,28.035363769531383,1.4711152553843476,8.768109122912092
859,BHR,1981,-0.9591169796453904,0,0,0,27.742428080240927,0.6601279542621799,8.701191306114193
860,BHR,1982,0.0712069671814763,0,0,0,27.385268147786466,1.8082052774985864,8.63974316914876
861,BHR,1983,-0.1601873391759709,0,0,0,27.19331766764327,5.543248419684237,8.588173747062678
862,BHR,1984,0.0543006347251466,0,0,0,27.65606587727865,7.228567330201942,8.602900147438048
863,BHR,1985,0.1101603863182583,0,0,0,27.8062352498373,1.0961103909323804,8.890197674433393
864,BHR,1986,-0.2830364358557298,0,0,0,27.947989400227755,3.5053977944130565,8.986843347549444
865,BHR,1987,0.471220858112829,0,0,0,28.327877298990927,0.8753424834466724,8.70722997188568
866,BHR,1988,-0.2714524992496643,0,0,0,28.50937296549472,2.535028262485639,8.927756786346444
867,BHR,1989,-0.1158254708763082,0,0,0,27.43754475911448,1.4754769281353235,8.701252937316896
868,BHR,1990,-0.3011583977644294,0,0,0,28.307763671875136,1.3981459416356772,8.752295613288883
869,BHR,1991,0.0084947651575828,0,0,0,28.34960581461587,1.7434485107230564,9.06051941712698
870,BHR,1992,0.1232367814049384,0,0,0,26.93846537272128,3.771961123050004,8.455695827802016
871,BHR,1993,0.1187635409319729,0,0,0,27.573993937174464,1.5551504955269035,8.804136753082284
872,BHR,1994,-0.1517172804159878,0,0,0,27.936532592773347,1.7099508032458737,8.603364229202276
873,BHR,1995,0.0481835875136886,0,0,0,27.47285868326827,2.776251925503459,8.844549059867864
874,BHR,1996,-0.0478743629327742,0,0,0,28.238559977213583,2.8849257246577054,9.223634044329335
875,BHR,1997,0.1858186310884346,0,0,0,27.955852762857944,2.638672744410541,8.808118939399723
876,BHR,1998,0.0117869737007838,0,0,0,29.24199320475253,3.2099256511060053,9.526945114135744
