,ISO3,year,spei_agweighted
5313,COG,1925,0.15761529700830543
5314,COG,1926,0.19312782057871428
5315,COG,1927,0.005940323074659026
5316,COG,1928,-0.07567937274385889
5317,COG,1929,0.08318810250299662
5318,COG,1930,-0.5487574401001132
5319,COG,1931,-0.16881615358094423
5320,COG,1932,-0.35406635825832605
5321,COG,1933,-0.07864618736008792
5322,COG,1934,-0.04505893091360733
5323,COG,1935,-0.02856096997857085
5324,COG,1936,0.012080724040667243
5325,COG,1937,0.3398578717218092
5326,COG,1938,-0.6014971279849607
5327,COG,1939,0.33180841306845316
5328,COG,1940,-0.3210703566049533
5329,COG,1941,-0.5862415333588914
5330,COG,1942,-0.36914311411480094
5331,COG,1943,-0.4648822510304553
5332,COG,1944,0.3564390580480304
5333,COG,1945,0.08861542617281241
5334,COG,1946,-0.2548797470517461
5335,COG,1947,0.34209907551606417
5336,COG,1948,-0.039619058758641024
5337,COG,1949,0.30853087936217577
5338,COG,1950,-0.16333063416338225
5339,COG,1951,-0.019082003583510226
5340,COG,1952,0.1379309706389908
5341,COG,1953,-0.2288834104935329
5342,COG,1954,-0.13821216175953535
5343,COG,1955,0.08330707562466488
5344,COG,1956,-0.6663067981911198
5345,COG,1957,-0.19390693958848795
5346,COG,1958,-0.9221680226425332
5347,COG,1959,0.2811410243933396
5348,COG,1960,0.1264263239378731
5349,COG,1961,0.3600249153872332
5350,COG,1962,0.51329863195618
5351,COG,1963,0.33062347086767413
5352,COG,1964,-0.16442985755081022
5353,COG,1965,-0.007621636614203324
5354,COG,1966,0.4597940736760701
5355,COG,1967,-0.18452524083356012
5356,COG,1968,-0.11694098403677351
5357,COG,1969,0.385439535602927
5358,COG,1970,0.2707286700606342
5359,COG,1971,-0.3125411722964295
5360,COG,1972,-0.4139949958771467
5361,COG,1973,-0.11619320201377081
5362,COG,1974,0.07983939441813477
5363,COG,1975,-0.0036992887035014045
5364,COG,1976,0.19447494546572344
5365,COG,1977,0.22798139380756766
5366,COG,1978,-0.4746226059893768
5367,COG,1979,0.0877911156664292
5368,COG,1980,0.27280713928242617
5369,COG,1981,-0.12742101897795982
5370,COG,1982,0.07419069794317026
5371,COG,1983,-0.5665900334715848
5372,COG,1984,0.48370008481045507
5373,COG,1985,0.5218621951838338
5374,COG,1986,0.11009117526312633
5375,COG,1987,-0.07225749393304227
5376,COG,1988,0.2838539841274416
5377,COG,1989,-0.08299489940206187
5378,COG,1990,0.21781216189265296
5379,COG,1991,-0.2831215262413021
5380,COG,1992,-0.3884007738282278
5381,COG,1993,-0.28312723703372006
5382,COG,1994,0.24759620055556233
5383,COG,1995,0.21196339651942275
5384,COG,1996,-0.331114175729454
5385,COG,1997,0.07899476960301433
5386,COG,1998,0.11172321454311511
5387,COG,1999,0.6588489773372809
5388,COG,2000,0.10095623508095751
5389,COG,2001,-0.41835796957214644
5390,COG,2002,0.43908125006904136
5391,COG,2003,-0.08561064302921313
5392,COG,2004,-0.26408290055890843
5393,COG,2005,-0.3838464564954232
5394,COG,2006,-0.11705784918740482
5395,COG,2007,0.07068273857779088
5396,COG,2008,0.36504260326425236
5397,COG,2009,0.07215480630596495
5398,COG,2010,0.05352748806277924
5399,COG,2011,0.0575114026044809
5400,COG,2012,-0.006997117307037688
5401,COG,2013,-0.13472784271774232
5402,COG,2014,-0.3680606372654438
5403,COG,2015,-0.2551595599701007
5404,COG,2016,0.13138401694595803
5405,COG,2017,0.3132411713401475
5406,COG,2018,0.027092617470771702
5407,COG,2019,0.27366929439206955
5408,COG,2020,0.4958873721770945
5409,COG,2021,0.05188121584554486
5410,COG,2022,0.23034885580030617
5411,COG,2023,0.1667668165949482
5412,COK,1901,
5413,COK,1902,
5414,COK,1903,
5415,COK,1904,
5416,COK,1905,
5417,COK,1906,
5418,COK,1907,
5419,COK,1908,
5420,COK,1909,
5421,COK,1910,
5422,COK,1911,
5423,COK,1912,
5424,COK,1913,
5425,COK,1914,
5426,COK,1915,
5427,COK,1916,
5428,COK,1917,
5429,COK,1918,
5430,COK,1919,
5431,COK,1920,
5432,COK,1921,
5433,COK,1922,
5434,COK,1923,
5435,COK,1924,
5436,COK,1925,
5437,COK,1926,
5438,COK,1927,
5439,COK,1928,
5440,COK,1929,
5441,COK,1930,
5442,COK,1931,
5443,COK,1932,
5444,COK,1933,
5445,COK,1934,
5446,COK,1935,
5447,COK,1936,
5448,COK,1937,
5449,COK,1938,
5450,COK,1939,
5451,COK,1940,
5452,COK,1941,
5453,COK,1942,
5454,COK,1943,
5455,COK,1944,
5456,COK,1945,
5457,COK,1946,
5458,COK,1947,
5459,COK,1948,
5460,COK,1949,
5461,COK,1950,
5462,COK,1951,
5463,COK,1952,
5464,COK,1953,
5465,COK,1954,
5466,COK,1955,
5467,COK,1956,
5468,COK,1957,
5469,COK,1958,
5470,COK,1959,
5471,COK,1960,
5472,COK,1961,
5473,COK,1962,
5474,COK,1963,
5475,COK,1964,
5476,COK,1965,
5477,COK,1966,
5478,COK,1967,
5479,COK,1968,
5480,COK,1969,
5481,COK,1970,
5482,COK,1971,
5483,COK,1972,
5484,COK,1973,
5485,COK,1974,
5486,COK,1975,
5487,COK,1976,
5488,COK,1977,
5489,COK,1978,
5490,COK,1979,
5491,COK,1980,
5492,COK,1981,
5493,COK,1982,
5494,COK,1983,
5495,COK,1984,
5496,COK,1985,
5497,COK,1986,
5498,COK,1987,
5499,COK,1988,
5500,COK,1989,
5501,COK,1990,
5502,COK,1991,
5503,COK,1992,
5504,COK,1993,
5505,COK,1994,
5506,COK,1995,
5507,COK,1996,
5508,COK,1997,
5509,COK,1998,
5510,COK,1999,
5511,COK,2000,
5512,COK,2001,
5513,COK,2002,
5514,COK,2003,
5515,COK,2004,
5516,COK,2005,
5517,COK,2006,
5518,COK,2007,
5519,COK,2008,
5520,COK,2009,
5521,COK,2010,
5522,COK,2011,
5523,COK,2012,
5524,COK,2013,
5525,COK,2014,
5526,COK,2015,
5527,COK,2016,
5528,COK,2017,
5529,COK,2018,
5530,COK,2019,
5531,COK,2020,
5532,COK,2021,
5533,COK,2022,
5534,COK,2023,
5535,COL,1901,0.088186912704259
5536,COL,1902,-0.1930660819634794
5537,COL,1903,-0.018165042623877966
5538,COL,1904,-0.021504917492469338
5539,COL,1905,0.07056457269936801
5540,COL,1906,0.011873721921195552
5541,COL,1907,0.28653134871274216
5542,COL,1908,0.26870907035966735
5543,COL,1909,0.16475858415166528
5544,COL,1910,0.46608587494120046
5545,COL,1911,-0.08823287910005666
5546,COL,1912,0.13598318366954754
5547,COL,1913,0.1414322791000209
5548,COL,1914,-0.20386235043406453
5549,COL,1915,0.21898395754396927
5550,COL,1916,0.14492286741733565
5551,COL,1917,0.4433993386725583
5552,COL,1918,0.017135209093491605
5553,COL,1919,0.044651905695597176
5554,COL,1920,0.13370769040193378
5555,COL,1921,0.5636583852271239
5556,COL,1922,0.09621059894561744
5557,COL,1923,-0.3328665420413018
5558,COL,1924,-0.0012375985582665783
5559,COL,1925,0.16720209767421124
5560,COL,1926,-0.13298443200377125
5561,COL,1927,0.3531442884511005
5562,COL,1928,0.1772408143927656
5563,COL,1929,-0.27642242082705143
5564,COL,1930,-0.22755678836256332
5565,COL,1931,0.20453755933946613
5566,COL,1932,0.08382561538989342
5567,COL,1933,0.18810002040117968
5568,COL,1934,0.04168282138804593
5569,COL,1935,0.24818547721952192
5570,COL,1936,-0.18812217951441804
5571,COL,1937,0.15702465921640393
5572,COL,1938,0.5239800699055196
5573,COL,1939,-0.3096665454407533
5574,COL,1940,-0.2681413694905737
5575,COL,1941,-0.810132883489132
5576,COL,1942,-0.548118216296037
5577,COL,1943,0.02976554958149805
5578,COL,1944,-0.4544737053414181
5579,COL,1945,-0.1438794123629726
5580,COL,1946,-0.4201752118921525
5581,COL,1947,-0.1684669138242797
5582,COL,1948,-0.5133071541786194
5583,COL,1949,-0.106505402674278
5584,COL,1950,0.4651564173400405
5585,COL,1951,-0.08796646091893036
5586,COL,1952,-0.15867055455843615
5587,COL,1953,-0.2464926041041816
5588,COL,1954,0.008129822711150309
5589,COL,1955,0.46211832513411855
5590,COL,1956,0.2400859817862515
5591,COL,1957,-0.653265965481599
5592,COL,1958,-0.9074929449707269
5593,COL,1959,-0.5596602287841962
5594,COL,1960,-0.1539618363603946
5595,COL,1961,-0.5342046256798015
5596,COL,1962,-0.10864309966564169
5597,COL,1963,-0.11596311132113103
5598,COL,1964,-0.34460081656773783
5599,COL,1965,-0.4972932478412992
5600,COL,1966,-0.04974741737047842
5601,COL,1967,-0.25211479328572756
5602,COL,1968,0.020148333627730924
5603,COL,1969,-0.05915962159633647
5604,COL,1970,0.3068220879261691
5605,COL,1971,0.5639289397125445
5606,COL,1972,0.04826277929047756
5607,COL,1973,0.15830250829458195
5608,COL,1974,0.22866932551066022
5609,COL,1975,0.4824089507261915
5610,COL,1976,-0.16696657364567116
5611,COL,1977,-0.4693791841467221
5612,COL,1978,-0.014202044034997668
5613,COL,1979,0.3158062311510242
5614,COL,1980,-0.326259103914102
5615,COL,1981,0.5869070334980878
5616,COL,1982,0.056694125756622395
5617,COL,1983,-0.36605550038317886
5618,COL,1984,0.5451364237815144
5619,COL,1985,0.036179638467729015
5620,COL,1986,0.04597845921913692
5621,COL,1987,-0.1240886524319648
5622,COL,1988,0.4569339292744794
5623,COL,1989,-0.016354642187555547
5624,COL,1990,0.02910591910282832
5625,COL,1991,-0.4117032707047963
5626,COL,1992,-0.6333614485338338
5627,COL,1993,-0.19071777351200592
5628,COL,1994,-0.030167128890752792
5629,COL,1995,0.02926584736754508
5630,COL,1996,0.4381529356663427
5631,COL,1997,-0.44818384960914653
5632,COL,1998,0.40132400010285535
5633,COL,1999,0.7165020387619728
5634,COL,2000,0.20455690349141775
5635,COL,2001,-0.4363450758780035
5636,COL,2002,-0.15001658924544775
5637,COL,2003,0.07214220155340915
5638,COL,2004,0.2624073214828969
5639,COL,2005,0.39259277998159353
5640,COL,2006,0.4281436838209631
5641,COL,2007,0.33537514434162197
5642,COL,2008,0.6640094152341282
5643,COL,2009,-0.20854914995531207
5644,COL,2010,0.5839570661385851
5645,COL,2011,1.0533456663445868
5646,COL,2012,-0.16071418734888168
5647,COL,2013,-0.23280783991018938
5648,COL,2014,-0.40572335757315175
5649,COL,2015,-0.8920883530129977
5650,COL,2016,-0.2724351411064471
5651,COL,2017,0.1970659407476587
5652,COL,2018,-0.11526353533069296
5653,COL,2019,-0.23664743080735243
5654,COL,2020,-0.26450510198871297
5655,COL,2021,0.14248283238460613
5656,COL,2022,0.6239614492903157
5657,COL,2023,-0.12728812325318975
5658,COM,1901,
5659,COM,1902,
5660,COM,1903,
5661,COM,1904,
5662,COM,1905,
5663,COM,1906,
5664,COM,1907,
5665,COM,1908,
5666,COM,1909,
5667,COM,1910,
5668,COM,1911,
5669,COM,1912,
5670,COM,1913,
5671,COM,1914,
5672,COM,1915,
5673,COM,1916,
5674,COM,1917,
5675,COM,1918,
5676,COM,1919,
5677,COM,1920,
5678,COM,1921,
5679,COM,1922,
5680,COM,1923,
5681,COM,1924,
5682,COM,1925,
5683,COM,1926,
5684,COM,1927,
5685,COM,1928,
5686,COM,1929,
5687,COM,1930,
5688,COM,1931,
5689,COM,1932,
5690,COM,1933,
5691,COM,1934,
5692,COM,1935,
5693,COM,1936,
5694,COM,1937,
5695,COM,1938,
5696,COM,1939,
5697,COM,1940,
5698,COM,1941,
5699,COM,1942,
5700,COM,1943,
5701,COM,1944,
5702,COM,1945,
5703,COM,1946,
5704,COM,1947,
5705,COM,1948,
5706,COM,1949,
5707,COM,1950,
5708,COM,1951,
5709,COM,1952,
5710,COM,1953,
5711,COM,1954,
5712,COM,1955,
5713,COM,1956,
5714,COM,1957,
5715,COM,1958,
5716,COM,1959,
5717,COM,1960,
5718,COM,1961,
5719,COM,1962,
5720,COM,1963,
5721,COM,1964,
5722,COM,1965,
5723,COM,1966,
5724,COM,1967,
5725,COM,1968,
5726,COM,1969,
5727,COM,1970,
5728,COM,1971,
5729,COM,1972,
5730,COM,1973,
5731,COM,1974,
5732,COM,1975,
5733,COM,1976,
5734,COM,1977,
5735,COM,1978,
5736,COM,1979,
5737,COM,1980,
5738,COM,1981,
5739,COM,1982,
5740,COM,1983,
5741,COM,1984,
5742,COM,1985,
5743,COM,1986,
5744,COM,1987,
5745,COM,1988,
5746,COM,1989,
5747,COM,1990,
5748,COM,1991,
5749,COM,1992,
5750,COM,1993,
5751,COM,1994,
5752,COM,1995,
5753,COM,1996,
5754,COM,1997,
5755,COM,1998,
5756,COM,1999,
5757,COM,2000,
5758,COM,2001,
5759,COM,2002,
5760,COM,2003,
5761,COM,2004,
5762,COM,2005,
5763,COM,2006,
5764,COM,2007,
5765,COM,2008,
5766,COM,2009,
5767,COM,2010,
5768,COM,2011,
5769,COM,2012,
5770,COM,2013,
5771,COM,2014,
5772,COM,2015,
5773,COM,2016,
5774,COM,2017,
5775,COM,2018,
5776,COM,2019,
5777,COM,2020,
5778,COM,2021,
5779,COM,2022,
5780,COM,2023,
5781,CPV,1901,
5782,CPV,1902,
5783,CPV,1903,
5784,CPV,1904,
5785,CPV,1905,
5786,CPV,1906,
5787,CPV,1907,
5788,CPV,1908,
5789,CPV,1909,
5790,CPV,1910,
5791,CPV,1911,
5792,CPV,1912,
5793,CPV,1913,
5794,CPV,1914,
5795,CPV,1915,
5796,CPV,1916,
5797,CPV,1917,
5798,CPV,1918,
5799,CPV,1919,
5800,CPV,1920,
5801,CPV,1921,
5802,CPV,1922,
5803,CPV,1923,
5804,CPV,1924,
5805,CPV,1925,
5806,CPV,1926,
5807,CPV,1927,
5808,CPV,1928,
5809,CPV,1929,
5810,CPV,1930,
5811,CPV,1931,
5812,CPV,1932,
5813,CPV,1933,
5814,CPV,1934,
5815,CPV,1935,
5816,CPV,1936,
5817,CPV,1937,
5818,CPV,1938,
5819,CPV,1939,
5820,CPV,1940,
5821,CPV,1941,
5822,CPV,1942,
5823,CPV,1943,
5824,CPV,1944,
5825,CPV,1945,
5826,CPV,1946,
5827,CPV,1947,
5828,CPV,1948,
5829,CPV,1949,
5830,CPV,1950,
5831,CPV,1951,
5832,CPV,1952,
5833,CPV,1953,
5834,CPV,1954,
5835,CPV,1955,
5836,CPV,1956,
5837,CPV,1957,
5838,CPV,1958,
5839,CPV,1959,
5840,CPV,1960,
5841,CPV,1961,
5842,CPV,1962,
5843,CPV,1963,
5844,CPV,1964,
5845,CPV,1965,
5846,CPV,1966,
5847,CPV,1967,
5848,CPV,1968,
5849,CPV,1969,
5850,CPV,1970,
5851,CPV,1971,
5852,CPV,1972,
5853,CPV,1973,
5854,CPV,1974,
5855,CPV,1975,
5856,CPV,1976,
5857,CPV,1977,
5858,CPV,1978,
5859,CPV,1979,
5860,CPV,1980,
5861,CPV,1981,
5862,CPV,1982,
5863,CPV,1983,
5864,CPV,1984,
5865,CPV,1985,
5866,CPV,1986,
5867,CPV,1987,
5868,CPV,1988,
5869,CPV,1989,
5870,CPV,1990,
5871,CPV,1991,
5872,CPV,1992,
5873,CPV,1993,
5874,CPV,1994,
5875,CPV,1995,
5876,CPV,1996,
5877,CPV,1997,
5878,CPV,1998,
5879,CPV,1999,
5880,CPV,2000,
5881,CPV,2001,
5882,CPV,2002,
5883,CPV,2003,
5884,CPV,2004,
5885,CPV,2005,
5886,CPV,2006,
5887,CPV,2007,
5888,CPV,2008,
5889,CPV,2009,
5890,CPV,2010,
5891,CPV,2011,
5892,CPV,2012,
5893,CPV,2013,
5894,CPV,2014,
5895,CPV,2015,
5896,CPV,2016,
5897,CPV,2017,
5898,CPV,2018,
5899,CPV,2019,
5900,CPV,2020,
5901,CPV,2021,
5902,CPV,2022,
5903,CPV,2023,
5904,CRI,1901,0.3975049542884026
5905,CRI,1902,-0.24392634878556
5906,CRI,1903,0.17486561089754085
5907,CRI,1904,0.21105233828226788
5908,CRI,1905,0.12892670308550178
5909,CRI,1906,-0.1568657571915534
5910,CRI,1907,-0.8688108525238935
5911,CRI,1908,0.04986381282409075
5912,CRI,1909,0.4086317593852682
5913,CRI,1910,-0.2309764226277664
5914,CRI,1911,-0.34040883649140624
5915,CRI,1912,-0.43246864154934905
5916,CRI,1913,0.13693218802412374
5917,CRI,1914,-0.8253010141973697
5918,CRI,1915,0.5202845583359399
5919,CRI,1916,0.5027735511151444
5920,CRI,1917,0.3930802714700505
5921,CRI,1918,-0.4911183950801697
5922,CRI,1919,-0.25052551894138225
5923,CRI,1920,-0.2887740135192882
5924,CRI,1921,-0.40140430629253404
5925,CRI,1922,-0.6408805288374415
5926,CRI,1923,-0.8077494387204446
5927,CRI,1924,0.42901717064281214
5928,CRI,1925,-0.3794273361563678
5929,CRI,1926,-0.2987840746839839
5930,CRI,1927,-0.04414182094236255
5931,CRI,1928,-0.14481312657395987
5932,CRI,1929,-0.69356863728414
5933,CRI,1930,-0.9660855357845616
5934,CRI,1931,-0.230803130194545
5935,CRI,1932,0.027279681060463454
5936,CRI,1933,0.15922171063721172
5937,CRI,1934,-0.007450431585312241
5938,CRI,1935,0.44562318393339667
5939,CRI,1936,-0.09294655655200224
5940,CRI,1937,0.3646547192086786
5941,CRI,1938,0.678536330039302
5942,CRI,1939,-0.0534976919492078
5943,CRI,1940,-0.3981312296042834
5944,CRI,1941,0.04442617731789785
5945,CRI,1942,0.5356097318678319
5946,CRI,1943,0.5625557055075959
5947,CRI,1944,0.6322249298294387
5948,CRI,1945,-0.00417701900005298
5949,CRI,1946,-0.3698484807585681
5950,CRI,1947,0.029807169300814295
5951,CRI,1948,-0.079743535568317
5952,CRI,1949,0.2656384172538915
5953,CRI,1950,0.4635892254688465
5954,CRI,1951,0.1426162036756674
5955,CRI,1952,0.09144475435217232
5956,CRI,1953,-0.23288931076725347
5957,CRI,1954,0.4287543396155038
5958,CRI,1955,0.39797852436701414
5959,CRI,1956,0.36462872040768524
5960,CRI,1957,-0.44956291265164844
5961,CRI,1958,-0.42178791202604815
5962,CRI,1959,-0.6635885679473473
5963,CRI,1960,0.3347072824835781
5964,CRI,1961,0.04153185306737885
5965,CRI,1962,0.19479018480827448
5966,CRI,1963,0.14457705120245623
5967,CRI,1964,6.155855953658002e-05
5968,CRI,1965,-0.24368166116376733
5969,CRI,1966,0.40064983318249353
5970,CRI,1967,0.15993650715972726
5971,CRI,1968,0.517887745673458
5972,CRI,1969,0.4637792101129894
5973,CRI,1970,0.8814989676078163
5974,CRI,1971,0.4808002979649844
5975,CRI,1972,0.052019530364001754
5976,CRI,1973,0.316088424995541
5977,CRI,1974,0.33649012073874496
5978,CRI,1975,0.32751954098542607
5979,CRI,1976,-0.05643115503092641
5980,CRI,1977,-0.30572131772836064
5981,CRI,1978,0.17805820843204853
5982,CRI,1979,0.3620745530449005
5983,CRI,1980,0.38297218456864357
5984,CRI,1981,0.5950715194145839
5985,CRI,1982,-0.256152696286639
5986,CRI,1983,0.14077347928347653
5987,CRI,1984,0.2750936977099627
5988,CRI,1985,-0.30863220306734246
5989,CRI,1986,-0.43133131042122813
5990,CRI,1987,-0.1846022028476004
5991,CRI,1988,0.41075547505170135
5992,CRI,1989,0.004694741529723036
5993,CRI,1990,0.21051679054896075
5994,CRI,1991,-0.03806104324758055
5995,CRI,1992,-0.09462394658476152
5996,CRI,1993,0.21960936424632926
5997,CRI,1994,-0.4471868313848966
5998,CRI,1995,0.36257170140743256
5999,CRI,1996,0.24522906417647963
6000,CRI,1997,-0.2771854608630131
6001,CRI,1998,-0.06170867942273561
6002,CRI,1999,0.009904329975445658
6003,CRI,2000,-0.06336056311071567
6004,CRI,2001,-0.4216272979974746
6005,CRI,2002,-0.29066999008258193
6006,CRI,2003,0.18693490978330343
6007,CRI,2004,-0.1088128565655403
6008,CRI,2005,0.08737241104245223
6009,CRI,2006,-0.15121469274163216
6010,CRI,2007,-0.10125870505968697
6011,CRI,2008,0.43552672339137594
6012,CRI,2009,-0.374601850907008
6013,CRI,2010,0.5527572681506471
6014,CRI,2011,-0.05902346642687973
6015,CRI,2012,-0.7992830897370965
6016,CRI,2013,-0.45332057323927755
6017,CRI,2014,-0.2070185858756304
6018,CRI,2015,-0.06808763090521107
6019,CRI,2016,-0.33913727104663804
6020,CRI,2017,-0.30367505379642024
6021,CRI,2018,0.4273144110726816
6022,CRI,2019,0.2598930497188118
6023,CRI,2020,-0.011572320324678947
6024,CRI,2021,0.15076711773872362
6025,CRI,2022,-0.062127237518628774
6026,CRI,2023,-0.5464579470766088
6027,CUB,1901,0.6214466309174901
6028,CUB,1902,0.10910719012220689
6029,CUB,1903,0.21041434258222588
6030,CUB,1904,-0.020033782968918584
6031,CUB,1905,0.2098130598509064
6032,CUB,1906,0.3338533168037732
6033,CUB,1907,-0.4513830511520302
6034,CUB,1908,-0.05305362112509737
6035,CUB,1909,0.17148185540766755
6036,CUB,1910,0.11469435629745371
6037,CUB,1911,-0.26389709425469254
6038,CUB,1912,-0.0376161398986976
6039,CUB,1913,-0.055189510496954176
6040,CUB,1914,-0.039871647333105414
6041,CUB,1915,0.5541935757112998
6042,CUB,1916,0.07002471542606746
6043,CUB,1917,-0.12673541313658146
6044,CUB,1918,-0.094509248311321
6045,CUB,1919,0.2080123874669274
6046,CUB,1920,-0.10900647720942895
6047,CUB,1921,-0.3365268980463343
6048,CUB,1922,-0.19909464940428753
6049,CUB,1923,-0.2789278640799845
6050,CUB,1924,0.11725571751594559
6051,CUB,1925,-0.11329184100031879
6052,CUB,1926,0.08598415460437543
6053,CUB,1927,-0.2692097611725331
6054,CUB,1928,-0.09779641466836125
6055,CUB,1929,-0.047062326843539955
6056,CUB,1930,0.16970292292535308
6057,CUB,1931,0.2271614832182726
6058,CUB,1932,-0.06329008191823941
6059,CUB,1933,0.1713448204100135
6060,CUB,1934,0.08561231133838482
6061,CUB,1935,-0.08816582080908116
6062,CUB,1936,0.34329674330850474
6063,CUB,1937,0.1783416577770064
6064,CUB,1938,-0.09992813815673189
6065,CUB,1939,-0.06511323371281208
6066,CUB,1940,0.15612656871477712
6067,CUB,1941,0.03174222260713533
6068,CUB,1942,0.24208102561533454
6069,CUB,1943,-0.09257186118823783
6070,CUB,1944,-0.22688654251396653
6071,CUB,1945,-0.12582140415906948
6072,CUB,1946,-0.25422759443366255
6073,CUB,1947,0.25037709406266634
6074,CUB,1948,0.016421588758628886
6075,CUB,1949,-0.21496868940691113
6076,CUB,1950,0.0019716892469050875
6077,CUB,1951,-0.2738501727581022
6078,CUB,1952,-0.06120149480799803
6079,CUB,1953,0.02766837055484452
6080,CUB,1954,0.40446195735906554
6081,CUB,1955,-0.3768496389190359
6082,CUB,1956,-0.5196981442471343
6083,CUB,1957,-0.10743433268119902
6084,CUB,1958,0.5309915468096725
6085,CUB,1959,-0.07112953780839815
6086,CUB,1960,0.46342886953304147
6087,CUB,1961,-0.5082658223497369
6088,CUB,1962,-0.584438532901307
6089,CUB,1963,0.15351366313795298
6090,CUB,1964,-0.0066060010964670785
6091,CUB,1965,-0.7415512213483457
6092,CUB,1966,0.4824930777152372
6093,CUB,1967,-0.6159445963179065
6094,CUB,1968,0.08028432043890123
6095,CUB,1969,0.5413490804300338
6096,CUB,1970,-0.10092045863469433
6097,CUB,1971,-0.33357028414805784
6098,CUB,1972,0.4131409054001171
6099,CUB,1973,0.08865390593806782
6100,CUB,1974,-0.8947897981852289
6101,CUB,1975,-0.8235733968516188
6102,CUB,1976,-0.24129770571986872
6103,CUB,1977,0.22121709088484431
6104,CUB,1978,0.6621788653234639
6105,CUB,1979,0.4226447305797285
6106,CUB,1980,0.5419934491316479
6107,CUB,1981,-0.20098474559684665
6108,CUB,1982,-0.36360648941869506
6109,CUB,1983,0.4406546341876192
6110,CUB,1984,-0.02940190148850308
6111,CUB,1985,0.09029400084788597
6112,CUB,1986,-0.4116216637194152
6113,CUB,1987,0.10667890558640218
6114,CUB,1988,0.3012069935599965
6115,CUB,1989,-0.2747395820915712
6116,CUB,1990,-0.10186840050543317
6117,CUB,1991,-0.0612553396883114
6118,CUB,1992,-0.21852507969985394
6119,CUB,1993,-0.01846508185068757
6120,CUB,1994,-0.04101351586480895
6121,CUB,1995,0.5382389736672234
6122,CUB,1996,0.27917219387988296
6123,CUB,1997,0.0008093587239269562
6124,CUB,1998,0.13339433694879188
6125,CUB,1999,0.14861029759049416
6126,CUB,2000,-0.04819638803989299
6127,CUB,2001,0.2514267948766549
6128,CUB,2002,0.16887808218598332
6129,CUB,2003,0.2565890081847705
6130,CUB,2004,-0.12834052322432385
6131,CUB,2005,0.3731396685664848
6132,CUB,2006,0.003290013720592122
6133,CUB,2007,0.31284854452436167
6134,CUB,2008,0.24226533000667924
6135,CUB,2009,-0.24563943284253312
6136,CUB,2010,0.523276226595044
6137,CUB,2011,-0.21994618419557788
6138,CUB,2012,0.08298705611377942
6139,CUB,2013,0.0313094593584542
6140,CUB,2014,0.05226998838285626
6141,CUB,2015,-0.3261822533483306
6142,CUB,2016,-0.10709063118944566
6143,CUB,2017,0.15986780387659907
6144,CUB,2018,-0.2244431696211301
6145,CUB,2019,-0.10749487392604344
6146,CUB,2020,0.08924791356548596
6147,CUB,2021,-0.3306541976829371
6148,CUB,2022,-0.279575627995655
6149,CUB,2023,-0.2032091741760574
6150,CXR,1901,
6151,CXR,1902,
6152,CXR,1903,
6153,CXR,1904,
6154,CXR,1905,
6155,CXR,1906,
6156,CXR,1907,
6157,CXR,1908,
6158,CXR,1909,
6159,CXR,1910,
6160,CXR,1911,
6161,CXR,1912,
6162,CXR,1913,
6163,CXR,1914,
6164,CXR,1915,
6165,CXR,1916,
6166,CXR,1917,
6167,CXR,1918,
6168,CXR,1919,
6169,CXR,1920,
6170,CXR,1921,
6171,CXR,1922,
6172,CXR,1923,
6173,CXR,1924,
6174,CXR,1925,
6175,CXR,1926,
6176,CXR,1927,
6177,CXR,1928,
6178,CXR,1929,
6179,CXR,1930,
6180,CXR,1931,
6181,CXR,1932,
6182,CXR,1933,
6183,CXR,1934,
6184,CXR,1935,
6185,CXR,1936,
6186,CXR,1937,
6187,CXR,1938,
6188,CXR,1939,
6189,CXR,1940,
6190,CXR,1941,
6191,CXR,1942,
6192,CXR,1943,
6193,CXR,1944,
6194,CXR,1945,
6195,CXR,1946,
6196,CXR,1947,
6197,CXR,1948,
6198,CXR,1949,
6199,CXR,1950,
6200,CXR,1951,
6201,CXR,1952,
6202,CXR,1953,
6203,CXR,1954,
6204,CXR,1955,
6205,CXR,1956,
6206,CXR,1957,
6207,CXR,1958,
6208,CXR,1959,
6209,CXR,1960,
6210,CXR,1961,
6211,CXR,1962,
6212,CXR,1963,
6213,CXR,1964,
6214,CXR,1965,
6215,CXR,1966,
6216,CXR,1967,
6217,CXR,1968,
6218,CXR,1969,
6219,CXR,1970,
6220,CXR,1971,
6221,CXR,1972,
6222,CXR,1973,
6223,CXR,1974,
6224,CXR,1975,
6225,CXR,1976,
6226,CXR,1977,
6227,CXR,1978,
6228,CXR,1979,
6229,CXR,1980,
6230,CXR,1981,
6231,CXR,1982,
6232,CXR,1983,
6233,CXR,1984,
6234,CXR,1985,
6235,CXR,1986,
6236,CXR,1987,
6237,CXR,1988,
6238,CXR,1989,
6239,CXR,1990,
6240,CXR,1991,
6241,CXR,1992,
6242,CXR,1993,
6243,CXR,1994,
6244,CXR,1995,
6245,CXR,1996,
6246,CXR,1997,
6247,CXR,1998,
6248,CXR,1999,
6249,CXR,2000,
6250,CXR,2001,
6251,CXR,2002,
6252,CXR,2003,
6253,CXR,2004,
6254,CXR,2005,
6255,CXR,2006,
6256,CXR,2007,
6257,CXR,2008,
6258,CXR,2009,
6259,CXR,2010,
6260,CXR,2011,
6261,CXR,2012,
6262,CXR,2013,
6263,CXR,2014,
6264,CXR,2015,
6265,CXR,2016,
