,ISO3,year,spei_popweighted
9310,GEO,1986,-0.23317942023277283
9311,GEO,1987,0.3477943238491818
9312,GEO,1988,0.6739370040595528
9313,GEO,1989,-0.22167691107218487
9314,GEO,1990,-0.05892139238615809
9315,GEO,1991,-0.02333668153733028
9316,GEO,1992,0.5554329405228295
9317,GEO,1993,-0.09404507900277809
9318,GEO,1994,-0.1271775867789989
9319,GEO,1995,-0.03268138567606576
9320,GEO,1996,-0.08223444999506117
9321,GEO,1997,0.09183969659109915
9322,GEO,1998,-0.28727234201505764
9323,GEO,1999,-0.2841779587324711
9324,GEO,2000,-0.3603682011986787
9325,GEO,2001,-0.056071973172947265
9326,GEO,2002,0.3809907945493845
9327,GEO,2003,0.25018757705887074
9328,GEO,2004,0.2772917672991749
9329,GEO,2005,0.4111265524600944
9330,GEO,2006,0.0949855248133346
9331,GEO,2007,0.2698855965087818
9332,GEO,2008,-0.21826786485811
9333,GEO,2009,0.4888522193456688
9334,GEO,2010,0.11324293368185623
9335,GEO,2011,0.36203785861531784
9336,GEO,2012,-0.22294201453526785
9337,GEO,2013,-0.06221271896113951
9338,GEO,2014,-0.26143015610674974
9339,GEO,2015,-6.111276646462531e-05
9340,GEO,2016,0.438051551580429
9341,GEO,2017,-0.3153337156400088
9342,GEO,2018,-0.12336442836870772
9343,GEO,2019,-0.4492236401420082
9344,GEO,2020,-0.3301650940751034
9345,GEO,2021,-0.17961692227981962
9346,GEO,2022,-0.281646434217692
9347,GEO,2023,0.1434598285704841
9348,GHA,1901,0.03291120255986849
9349,GHA,1902,-0.09946981136454308
9350,GHA,1903,-0.32619694868723537
9351,GHA,1904,-0.44084051623940473
9352,GHA,1905,-0.1603230455269417
9353,GHA,1906,-0.09575359399119991
9354,GHA,1907,-0.23886028428872433
9355,GHA,1908,0.022096970118582044
9356,GHA,1909,0.4138078258450466
9357,GHA,1910,0.1335237280000002
9358,GHA,1911,0.11962725858514534
9359,GHA,1912,-0.3819609584364425
9360,GHA,1913,-0.22558189899427805
9361,GHA,1914,-0.18175645514080918
9362,GHA,1915,0.010222919130076905
9363,GHA,1916,0.12703873496502618
9364,GHA,1917,0.5680363575617465
9365,GHA,1918,0.1691967913260067
9366,GHA,1919,-0.2030002889223402
9367,GHA,1920,-0.4014776373902959
9368,GHA,1921,0.1979339389751356
9369,GHA,1922,-0.11895256669959091
9370,GHA,1923,-0.0213759913264462
9371,GHA,1924,0.1215947183469926
9372,GHA,1925,0.07599672566478481
9373,GHA,1926,-0.17478376875321067
9374,GHA,1927,-0.003343142569065242
9375,GHA,1928,-0.12226952053606509
9376,GHA,1929,0.24889566625158
9377,GHA,1930,-0.05409314607580513
9378,GHA,1931,0.2736273876701793
9379,GHA,1932,-0.15445267967879725
9380,GHA,1933,0.4881926067173481
9381,GHA,1934,0.007750757038593191
9382,GHA,1935,0.03837373695569126
9383,GHA,1936,-0.047446594883998154
9384,GHA,1937,-0.442483249430856
9385,GHA,1938,-0.05781264044344433
9386,GHA,1939,0.04226442985236647
9387,GHA,1940,-0.018847809173166818
9388,GHA,1941,0.18509032034004724
9389,GHA,1942,-0.02580374789734628
9390,GHA,1943,0.14507190072132917
9391,GHA,1944,-0.09405738751714392
9392,GHA,1945,-0.262420888446892
9393,GHA,1946,-0.3870483067197106
9394,GHA,1947,0.28503383820255607
9395,GHA,1948,-0.34909274553259273
9396,GHA,1949,0.021993442748983516
9397,GHA,1950,-0.20766854534546553
9398,GHA,1951,0.0520769034822783
9399,GHA,1952,0.29896361016047496
9400,GHA,1953,-0.19151878186191099
9401,GHA,1954,0.2488069046909616
9402,GHA,1955,0.26341740693897
9403,GHA,1956,0.0627809471140307
9404,GHA,1957,0.40671995639180153
9405,GHA,1958,-0.26723137001196506
9406,GHA,1959,0.27513833235328394
9407,GHA,1960,0.2538126235206919
9408,GHA,1961,-0.17230774058649878
9409,GHA,1962,0.48491264227777675
9410,GHA,1963,0.6571200337881845
9411,GHA,1964,0.016295295208691756
9412,GHA,1965,0.2132690381258727
9413,GHA,1966,-0.009562198072671823
9414,GHA,1967,-0.12202978025501038
9415,GHA,1968,0.9363726389904823
9416,GHA,1969,-0.025284440877536753
9417,GHA,1970,-0.18519547674804893
9418,GHA,1971,0.41088694846257545
9419,GHA,1972,0.2779284268617637
9420,GHA,1973,0.09772885466615351
9421,GHA,1974,0.4936309171219662
9422,GHA,1975,0.3070775146285689
9423,GHA,1976,0.14991892253359299
9424,GHA,1977,-0.3575648649906122
9425,GHA,1978,0.1582364585871501
9426,GHA,1979,0.699714547023177
9427,GHA,1980,0.4651223166535294
9428,GHA,1981,0.08147924952209003
9429,GHA,1982,0.11741360401113789
9430,GHA,1983,-0.7567650252021845
9431,GHA,1984,0.16505949680383034
9432,GHA,1985,0.2474456502047052
9433,GHA,1986,-0.07143970968900253
9434,GHA,1987,-0.19797160880019238
9435,GHA,1988,0.04178307702144082
9436,GHA,1989,0.020001126453279897
9437,GHA,1990,-0.24380286068965953
9438,GHA,1991,0.31095054000615985
9439,GHA,1992,-0.5471701783050466
9440,GHA,1993,-0.09067793842405086
9441,GHA,1994,-0.14656530941526139
9442,GHA,1995,-0.10735881701111823
9443,GHA,1996,-0.04289081444342912
9444,GHA,1997,0.07943640618274637
9445,GHA,1998,-0.4367557177320122
9446,GHA,1999,0.19517499767243854
9447,GHA,2000,-0.3577983146533364
9448,GHA,2001,-0.44872665964067027
9449,GHA,2002,-0.17997049416104924
9450,GHA,2003,0.018614404834806867
9451,GHA,2004,-0.0332672720154125
9452,GHA,2005,-0.1394659864405791
9453,GHA,2006,-0.28829722603162117
9454,GHA,2007,0.10422054616113507
9455,GHA,2008,0.31767490257819486
9456,GHA,2009,-0.08065672430287461
9457,GHA,2010,0.19402307644486427
9458,GHA,2011,-0.21750102906177404
9459,GHA,2012,0.1945010351482778
9460,GHA,2013,-0.2343771327286953
9461,GHA,2014,0.02794632439812043
9462,GHA,2015,-0.412386355300745
9463,GHA,2016,-0.31915729368726414
9464,GHA,2017,-0.1882905618598069
9465,GHA,2018,-0.018761247396469064
9466,GHA,2019,0.2764568135607987
9467,GHA,2020,-0.2867283466427272
9468,GHA,2021,-0.16207191709933505
9469,GHA,2022,-0.20112449694352086
9470,GHA,2023,0.024748311688502223
9471,GIB,1901,0.7551139555871492
9472,GIB,1902,0.9207383381823688
9473,GIB,1903,0.460103107393176
9474,GIB,1904,0.591812526186307
9475,GIB,1905,0.3449203780231367
9476,GIB,1906,0.3712476255993045
9477,GIB,1907,0.2975943249184635
9478,GIB,1908,0.3057180922478437
9479,GIB,1909,0.7027207296341654
9480,GIB,1910,0.44687876539925764
9481,GIB,1911,0.5348571601013341
9482,GIB,1912,0.4522163507839043
9483,GIB,1913,0.28637125995010115
9484,GIB,1914,0.44699889421462985
9485,GIB,1915,0.5117532590714595
9486,GIB,1916,0.4738764762878424
9487,GIB,1917,0.20914102097352463
9488,GIB,1918,0.25026024257143353
9489,GIB,1919,0.5671717058867211
9490,GIB,1920,0.30225496863325435
9491,GIB,1921,0.25013133386770886
9492,GIB,1922,0.2035079818839827
9493,GIB,1923,0.1776005675395326
9494,GIB,1924,0.3725555756439771
9495,GIB,1925,0.3546710517257452
9496,GIB,1926,0.04230873100459576
9497,GIB,1927,0.32286437849203686
9498,GIB,1928,0.11877449353536053
9499,GIB,1929,0.04944770946167406
9500,GIB,1930,0.2888942807912827
9501,GIB,1931,0.030727662146091166
9502,GIB,1932,0.49395723314955836
9503,GIB,1933,0.15538855083286826
9504,GIB,1934,-0.058028971155484034
9505,GIB,1935,-0.08349078055471211
9506,GIB,1936,0.6506578979703285
9507,GIB,1937,0.25143906101584484
9508,GIB,1938,-0.23018376280864164
9509,GIB,1939,0.4747599232941863
9510,GIB,1940,0.24056885205209308
9511,GIB,1941,0.3728984755774339
9512,GIB,1942,0.3507316155980023
9513,GIB,1943,-0.2189318456997474
9514,GIB,1944,-0.07687423378229134
9515,GIB,1945,-0.7591761021564399
9516,GIB,1946,0.1591282344112802
9517,GIB,1947,0.07758117032547886
9518,GIB,1948,-0.37520759180188157
9519,GIB,1949,-0.40034382153923365
9520,GIB,1950,-0.539933292505642
9521,GIB,1951,0.12754727900028254
9522,GIB,1952,0.1335363648831847
9523,GIB,1953,-0.4719416946172717
9524,GIB,1954,-0.5055428277701141
9525,GIB,1955,0.028097931916515172
9526,GIB,1956,0.21604842444260886
9527,GIB,1957,-0.025788488487402283
9528,GIB,1958,-0.26456241061290053
9529,GIB,1959,0.1637513873477775
9530,GIB,1960,0.516990285366773
9531,GIB,1961,-0.07377221373220312
9532,GIB,1962,0.1562275492275749
9533,GIB,1963,0.5899171282847728
9534,GIB,1964,-0.2622660916919504
9535,GIB,1965,-0.031927747962374846
9536,GIB,1966,-0.25608362630009646
9537,GIB,1967,-0.09177488150695993
9538,GIB,1968,0.10701621323823986
9539,GIB,1969,0.8754509575665003
9540,GIB,1970,-0.2165796233651535
9541,GIB,1971,0.4266864781578376
9542,GIB,1972,0.5738382786512377
9543,GIB,1973,-0.20560812825957944
9544,GIB,1974,-0.4205806187043594
9545,GIB,1975,-0.15131242759525845
9546,GIB,1976,0.4489381225624432
9547,GIB,1977,0.19755842785040542
9548,GIB,1978,0.009343913445869295
9549,GIB,1979,0.2573445911208801
9550,GIB,1980,-0.1731253828232487
9551,GIB,1981,-0.3410842238614955
9552,GIB,1982,-0.027699717010061086
9553,GIB,1983,-0.21353912943353223
9554,GIB,1984,-0.18746169656515108
9555,GIB,1985,-0.19912961071046734
9556,GIB,1986,-0.18547391581038655
9557,GIB,1987,0.28768601144353584
9558,GIB,1988,-0.1990916604797044
9559,GIB,1989,0.1665604822337632
9560,GIB,1990,-0.450303860008717
9561,GIB,1991,-0.1852621013919515
9562,GIB,1992,-0.4494091818730026
9563,GIB,1993,-0.02526917805274263
9564,GIB,1994,-0.46129744127392797
9565,GIB,1995,-0.44579933645824615
9566,GIB,1996,0.6004085143407184
9567,GIB,1997,0.37830345829327877
9568,GIB,1998,-0.44791064163049094
9569,GIB,1999,-0.34400194479773427
9570,GIB,2000,-0.16482240955034827
9571,GIB,2001,-0.18714333698153515
9572,GIB,2002,0.1517498320899907
9573,GIB,2003,-0.29373328636089957
9574,GIB,2004,-0.5279387941069821
9575,GIB,2005,-0.7064899032314619
9576,GIB,2006,-0.17569331203897798
9577,GIB,2007,-0.3168572084978226
9578,GIB,2008,-0.03104854499300368
9579,GIB,2009,-0.35105457405249235
9580,GIB,2010,0.5700805708765978
9581,GIB,2011,-0.4197310364494724
9582,GIB,2012,-0.5234244912862775
9583,GIB,2013,-0.31459198271234895
9584,GIB,2014,-0.41682795311013804
9585,GIB,2015,-0.8394975202778981
9586,GIB,2016,-0.547673265760143
9587,GIB,2017,-0.8428876002629612
9588,GIB,2018,0.028419729322195126
9589,GIB,2019,-0.8328249215458832
9590,GIB,2020,-0.7126815053634349
9591,GIB,2021,-0.7627567847569788
9592,GIB,2022,-0.9068424627184878
9593,GIB,2023,-1.2038156959849104
9594,GIN,1901,-0.056075625781280204
9595,GIN,1902,-0.06846706433376916
9596,GIN,1903,0.20544042252004155
9597,GIN,1904,0.3727409439161424
9598,GIN,1905,0.24860032709936322
9599,GIN,1906,0.7426697924577943
9600,GIN,1907,-0.06705972994677753
9601,GIN,1908,-0.06624723908801855
9602,GIN,1909,0.06032297636071848
9603,GIN,1910,-0.05097107154627586
9604,GIN,1911,-0.023916867561638296
9605,GIN,1912,-0.2998965221146745
9606,GIN,1913,0.13250607500473646
9607,GIN,1914,-0.21615177268783206
9608,GIN,1915,0.1842443719506266
9609,GIN,1916,0.2231441266679514
9610,GIN,1917,-0.10493436042452231
9611,GIN,1918,0.24210915093620664
9612,GIN,1919,-0.09904847845124709
9613,GIN,1920,-0.005644339136779297
9614,GIN,1921,0.33484597566227153
9615,GIN,1922,0.6188492905348537
9616,GIN,1923,0.28361410365323486
9617,GIN,1924,0.48830233203868034
9618,GIN,1925,0.18912472451726614
9619,GIN,1926,-0.0336979503432909
9620,GIN,1927,0.4315943339218699
9621,GIN,1928,0.6695341989398006
9622,GIN,1929,0.30818094126880136
9623,GIN,1930,0.18768258423854942
9624,GIN,1931,0.4799319307009373
9625,GIN,1932,0.6346745640039444
9626,GIN,1933,0.5562597028911118
9627,GIN,1934,-0.15639057656517238
9628,GIN,1935,-0.00018386108179867938
9629,GIN,1936,0.4738675691187389
9630,GIN,1937,0.025445538262526008
9631,GIN,1938,0.11699396154532808
9632,GIN,1939,0.03486675551782085
9633,GIN,1940,-0.0835073441267014
9634,GIN,1941,-0.1630949551860489
9635,GIN,1942,0.10132677946239783
9636,GIN,1943,0.48812176225085957
9637,GIN,1944,0.10869089203576227
9638,GIN,1945,-0.04048144444823268
9639,GIN,1946,0.30975400167517375
9640,GIN,1947,-0.15324786181251246
9641,GIN,1948,0.1485362957658559
9642,GIN,1949,0.2388203622152413
9643,GIN,1950,0.15173316498597458
9644,GIN,1951,0.7543414769073324
9645,GIN,1952,0.290824895647044
9646,GIN,1953,0.3350051396215961
9647,GIN,1954,0.8084461390972145
9648,GIN,1955,0.6917037454744178
9649,GIN,1956,0.31313010926047974
9650,GIN,1957,0.4871234574044749
9651,GIN,1958,0.425037049377958
9652,GIN,1959,0.18697292357683212
9653,GIN,1960,0.1634279180628558
9654,GIN,1961,0.12407540561010444
9655,GIN,1962,0.5360753765950603
9656,GIN,1963,0.016840000947316337
9657,GIN,1964,0.2517672595568002
9658,GIN,1965,0.2643589571428792
9659,GIN,1966,0.4272177175929155
9660,GIN,1967,0.19476967242856832
9661,GIN,1968,0.1823794903854531
9662,GIN,1969,0.06660556917389245
9663,GIN,1970,-0.3060789772619801
9664,GIN,1971,-0.05916280671954125
9665,GIN,1972,-0.13243272590140517
9666,GIN,1973,-0.35998153934876115
9667,GIN,1974,-0.16464631880323102
9668,GIN,1975,0.058041119327148005
9669,GIN,1976,0.5846097137158118
9670,GIN,1977,-0.4309202460572123
9671,GIN,1978,0.16694176841216768
9672,GIN,1979,-0.1146691776812074
9673,GIN,1980,-0.2785126108016503
9674,GIN,1981,0.13109874042371852
9675,GIN,1982,-0.0819751067707939
9676,GIN,1983,-0.6123182264467081
9677,GIN,1984,-0.31174791852633116
9678,GIN,1985,-0.4387366814577642
9679,GIN,1986,-0.258056763249139
9680,GIN,1987,-0.7050309578577681
9681,GIN,1988,-0.2530970551694434
9682,GIN,1989,-0.3461583742561439
9683,GIN,1990,-0.44038162877162357
9684,GIN,1991,-0.48492131273572725
9685,GIN,1992,-0.20432727473477516
9686,GIN,1993,-0.34770135845368105
9687,GIN,1994,0.27956233980755013
9688,GIN,1995,-0.05398612034817588
9689,GIN,1996,-0.26737916097044906
9690,GIN,1997,-0.30910151700178784
9691,GIN,1998,-0.39844433714946076
9692,GIN,1999,0.04647365088264165
9693,GIN,2000,-0.31291133910417585
9694,GIN,2001,-0.528086966524521
9695,GIN,2002,-0.31796548701822797
9696,GIN,2003,-0.07182867964729668
9697,GIN,2004,-0.08889142858485406
9698,GIN,2005,-0.30475040183713037
9699,GIN,2006,-0.45064458282043507
9700,GIN,2007,-0.7156041574974851
9701,GIN,2008,-0.24403013855529268
9702,GIN,2009,-0.398819124946991
9703,GIN,2010,-0.11186604667454915
9704,GIN,2011,-0.4230511505156748
9705,GIN,2012,0.026880729574865408
9706,GIN,2013,-0.20918683086832368
9707,GIN,2014,-0.295467658589284
9708,GIN,2015,-0.24272934378435249
9709,GIN,2016,-0.4422946659227214
9710,GIN,2017,-0.57335165174057
9711,GIN,2018,-0.3149734425048037
9712,GIN,2019,-0.2219429744097093
9713,GIN,2020,-0.5844190306961535
9714,GIN,2021,-0.7199648271004363
9715,GIN,2022,-0.009095986684163318
9716,GIN,2023,-0.6542861491810364
9717,GLP,1901,0.12804690143093472
9718,GLP,1902,0.1506675953666379
9719,GLP,1903,0.07800757652633637
9720,GLP,1904,-0.22094010305590883
9721,GLP,1905,-0.3345863142361245
9722,GLP,1906,-0.08688719570636778
9723,GLP,1907,-0.5057393809159592
9724,GLP,1908,-0.8067811570751159
9725,GLP,1909,0.19910348889728383
9726,GLP,1910,-0.24054634074370015
9727,GLP,1911,0.16887933822969595
9728,GLP,1912,0.1404227971409757
9729,GLP,1913,0.15662303660064944
9730,GLP,1914,0.11694167816312988
9731,GLP,1915,0.09588160230002056
9732,GLP,1916,0.1102328472964776
9733,GLP,1917,0.076417703317323
9734,GLP,1918,0.06625223569183923
9735,GLP,1919,0.046391707932343734
9736,GLP,1920,0.1082894583038676
9737,GLP,1921,0.13878050593969707
9738,GLP,1922,0.17316670684764793
9739,GLP,1923,0.05998334385609876
9740,GLP,1924,0.07500696631420099
9741,GLP,1925,0.08449503003309176
9742,GLP,1926,0.006807466639050542
9743,GLP,1927,0.0445600968087092
9744,GLP,1928,0.04261077196376087
9745,GLP,1929,0.11361907694178312
9746,GLP,1930,0.08555516460910434
9747,GLP,1931,0.09679935686290264
9748,GLP,1932,-0.22684820632760652
9749,GLP,1933,0.1810717813981073
9750,GLP,1934,-1.1548144361004236
9751,GLP,1935,-0.30302492156624866
9752,GLP,1936,-0.10205109169085745
9753,GLP,1937,-0.9857210305829848
9754,GLP,1938,-0.041490192214647746
9755,GLP,1939,-0.9048968789478146
9756,GLP,1940,-1.1921903627614185
9757,GLP,1941,-0.535337681571642
9758,GLP,1942,-0.047120771060386736
9759,GLP,1943,-0.1802374608814715
9760,GLP,1944,-0.09381609099606682
9761,GLP,1945,-0.0663543008267878
9762,GLP,1946,-0.8517909198999399
9763,GLP,1947,-0.7710790326818828
9764,GLP,1948,0.24802872849007443
9765,GLP,1949,-0.05160406728585574
9766,GLP,1950,0.23951808215739834
9767,GLP,1951,0.29776285464564994
9768,GLP,1952,0.476787757128478
9769,GLP,1953,0.12237424403428983
9770,GLP,1954,0.5854122812549275
9771,GLP,1955,0.506947797257453
9772,GLP,1956,0.6089275330305107
9773,GLP,1957,0.058997849623362485
9774,GLP,1958,0.4745079788068942
9775,GLP,1959,0.09599340109464997
9776,GLP,1960,0.3660564150971672
9777,GLP,1961,-0.06920037542780287
9778,GLP,1962,0.14849542702237728
9779,GLP,1963,-0.035868216073139746
9780,GLP,1964,-0.09430390844742542
9781,GLP,1965,-0.08858513242254691
9782,GLP,1966,0.5224451888352634
9783,GLP,1967,0.1342955116803448
9784,GLP,1968,-0.32587222879131666
9785,GLP,1969,0.19424765929579726
9786,GLP,1970,0.2780081188927094
9787,GLP,1971,-0.09244531144698452
9788,GLP,1972,0.3588681444525715
9789,GLP,1973,-0.8584707106153178
9790,GLP,1974,-0.02671695500612246
9791,GLP,1975,0.025106509526571025
9792,GLP,1976,-0.05276536196470253
9793,GLP,1977,-0.36026168490449534
9794,GLP,1978,-0.12643031527598694
9795,GLP,1979,0.6014983728528027
9796,GLP,1980,0.04607188072986899
9797,GLP,1981,0.4212203671534855
9798,GLP,1982,0.5362135625133923
9799,GLP,1983,-0.29247460638483397
9800,GLP,1984,0.1377408020198345
9801,GLP,1985,-0.05772811746828746
9802,GLP,1986,0.14106267232758288
9803,GLP,1987,-0.08939327175418554
9804,GLP,1988,0.5210627838969234
9805,GLP,1989,0.5173288658261302
9806,GLP,1990,0.28848613860706446
9807,GLP,1991,0.15653591540952558
9808,GLP,1992,0.39757067663594947
9809,GLP,1993,0.041609692852944316
9810,GLP,1994,-0.34745514964258
9811,GLP,1995,0.05532727514704119
9812,GLP,1996,0.4343898072838785
9813,GLP,1997,-0.40298219049388245
9814,GLP,1998,0.27981601934880024
9815,GLP,1999,-0.08324282150715541
9816,GLP,2000,-0.33866203452150057
9817,GLP,2001,-0.3681122834483779
9818,GLP,2002,-0.08429290167987445
9819,GLP,2003,-0.164260205502311
9820,GLP,2004,0.5693866606646526
9821,GLP,2005,0.5205806797991196
9822,GLP,2006,0.33520313818007746
9823,GLP,2007,-0.04346782586071654
9824,GLP,2008,0.4638890459512666
9825,GLP,2009,-0.39679322888453816
9826,GLP,2010,0.453671410679817
9827,GLP,2011,0.6152292390664426
9828,GLP,2012,-0.03812835427621981
9829,GLP,2013,-0.1904171896555155
9830,GLP,2014,-0.13104311252633705
9831,GLP,2015,-0.8592105961094294
9832,GLP,2016,0.29283827349233205
9833,GLP,2017,0.2988218432292342
9834,GLP,2018,0.020353578031063125
9835,GLP,2019,-0.2510389212596541
9836,GLP,2020,-0.2059381417930127
9837,GLP,2021,-0.48633145362449204
9838,GLP,2022,-0.07215745250384017
9839,GLP,2023,0.028424350544810083
9840,GMB,1901,0.17750567632416847
9841,GMB,1902,-0.17562080702433994
9842,GMB,1903,-0.12771468966578434
9843,GMB,1904,0.0323032258699335
9844,GMB,1905,0.3309602049412208
9845,GMB,1906,0.4468143607179325
9846,GMB,1907,0.01778470290203879
9847,GMB,1908,-0.16003737255232367
9848,GMB,1909,0.3845458406334121
9849,GMB,1910,-0.12347595252019045
9850,GMB,1911,0.029394783855725897
9851,GMB,1912,-0.2580887560422221
9852,GMB,1913,-0.3162337342898057
9853,GMB,1914,0.37900840785975226
9854,GMB,1915,0.19479366391897188
9855,GMB,1916,0.19627939909696587
9856,GMB,1917,0.20896113043030076
9857,GMB,1918,0.4503092616796493
9858,GMB,1919,0.0011080857366326548
9859,GMB,1920,0.12039132649078965
9860,GMB,1921,0.23509389425938357
9861,GMB,1922,0.30812003356792733
9862,GMB,1923,0.13591622157643238
9863,GMB,1924,0.44863453048552965
9864,GMB,1925,0.2512394304697713
9865,GMB,1926,-0.03395207040011923
9866,GMB,1927,0.7943155436466137
9867,GMB,1928,0.7129632396002612
9868,GMB,1929,0.5705960920701428
9869,GMB,1930,0.6479460032035904
9870,GMB,1931,0.050693040558447665
9871,GMB,1932,0.2922363790373006
9872,GMB,1933,0.5671975302199526
9873,GMB,1934,0.038166745895675085
9874,GMB,1935,0.548064120424291
9875,GMB,1936,0.5499195419251911
9876,GMB,1937,-0.1398890726268289
9877,GMB,1938,0.04854769546849045
9878,GMB,1939,0.19374523552445092
9879,GMB,1940,0.2252361147354048
9880,GMB,1941,-0.2422687175373239
9881,GMB,1942,0.04617864452302442
9882,GMB,1943,0.44446799407402676
9883,GMB,1944,-0.002431986853480339
9884,GMB,1945,-0.3599643080184855
9885,GMB,1946,-0.044030293356627226
9886,GMB,1947,-0.04041233037908908
9887,GMB,1948,-0.004692701312402602
9888,GMB,1949,-0.08126724651083377
9889,GMB,1950,0.6129600759595634
9890,GMB,1951,0.7616795754681035
9891,GMB,1952,0.7343401319036875
9892,GMB,1953,0.5147880315780633
9893,GMB,1954,0.6286375476047391
9894,GMB,1955,0.43871986850475325
9895,GMB,1956,0.5466425245006886
9896,GMB,1957,0.592352326028049
9897,GMB,1958,0.2935085125888389
9898,GMB,1959,0.157073228309552
9899,GMB,1960,0.14372430369257908
9900,GMB,1961,0.09678847715258591
9901,GMB,1962,-0.006736873338619914
9902,GMB,1963,-0.0453514804442721
9903,GMB,1964,0.10176982668538827
9904,GMB,1965,0.4377532439927257
9905,GMB,1966,0.14364369772374636
9906,GMB,1967,0.5834540147334341
9907,GMB,1968,-0.0676053265730545
9908,GMB,1969,-0.3480576972166694
9909,GMB,1970,-0.7100765022138757
9910,GMB,1971,0.11718781851232041
9911,GMB,1972,0.14462553833921674
9912,GMB,1973,-0.5765908285975452
9913,GMB,1974,0.2827693084254857
9914,GMB,1975,0.2731502981235588
9915,GMB,1976,0.7331465048094598
9916,GMB,1977,-0.5452344504495471
9917,GMB,1978,0.3979911617934701
9918,GMB,1979,0.2276511403421552
9919,GMB,1980,-0.18627126390735274
9920,GMB,1981,0.15057499085863355
9921,GMB,1982,0.516835355510315
9922,GMB,1983,-0.42599556905527947
9923,GMB,1984,0.3768704285224283
9924,GMB,1985,0.2997290066753829
9925,GMB,1986,0.34860806663831023
9926,GMB,1987,-0.34375997384389206
9927,GMB,1988,-0.21741458525260218
9928,GMB,1989,-0.1454514376819139
9929,GMB,1990,-0.7017927890022607
9930,GMB,1991,-0.1328444633012005
9931,GMB,1992,0.22009707118074118
9932,GMB,1993,-0.07289260439574725
9933,GMB,1994,-0.03441867791116221
9934,GMB,1995,-0.37171748280525185
9935,GMB,1996,-0.6954031127194562
9936,GMB,1997,-0.2595605266590914
9937,GMB,1998,-0.16470771539024978
9938,GMB,1999,0.29803895143171183
9939,GMB,2000,-0.46885407933344475
9940,GMB,2001,-0.8486008774489151
9941,GMB,2002,-0.6320343402524791
9942,GMB,2003,-0.24919668837295125
9943,GMB,2004,-0.5803832480063048
9944,GMB,2005,-0.0363257204492883
9945,GMB,2006,-0.7172233512004215
9946,GMB,2007,-0.8002869958678884
9947,GMB,2008,-0.6302963821217414
9948,GMB,2009,-0.49163051322102497
9949,GMB,2010,-0.4124446821709477
9950,GMB,2011,-0.8218210289875668
9951,GMB,2012,0.3689962516849236
9952,GMB,2013,-0.5809363943214215
9953,GMB,2014,-0.4815477256973586
9954,GMB,2015,-0.3092878516763446
9955,GMB,2016,-0.7619809325163555
9956,GMB,2017,-0.7238257968177392
9957,GMB,2018,-0.4460950073165204
9958,GMB,2019,-0.4828558314281199
9959,GMB,2020,-1.1884617152002943
9960,GMB,2021,-0.7456240486353628
9961,GMB,2022,-0.09016888340314218
9962,GMB,2023,-0.7984950803996383
9963,GNB,1901,0.08162547896305743
9964,GNB,1902,-0.23270268241564415
9965,GNB,1903,-0.14556263511379514
9966,GNB,1904,0.03665996544683944
9967,GNB,1905,0.27772525895852535
9968,GNB,1906,0.37574947749574944
9969,GNB,1907,-0.12518441056211774
9970,GNB,1908,-0.17309253041942843
9971,GNB,1909,0.0884184216459593
9972,GNB,1910,-0.1040634570332865
9973,GNB,1911,-0.06717076010924415
9974,GNB,1912,-0.298934584483504
9975,GNB,1913,-0.3526329901069411
9976,GNB,1914,0.2770041376352304
9977,GNB,1915,0.06866285577416421
9978,GNB,1916,-0.035566598642617325
9979,GNB,1917,-0.0012320639410368765
9980,GNB,1918,0.4328727498650548
9981,GNB,1919,-0.08905347933371849
9982,GNB,1920,-0.0006436413774887894
9983,GNB,1921,0.126756051244835
9984,GNB,1922,0.32578645832836645
9985,GNB,1923,0.1721814995010693
9986,GNB,1924,0.48033261997625215
9987,GNB,1925,0.2447017797579368
9988,GNB,1926,-0.11779835928852345
9989,GNB,1927,0.745664533848564
9990,GNB,1928,0.7304017655551432
9991,GNB,1929,0.44987743130574676
9992,GNB,1930,0.41115022633069503
9993,GNB,1931,0.06268749634424879
9994,GNB,1932,0.27677961722171507
9995,GNB,1933,0.481413261964917
9996,GNB,1934,0.02475134376436476
9997,GNB,1935,0.364438526332379
9998,GNB,1936,0.5634761344020558
9999,GNB,1937,-0.14674511222013567
10000,GNB,1938,0.07455599308013934
10001,GNB,1939,0.15151847402254706
10002,GNB,1940,0.21623857505619534
10003,GNB,1941,-0.3100409712642427
10004,GNB,1942,0.21541221113875506
10005,GNB,1943,0.5663662261019152
10006,GNB,1944,0.08474129935105633
10007,GNB,1945,-0.39821312638620543
10008,GNB,1946,-0.08378323706953467
10009,GNB,1947,-0.0867835439275952
10010,GNB,1948,0.035558656478921084
10011,GNB,1949,-0.020062835266192718
10012,GNB,1950,0.7129141787687937
10013,GNB,1951,0.6058635351558521
10014,GNB,1952,0.7151418179273606
10015,GNB,1953,0.3705663584793611
10016,GNB,1954,0.6751876442382742
10017,GNB,1955,0.5184217281639576
10018,GNB,1956,0.6475243444244068
10019,GNB,1957,0.4854908253376678
10020,GNB,1958,0.3278941238919892
10021,GNB,1959,0.13325346222942844
10022,GNB,1960,0.09718306789485114
10023,GNB,1961,0.2425695815278838
10024,GNB,1962,0.2970378473401071
10025,GNB,1963,-0.1158888455635557
10026,GNB,1964,0.33772144963343925
10027,GNB,1965,0.5772078043470779
10028,GNB,1966,0.2281836078812686
