,ISO3,year,temp_mean,precip_total,humidity_mean
8319,JOR,1951,18.61950073242201,13.93641793102064,8.457412679990128
8320,JOR,1952,18.890364583333223,12.547114646423557,8.4244236946106
8321,JOR,1953,17.947763061523517,9.451050932327114,8.013622760772707
8322,JOR,1954,18.301049804687636,8.105759880052684,8.245081106821694
8323,JOR,1955,18.478618876139535,12.020373218177829,8.749295155207317
8324,JOR,1956,18.095679219563806,7.785426546583088,7.835549672444659
8325,JOR,1957,17.97890625000008,8.778468633181546,8.183176636695865
8326,JOR,1958,17.913552856445335,6.834935680728901,8.313087383906051
8327,JOR,1959,17.502862548828205,12.562196328630645,8.22450911998748
8328,JOR,1960,18.90366007486972,9.401197806326422,8.616090575853976
8329,JOR,1961,17.51262817382826,11.962848892864042,8.359030882517496
8330,JOR,1962,18.56699015299472,6.480228096634735,8.140195846557619
8331,JOR,1963,17.11646169026693,10.456512325362148,8.688015858332319
8332,JOR,1964,16.260664876301973,12.092398029722062,8.291853984196985
8333,JOR,1965,17.047077433268157,11.925293105520032,8.29802799224853
8334,JOR,1966,17.1361073811849,17.45958536395166,8.752451856931046
8335,JOR,1967,16.5101689656575,15.37164988307892,8.073267062505074
8336,JOR,1968,17.478456115722793,17.281697362022904,8.30515325069427
8337,JOR,1969,18.13219858805354,14.758619321511896,8.140677809715276
8338,JOR,1970,17.261972045898517,10.310705719533084,8.06880418459575
8339,JOR,1971,17.00424855550142,17.710289028329367,7.859493056933079
8340,JOR,1972,16.778797403971396,12.129988869517652,7.777778506278994
8341,JOR,1973,16.907022094726585,12.896383006875569,7.756963014602662
8342,JOR,1974,17.09380493164059,17.016529402923183,7.983780582745876
8343,JOR,1975,16.94049479166671,13.327774895060427,7.895843625068665
8344,JOR,1976,17.50869394938121,9.936573431758688,8.073919574419657
8345,JOR,1977,17.832343037923295,10.226081753501148,7.919538418451947
8346,JOR,1978,18.294305419921955,7.001696391910173,7.722886761029563
8347,JOR,1979,18.457922871907613,7.6342849392574506,8.142063975334166
8348,JOR,1980,18.209316507975473,8.217486903973272,7.906429211298623
8349,JOR,1981,18.002331034342546,7.987497635724594,8.132502317428587
8350,JOR,1982,17.3013905843099,9.021298710251811,7.885372042655946
8351,JOR,1983,17.323093668619663,11.649495035314315,8.212265173594165
8352,JOR,1984,17.810912068685013,6.091948355560814,8.155354380607601
8353,JOR,1985,18.506196594238304,10.41749473594677,8.401738007863365
