,ISO3,year,TFP
5885,LSO,1990,105.2877514
5886,LSO,1991,72.28068138
5887,LSO,1992,81.96094641
5888,LSO,1993,87.79821732
5889,LSO,1994,87.81610908
5890,LSO,1995,99.00585933
5891,LSO,1996,97.68786093
5892,LSO,1997,100.8653592
5893,LSO,1998,97.97862611
5894,LSO,1999,101.8462826
5895,LSO,2000,98.20085269
5896,LSO,2001,103.6169798
5897,LSO,2002,101.1715412
5898,LSO,2003,99.0560163
5899,LSO,2004,100.3931377
5900,LSO,2005,110.6886019
5901,LSO,2006,89.94188895
5902,LSO,2007,105.3312571
5903,LSO,2008,106.0450474
5904,LSO,2009,97.19691152
5905,LSO,2010,100.4271135
5906,LSO,2011,106.2429322
5907,LSO,2012,104.6462565
5908,LSO,2013,106.4620335
5909,LSO,2014,101.6404019
5910,LSO,2015,100.0
5911,LSO,2016,109.6233298
5912,LSO,2017,94.01717898
5913,LSO,2018,85.59044721
5914,LSO,2019,102.607498
5915,LSO,2020,96.4217388
5916,LSO,2021,82.37689533
5917,LTU,1961,99.4277476
5918,LTU,1962,93.22970647
5919,LTU,1963,97.44409544
5920,LTU,1964,91.63508664
5921,LTU,1965,95.56583398
5922,LTU,1966,95.39059961
5923,LTU,1967,101.7722242
5924,LTU,1968,101.545481
5925,LTU,1969,98.14239185
5926,LTU,1970,95.20108417
5927,LTU,1971,99.96470957
5928,LTU,1972,89.0578723
5929,LTU,1973,93.1679704
5930,LTU,1974,99.77009011
5931,LTU,1975,96.04243716
5932,LTU,1976,95.04616691
5933,LTU,1977,93.73711389
5934,LTU,1978,94.53845239
5935,LTU,1979,89.54654764
5936,LTU,1980,84.38080173
5937,LTU,1981,93.5447573
5938,LTU,1982,94.84247913
5939,LTU,1983,94.45312815
5940,LTU,1984,104.7884671
5941,LTU,1985,100.6407409
5942,LTU,1986,105.6571333
5943,LTU,1987,102.0654108
5944,LTU,1988,105.2293032
5945,LTU,1989,110.2938837
5946,LTU,1990,101.2556864
5947,LTU,1991,102.4750746
5948,LTU,1992,78.60345939
5949,LTU,1993,82.26725659
5950,LTU,1994,63.90780707
5951,LTU,1995,65.03389087
5952,LTU,1996,70.22394751
5953,LTU,1997,71.09112818
5954,LTU,1998,68.85984347
5955,LTU,1999,64.74896491
5956,LTU,2000,69.94055416
5957,LTU,2001,63.4711644
5958,LTU,2002,67.6620421
5959,LTU,2003,68.20903564
5960,LTU,2004,70.59723166
5961,LTU,2005,68.77536721
5962,LTU,2006,68.7070556
5963,LTU,2007,74.66552211
5964,LTU,2008,87.50337676
5965,LTU,2009,81.85994494
5966,LTU,2010,76.68649639
5967,LTU,2011,80.03942625
5968,LTU,2012,89.11105464
5969,LTU,2013,83.01315085
5970,LTU,2014,85.90134727
5971,LTU,2015,100.0
5972,LTU,2016,93.27937224
5973,LTU,2017,100.8351119
5974,LTU,2018,79.5755152
5975,LTU,2019,91.82109641
5976,LTU,2020,104.7870361
5977,LTU,2021,94.14415119
5978,LUX,1961,
5979,LUX,1962,
5980,LUX,1963,
5981,LUX,1964,
5982,LUX,1965,
5983,LUX,1966,
5984,LUX,1967,
5985,LUX,1968,
5986,LUX,1969,
5987,LUX,1970,
5988,LUX,1971,
5989,LUX,1972,
5990,LUX,1973,
5991,LUX,1974,
5992,LUX,1975,
5993,LUX,1976,
5994,LUX,1977,
5995,LUX,1978,
5996,LUX,1979,
5997,LUX,1980,
5998,LUX,1981,
5999,LUX,1982,
6000,LUX,1983,
6001,LUX,1984,
6002,LUX,1985,
6003,LUX,1986,
6004,LUX,1987,
6005,LUX,1988,
6006,LUX,1989,
6007,LUX,1990,
6008,LUX,1991,
6009,LUX,1992,
6010,LUX,1993,
6011,LUX,1994,
6012,LUX,1995,
6013,LUX,1996,
6014,LUX,1997,
6015,LUX,1998,
6016,LUX,1999,
6017,LUX,2000,129.8154911
6018,LUX,2001,143.316026
6019,LUX,2002,99.18257911
6020,LUX,2003,92.68033869
6021,LUX,2004,93.61281616
6022,LUX,2005,93.88878369
6023,LUX,2006,91.4246015
6024,LUX,2007,90.27472215
6025,LUX,2008,87.03450725
6026,LUX,2009,91.41976496
6027,LUX,2010,93.00950814
6028,LUX,2011,91.47919847
6029,LUX,2012,83.84614951
6030,LUX,2013,82.9667437
6031,LUX,2014,90.11268921
6032,LUX,2015,100.0
6033,LUX,2016,100.0982979
6034,LUX,2017,100.9801316
6035,LUX,2018,113.6940334
6036,LUX,2019,117.4502799
6037,LUX,2020,118.8535726
6038,LUX,2021,112.2005942
6039,LVA,1961,80.65991496
6040,LVA,1962,76.55113964
6041,LVA,1963,79.28063353
6042,LVA,1964,75.53231308
6043,LVA,1965,77.99710866
6044,LVA,1966,77.16945149
6045,LVA,1967,82.89642761
6046,LVA,1968,82.58265465
6047,LVA,1969,80.62274163
6048,LVA,1970,79.67778606
6049,LVA,1971,82.0534367
6050,LVA,1972,75.31456947
6051,LVA,1973,78.71409188
6052,LVA,1974,83.02278246
6053,LVA,1975,79.47830126
6054,LVA,1976,76.92866121
6055,LVA,1977,77.77290143
6056,LVA,1978,75.45900246
6057,LVA,1979,74.75415463
6058,LVA,1980,70.00972257
6059,LVA,1981,74.0294597
6060,LVA,1982,75.90250748
6061,LVA,1983,76.51167651
6062,LVA,1984,84.154283
6063,LVA,1985,75.9299584
6064,LVA,1986,81.74698151
6065,LVA,1987,77.72868796
6066,LVA,1988,75.13509146
6067,LVA,1989,80.69943425
6068,LVA,1990,75.08296019
6069,LVA,1991,71.61081181
6070,LVA,1992,70.00230531
6071,LVA,1993,72.12271055
6072,LVA,1994,53.47733142
6073,LVA,1995,62.49184426
6074,LVA,1996,52.71582313
6075,LVA,1997,55.4460633
6076,LVA,1998,52.02785138
6077,LVA,1999,50.70200637
6078,LVA,2000,49.53499909
6079,LVA,2001,50.84171529
6080,LVA,2002,53.92637457
6081,LVA,2003,56.33651124
6082,LVA,2004,57.15541399
6083,LVA,2005,60.65711677
6084,LVA,2006,58.90554887
6085,LVA,2007,66.01084132
6086,LVA,2008,72.36460664
6087,LVA,2009,69.28793193
6088,LVA,2010,69.55004374
6089,LVA,2011,66.67412911
6090,LVA,2012,78.14320474
6091,LVA,2013,81.96368212
6092,LVA,2014,80.8025927
6093,LVA,2015,100.0
6094,LVA,2016,95.76970972
6095,LVA,2017,101.311801
6096,LVA,2018,76.73831804
6097,LVA,2019,95.5871592
6098,LVA,2020,98.34776213
6099,LVA,2021,91.20568709
6100,MAR,1961,99.35225637
6101,MAR,1962,71.3261797
6102,MAR,1963,71.64709675
6103,MAR,1964,77.59656969
6104,MAR,1965,81.4628283
6105,MAR,1966,90.26448976
6106,MAR,1967,65.29460337
6107,MAR,1968,71.35324586
6108,MAR,1969,63.94665152
6109,MAR,1970,64.63356665
6110,MAR,1971,66.61308116
6111,MAR,1972,61.77556327
6112,MAR,1973,59.86518956
6113,MAR,1974,60.5353034
6114,MAR,1975,55.21322219
6115,MAR,1976,59.34131192
6116,MAR,1977,53.22626694
6117,MAR,1978,55.79205012
6118,MAR,1979,62.52597307
6119,MAR,1980,62.43051107
6120,MAR,1981,59.48170214
6121,MAR,1982,69.69290731
6122,MAR,1983,60.6053151
6123,MAR,1984,65.06976614
6124,MAR,1985,58.44409325
6125,MAR,1986,66.4607467
6126,MAR,1987,66.32600203
6127,MAR,1988,74.10535808
6128,MAR,1989,83.56255726
6129,MAR,1990,79.19894953
6130,MAR,1991,85.99689092
6131,MAR,1992,77.13522944
6132,MAR,1993,73.79361355
6133,MAR,1994,90.88786859
6134,MAR,1995,62.83689052
6135,MAR,1996,81.45575491
6136,MAR,1997,74.48567767
6137,MAR,1998,81.04617421
6138,MAR,1999,74.90993079
6139,MAR,2000,66.16786708
6140,MAR,2001,75.57289721
6141,MAR,2002,71.35590869
6142,MAR,2003,81.24227684
6143,MAR,2004,82.55283772
6144,MAR,2005,79.3555623
6145,MAR,2006,89.67944091
6146,MAR,2007,75.72056478
6147,MAR,2008,82.92337766
6148,MAR,2009,96.09392271
6149,MAR,2010,93.66063427
6150,MAR,2011,91.00458172
6151,MAR,2012,87.92018608
6152,MAR,2013,97.82383894
6153,MAR,2014,87.33092119
6154,MAR,2015,100.0
6155,MAR,2016,81.40520005
6156,MAR,2017,89.51718794
6157,MAR,2018,94.01776654
6158,MAR,2019,96.95995988
6159,MAR,2020,81.93111628
6160,MAR,2021,95.27070698
6161,MDA,1961,158.3371477
6162,MDA,1962,137.2653015
6163,MDA,1963,129.9148805
6164,MDA,1964,133.9022918
6165,MDA,1965,139.3210774
6166,MDA,1966,138.2069508
6167,MDA,1967,141.2210957
6168,MDA,1968,133.0384672
6169,MDA,1969,130.6266291
6170,MDA,1970,130.5627135
6171,MDA,1971,119.5138556
6172,MDA,1972,121.2871622
6173,MDA,1973,135.6855578
6174,MDA,1974,128.220264
6175,MDA,1975,136.1627343
6176,MDA,1976,115.0335771
6177,MDA,1977,129.0514301
6178,MDA,1978,132.04921
6179,MDA,1979,136.4049663
6180,MDA,1980,126.0343736
6181,MDA,1981,125.1824186
6182,MDA,1982,148.7599021
6183,MDA,1983,132.8589135
6184,MDA,1984,142.6038657
6185,MDA,1985,114.9378703
6186,MDA,1986,133.5700058
6187,MDA,1987,127.4033941
6188,MDA,1988,140.2569006
6189,MDA,1989,156.754185
6190,MDA,1990,140.0085303
6191,MDA,1991,135.7631526
6192,MDA,1992,124.1466137
6193,MDA,1993,135.0804988
6194,MDA,1994,101.6222552
6195,MDA,1995,112.1209762
6196,MDA,1996,100.6751897
6197,MDA,1997,102.8515383
6198,MDA,1998,83.78882529
6199,MDA,1999,86.6437775
6200,MDA,2000,77.83605328
6201,MDA,2001,74.00595098
6202,MDA,2002,91.34401117
6203,MDA,2003,111.5438532
6204,MDA,2004,125.3453528
6205,MDA,2005,121.9228693
6206,MDA,2006,113.4560168
6207,MDA,2007,98.08143132
6208,MDA,2008,124.6182637
6209,MDA,2009,103.4465366
6210,MDA,2010,97.63997833
6211,MDA,2011,95.63148591
6212,MDA,2012,80.79483448
6213,MDA,2013,93.05384147
6214,MDA,2014,103.8847559
6215,MDA,2015,100.0
6216,MDA,2016,107.1996459
6217,MDA,2017,110.095269
6218,MDA,2018,113.6314208
6219,MDA,2019,117.2012484
6220,MDA,2020,107.1124638
6221,MDA,2021,162.4578034
6222,MDG,1961,101.5578405
6223,MDG,1962,102.6701969
6224,MDG,1963,102.1047526
6225,MDG,1964,104.9254305
6226,MDG,1965,99.59165525
6227,MDG,1966,101.0374702
6228,MDG,1967,102.2088106
6229,MDG,1968,103.7679259
6230,MDG,1969,105.5662709
6231,MDG,1970,108.2738468
6232,MDG,1971,108.3983005
6233,MDG,1972,109.5599855
6234,MDG,1973,110.0175121
6235,MDG,1974,116.9408688
6236,MDG,1975,115.7897451
6237,MDG,1976,115.9462911
6238,MDG,1977,105.7280972
6239,MDG,1978,108.5927194
6240,MDG,1979,103.1158367
6241,MDG,1980,103.4971189
6242,MDG,1981,102.4666491
6243,MDG,1982,101.0439372
6244,MDG,1983,105.1084662
6245,MDG,1984,106.8134338
6246,MDG,1985,106.566374
6247,MDG,1986,107.9390504
6248,MDG,1987,107.4007591
6249,MDG,1988,107.077602
6250,MDG,1989,110.1239943
6251,MDG,1990,108.301955
6252,MDG,1991,92.46886544
6253,MDG,1992,93.39083554
6254,MDG,1993,95.52398699
6255,MDG,1994,92.08279758
6256,MDG,1995,93.7284615
6257,MDG,1996,94.33441783
6258,MDG,1997,95.95465461
6259,MDG,1998,94.85933461
6260,MDG,1999,97.56339213
6261,MDG,2000,95.95103508
6262,MDG,2001,96.92447438
6263,MDG,2002,94.71756819
6264,MDG,2003,96.11065401
6265,MDG,2004,97.3881683
6266,MDG,2005,101.5113808
6267,MDG,2006,104.9946363
6268,MDG,2007,106.2986644
6269,MDG,2008,107.3931957
6270,MDG,2009,112.2867228
6271,MDG,2010,113.6949957
6272,MDG,2011,111.5544712
6273,MDG,2012,113.0880127
6274,MDG,2013,104.8032701
6275,MDG,2014,102.8543927
6276,MDG,2015,100.0
6277,MDG,2016,99.29030799
6278,MDG,2017,94.85101372
6279,MDG,2018,94.85508165
6280,MDG,2019,92.81359505
6281,MDG,2020,92.92550686
6282,MDG,2021,94.89175645
6283,MEX,1961,49.42105479
6284,MEX,1962,52.25272784
6285,MEX,1963,53.03665374
6286,MEX,1964,56.30900256
6287,MEX,1965,59.52048428
6288,MEX,1966,61.6143452
6289,MEX,1967,61.72035638
6290,MEX,1968,62.62863604
6291,MEX,1969,60.84960478
6292,MEX,1970,63.34977994
6293,MEX,1971,64.93475884
6294,MEX,1972,67.27384376
6295,MEX,1973,67.537078
6296,MEX,1974,68.78347298
6297,MEX,1975,67.95380317
6298,MEX,1976,68.84251707
6299,MEX,1977,73.25885006
6300,MEX,1978,78.18465
6301,MEX,1979,75.22513387
6302,MEX,1980,79.26424009
6303,MEX,1981,77.72117772
6304,MEX,1982,75.64377757
6305,MEX,1983,76.86634916
6306,MEX,1984,75.76085651
6307,MEX,1985,74.61112215
6308,MEX,1986,73.91573421
6309,MEX,1987,71.8653968
6310,MEX,1988,67.73151603
6311,MEX,1989,61.88387881
6312,MEX,1990,65.26325735
6313,MEX,1991,63.40247311
6314,MEX,1992,63.24505106
6315,MEX,1993,63.82414206
6316,MEX,1994,67.45423829
6317,MEX,1995,72.29481956
6318,MEX,1996,72.00611861
6319,MEX,1997,72.25614895
6320,MEX,1998,74.39218045
6321,MEX,1999,76.44279815
6322,MEX,2000,77.83222209
6323,MEX,2001,81.22206078
6324,MEX,2002,80.77555389
6325,MEX,2003,83.56920251
6326,MEX,2004,86.94915124
6327,MEX,2005,86.86255824
6328,MEX,2006,90.76011969
6329,MEX,2007,92.45852322
6330,MEX,2008,94.50560208
6331,MEX,2009,92.71637124
6332,MEX,2010,93.93192905
6333,MEX,2011,93.40078212
6334,MEX,2012,96.79944987
6335,MEX,2013,97.61086081
6336,MEX,2014,99.27068974
6337,MEX,2015,100.0
6338,MEX,2016,102.2538974
6339,MEX,2017,105.6016809
6340,MEX,2018,106.2644781
6341,MEX,2019,105.2931321
6342,MEX,2020,105.0740809
6343,MEX,2021,107.6336846
6344,MKD,1961,
6345,MKD,1962,
6346,MKD,1963,
6347,MKD,1964,
6348,MKD,1965,
6349,MKD,1966,
6350,MKD,1967,
6351,MKD,1968,
6352,MKD,1969,
6353,MKD,1970,
6354,MKD,1971,
6355,MKD,1972,
6356,MKD,1973,
6357,MKD,1974,
6358,MKD,1975,
6359,MKD,1976,
6360,MKD,1977,
6361,MKD,1978,
6362,MKD,1979,
6363,MKD,1980,
6364,MKD,1981,
6365,MKD,1982,
6366,MKD,1983,
6367,MKD,1984,
6368,MKD,1985,
6369,MKD,1986,
6370,MKD,1987,
6371,MKD,1988,
6372,MKD,1989,
6373,MKD,1990,
6374,MKD,1991,
6375,MKD,1992,80.83481143
6376,MKD,1993,65.27190594
6377,MKD,1994,62.77972109
6378,MKD,1995,65.18027981
6379,MKD,1996,69.42255061
6380,MKD,1997,68.45492438
6381,MKD,1998,69.98031231
6382,MKD,1999,67.09949037
6383,MKD,2000,70.43221564
6384,MKD,2001,67.85195305
6385,MKD,2002,62.54411744
6386,MKD,2003,74.17591529
6387,MKD,2004,80.01679261
6388,MKD,2005,80.57090578
6389,MKD,2006,82.64394047
6390,MKD,2007,87.36545385
6391,MKD,2008,86.60217918
6392,MKD,2009,90.57018535
6393,MKD,2010,97.07685637
6394,MKD,2011,92.80159175
6395,MKD,2012,94.86844864
6396,MKD,2013,95.49764731
6397,MKD,2014,90.92279543
6398,MKD,2015,100.0
6399,MKD,2016,98.51479627
6400,MKD,2017,86.640533
6401,MKD,2018,101.3565709
6402,MKD,2019,97.48774859
6403,MKD,2020,107.3742686
6404,MKD,2021,107.9987225
6405,MLI,1961,112.901965
6406,MLI,1962,112.4084033
6407,MLI,1963,111.6541662
6408,MLI,1964,114.7123709
6409,MLI,1965,116.0682562
6410,MLI,1966,114.446248
6411,MLI,1967,115.3402575
6412,MLI,1968,114.7661125
6413,MLI,1969,119.6898474
6414,MLI,1970,119.4127918
6415,MLI,1971,117.1070185
6416,MLI,1972,108.1336891
6417,MLI,1973,98.97538805
6418,MLI,1974,113.9914517
6419,MLI,1975,130.1715486
6420,MLI,1976,123.662936
6421,MLI,1977,121.5679999
6422,MLI,1978,136.8744081
6423,MLI,1979,131.8912311
6424,MLI,1980,125.1888199
6425,MLI,1981,135.0842338
6426,MLI,1982,134.5036835
6427,MLI,1983,136.6456536
6428,MLI,1984,121.1042038
6429,MLI,1985,134.9877522
6430,MLI,1986,144.891692
6431,MLI,1987,138.7481463
6432,MLI,1988,145.2990932
6433,MLI,1989,141.2199446
6434,MLI,1990,136.9793921
6435,MLI,1991,155.1019324
6436,MLI,1992,136.2259756
6437,MLI,1993,131.370888
6438,MLI,1994,141.7488542
6439,MLI,1995,142.5843582
6440,MLI,1996,148.0061173
6441,MLI,1997,140.6953981
6442,MLI,1998,139.0255373
6443,MLI,1999,134.6999963
6444,MLI,2000,118.6894152
6445,MLI,2001,127.8927227
6446,MLI,2002,107.7556921
6447,MLI,2003,124.6685074
6448,MLI,2004,121.6539102
6449,MLI,2005,121.3661261
6450,MLI,2006,112.4995304
6451,MLI,2007,116.7246373
6452,MLI,2008,124.6012802
6453,MLI,2009,126.8947058
6454,MLI,2010,112.6805954
6455,MLI,2011,110.7994059
6456,MLI,2012,108.3175543
6457,MLI,2013,103.420236
6458,MLI,2014,103.517407
6459,MLI,2015,100.0
6460,MLI,2016,105.7643844
6461,MLI,2017,103.4126227
6462,MLI,2018,104.1315049
6463,MLI,2019,100.6834887
6464,MLI,2020,97.86892162
6465,MLI,2021,91.86567256
6466,MLT,1961,28.78627446
6467,MLT,1962,29.69027818
6468,MLT,1963,31.06641092
6469,MLT,1964,29.73537191
6470,MLT,1965,29.80818934
6471,MLT,1966,28.6100363
6472,MLT,1967,29.51275666
6473,MLT,1968,34.97202092
6474,MLT,1969,34.93233864
6475,MLT,1970,33.63597018
6476,MLT,1971,33.99999915
6477,MLT,1972,35.05959041
6478,MLT,1973,33.52817044
6479,MLT,1974,32.02008878
6480,MLT,1975,33.61126074
6481,MLT,1976,33.06336101
6482,MLT,1977,31.14567838
6483,MLT,1978,32.36771895
6484,MLT,1979,30.9110489
6485,MLT,1980,28.6310048
6486,MLT,1981,33.44948619
6487,MLT,1982,33.83434485
6488,MLT,1983,34.64255895
6489,MLT,1984,34.49329245
6490,MLT,1985,37.21205823
6491,MLT,1986,40.79998338
6492,MLT,1987,41.65682312
6493,MLT,1988,40.84168565
6494,MLT,1989,46.47287551
6495,MLT,1990,51.04741135
6496,MLT,1991,55.78237119
6497,MLT,1992,60.2973356
6498,MLT,1993,61.36978698
6499,MLT,1994,68.60531738
6500,MLT,1995,66.94363045
6501,MLT,1996,76.63156642
6502,MLT,1997,72.67046777
6503,MLT,1998,73.67824891
6504,MLT,1999,75.43912908
6505,MLT,2000,83.15601155
6506,MLT,2001,73.51220828
6507,MLT,2002,74.34014307
6508,MLT,2003,68.74592496
6509,MLT,2004,71.9386843
6510,MLT,2005,69.11079463
6511,MLT,2006,94.60242111
6512,MLT,2007,92.53353859
6513,MLT,2008,97.9508188
6514,MLT,2009,100.0211057
6515,MLT,2010,108.3519188
6516,MLT,2011,97.0885615
6517,MLT,2012,115.1572029
6518,MLT,2013,107.8791892
6519,MLT,2014,108.032979
6520,MLT,2015,100.0
6521,MLT,2016,113.8697722
6522,MLT,2017,124.8861165
6523,MLT,2018,122.0163572
6524,MLT,2019,99.13562889
6525,MLT,2020,113.4924357
6526,MLT,2021,115.0929434
6527,MMR,1961,42.69254055
6528,MMR,1962,46.69742606
6529,MMR,1963,47.14398533
6530,MMR,1964,46.11918484
6531,MMR,1965,44.33504581
6532,MMR,1966,38.85277956
6533,MMR,1967,41.8763391
6534,MMR,1968,42.62673765
6535,MMR,1969,41.42517863
6536,MMR,1970,41.96393062
6537,MMR,1971,41.93815741
6538,MMR,1972,39.02373107
6539,MMR,1973,42.07876526
6540,MMR,1974,41.62045143
6541,MMR,1975,42.50244237
6542,MMR,1976,42.5760195
6543,MMR,1977,43.00744572
6544,MMR,1978,45.36710877
6545,MMR,1979,44.82428881
6546,MMR,1980,50.6575954
6547,MMR,1981,52.9608728
6548,MMR,1982,53.92967104
6549,MMR,1983,54.73635307
6550,MMR,1984,54.79829079
6551,MMR,1985,55.08869386
6552,MMR,1986,54.7433198
6553,MMR,1987,52.8155065
6554,MMR,1988,50.90046477
6555,MMR,1989,50.00937164
6556,MMR,1990,48.97254509
6557,MMR,1991,47.98827933
6558,MMR,1992,53.17186249
6559,MMR,1993,56.43663272
6560,MMR,1994,58.88155724
6561,MMR,1995,60.65405252
6562,MMR,1996,61.1189609
6563,MMR,1997,59.32473099
6564,MMR,1998,59.37155053
6565,MMR,1999,65.78618371
6566,MMR,2000,68.65067121
6567,MMR,2001,71.39520375
6568,MMR,2002,73.62566458
6569,MMR,2003,77.78487542
6570,MMR,2004,81.10700458
6571,MMR,2005,88.93220845
6572,MMR,2006,95.34306731
6573,MMR,2007,96.69930753
6574,MMR,2008,101.6956457
6575,MMR,2009,105.2546545
6576,MMR,2010,102.9013512
6577,MMR,2011,97.46327909
6578,MMR,2012,96.2020474
6579,MMR,2013,98.33748414
6580,MMR,2014,97.9489636
6581,MMR,2015,100.0
6582,MMR,2016,98.79669364
6583,MMR,2017,97.72763575
6584,MMR,2018,78.85674717
6585,MMR,2019,76.94839499
6586,MMR,2020,80.45054562
6587,MMR,2021,78.12884559
6588,MNE,1961,
6589,MNE,1962,
6590,MNE,1963,
6591,MNE,1964,
6592,MNE,1965,
6593,MNE,1966,
6594,MNE,1967,
6595,MNE,1968,
6596,MNE,1969,
6597,MNE,1970,
6598,MNE,1971,
6599,MNE,1972,
6600,MNE,1973,
6601,MNE,1974,
6602,MNE,1975,
6603,MNE,1976,
6604,MNE,1977,
6605,MNE,1978,
6606,MNE,1979,
6607,MNE,1980,
6608,MNE,1981,
6609,MNE,1982,
6610,MNE,1983,
6611,MNE,1984,
6612,MNE,1985,
6613,MNE,1986,
6614,MNE,1987,
6615,MNE,1988,
6616,MNE,1989,
6617,MNE,1990,
6618,MNE,1991,
6619,MNE,1992,
6620,MNE,1993,
6621,MNE,1994,
6622,MNE,1995,
6623,MNE,1996,
6624,MNE,1997,
6625,MNE,1998,
6626,MNE,1999,
6627,MNE,2000,
6628,MNE,2001,
6629,MNE,2002,
6630,MNE,2003,
6631,MNE,2004,
6632,MNE,2005,
6633,MNE,2006,102.9573646
6634,MNE,2007,78.08091508
6635,MNE,2008,70.38993498
6636,MNE,2009,63.79105518
6637,MNE,2010,78.76667271
6638,MNE,2011,85.65556711
6639,MNE,2012,71.56213412
6640,MNE,2013,122.9354074
6641,MNE,2014,103.2143424
6642,MNE,2015,100.0
6643,MNE,2016,108.0054348
6644,MNE,2017,97.27717775
6645,MNE,2018,98.93840339
6646,MNE,2019,97.3515399
6647,MNE,2020,101.2090155
6648,MNE,2021,103.0441527
6649,MNG,1961,80.52425877
6650,MNG,1962,75.0334465
6651,MNG,1963,67.96190866
6652,MNG,1964,68.31838275
6653,MNG,1965,71.77892811
6654,MNG,1966,76.24288407
6655,MNG,1967,80.67779573
6656,MNG,1968,76.03633274
6657,MNG,1969,77.50176886
6658,MNG,1970,77.02533446
6659,MNG,1971,73.91725036
6660,MNG,1972,77.71201031
6661,MNG,1973,76.07667299
6662,MNG,1974,81.11640812
6663,MNG,1975,87.69582164
6664,MNG,1976,82.6405855
6665,MNG,1977,78.11472601
6666,MNG,1978,87.39024848
6667,MNG,1979,86.2162143
6668,MNG,1980,81.76507623
6669,MNG,1981,82.18526951
6670,MNG,1982,83.49740609
6671,MNG,1983,84.93010465
6672,MNG,1984,83.433788
6673,MNG,1985,83.54720047
6674,MNG,1986,88.67803316
6675,MNG,1987,84.87783617
6676,MNG,1988,81.67946779
6677,MNG,1989,86.97839498
6678,MNG,1990,85.97425603
6679,MNG,1991,86.97662019
6680,MNG,1992,78.88269879
6681,MNG,1993,72.15541293
6682,MNG,1994,68.28767437
6683,MNG,1995,71.34288156
6684,MNG,1996,76.07935372
6685,MNG,1997,66.91007222
6686,MNG,1998,71.2118504
6687,MNG,1999,76.19311987
6688,MNG,2000,73.38454047
6689,MNG,2001,58.36825718
6690,MNG,2002,56.36315398
6691,MNG,2003,47.91352523
6692,MNG,2004,60.05897887
6693,MNG,2005,54.60011867
6694,MNG,2006,52.37427318
6695,MNG,2007,55.19313771
6696,MNG,2008,60.99109718
6697,MNG,2009,73.06936229
6698,MNG,2010,64.80210374
6699,MNG,2011,69.51908431
6700,MNG,2012,71.06089664
6701,MNG,2013,80.25877876
6702,MNG,2014,78.91753181
6703,MNG,2015,100.0
6704,MNG,2016,90.67835813
6705,MNG,2017,91.03555222
6706,MNG,2018,105.7075628
6707,MNG,2019,103.1693435
6708,MNG,2020,137.2720518
6709,MNG,2021,107.7096921
6710,MOZ,1961,97.48171462
6711,MOZ,1962,98.4559471
6712,MOZ,1963,98.05159474
6713,MOZ,1964,98.88398499
6714,MOZ,1965,93.95071207
6715,MOZ,1966,95.08635631
6716,MOZ,1967,96.37258702
6717,MOZ,1968,100.1062552
6718,MOZ,1969,98.21737267
6719,MOZ,1970,101.2282738
6720,MOZ,1971,99.01891502
6721,MOZ,1972,100.6855607
6722,MOZ,1973,99.92480471
6723,MOZ,1974,98.25492897
6724,MOZ,1975,92.86337698
6725,MOZ,1976,89.11863769
6726,MOZ,1977,87.00619873
6727,MOZ,1978,83.48104699
6728,MOZ,1979,81.48499747
6729,MOZ,1980,81.48605912
6730,MOZ,1981,80.54181924
6731,MOZ,1982,78.18891924
6732,MOZ,1983,78.06039458
6733,MOZ,1984,78.77076818
6734,MOZ,1985,77.28463554
6735,MOZ,1986,79.62586558
6736,MOZ,1987,79.22544133
6737,MOZ,1988,80.84337282
6738,MOZ,1989,82.14187119
6739,MOZ,1990,79.38533158
6740,MOZ,1991,79.73459545
6741,MOZ,1992,72.31436839
6742,MOZ,1993,81.55284821
6743,MOZ,1994,79.77220261
6744,MOZ,1995,88.0409839
6745,MOZ,1996,95.37845887
6746,MOZ,1997,97.77925189
6747,MOZ,1998,99.78779301
6748,MOZ,1999,104.4047439
6749,MOZ,2000,97.44210088
6750,MOZ,2001,104.0905529
6751,MOZ,2002,87.56204313
6752,MOZ,2003,110.2468346
6753,MOZ,2004,110.7522027
6754,MOZ,2005,98.40831907
6755,MOZ,2006,105.6694852
6756,MOZ,2007,104.3350278
6757,MOZ,2008,89.15106891
6758,MOZ,2009,105.5770733
6759,MOZ,2010,112.3705504
6760,MOZ,2011,115.3901025
6761,MOZ,2012,114.3048833
6762,MOZ,2013,101.4855463
6763,MOZ,2014,104.0261626
6764,MOZ,2015,100.0
6765,MOZ,2016,96.55936072
6766,MOZ,2017,104.1190362
6767,MOZ,2018,114.6792829
6768,MOZ,2019,112.2746274
6769,MOZ,2020,105.4390215
6770,MOZ,2021,108.8877908
6771,MRT,1961,73.37694452
6772,MRT,1962,73.28696808
6773,MRT,1963,74.17983923
6774,MRT,1964,77.80022957
6775,MRT,1965,80.44097214
6776,MRT,1966,81.21044244
6777,MRT,1967,80.73644534
6778,MRT,1968,81.94080604
6779,MRT,1969,79.50707981
6780,MRT,1970,77.4546561
6781,MRT,1971,79.21334296
6782,MRT,1972,79.72796386
6783,MRT,1973,72.80379413
6784,MRT,1974,71.4675301
6785,MRT,1975,73.09171822
6786,MRT,1976,79.3564441
6787,MRT,1977,82.10048895
6788,MRT,1978,84.54491127
6789,MRT,1979,85.57001884
6790,MRT,1980,90.37243606
6791,MRT,1981,89.34894695
6792,MRT,1982,85.31393238
6793,MRT,1983,79.39984411
