,ISO3,year,Drought,Heat wave,Wildfire,Flood
6533,LBY,1993,0,0,0,0
6534,LBY,1994,0,0,0,0
6535,LBY,1995,0,0,0,1
6536,LBY,1996,0,0,0,0
6537,LBY,1997,0,0,0,0
6538,LBY,1998,0,0,0,0
6539,LBY,1999,0,0,0,0
6540,LBY,2000,0,0,0,0
6541,LBY,2001,0,0,0,0
6542,LBY,2002,0,0,0,0
6543,LBY,2003,0,0,0,0
6544,LBY,2004,0,0,0,0
6545,LBY,2005,0,0,0,0
6546,LBY,2006,0,0,0,0
6547,LBY,2007,0,0,0,0
6548,LBY,2008,0,0,0,0
6549,LBY,2009,0,0,0,0
6550,LBY,2010,0,0,0,0
6551,LBY,2011,0,0,0,0
6552,LBY,2012,0,0,0,0
6553,LBY,2013,0,0,0,1
6554,LBY,2014,0,0,0,0
6555,LBY,2015,0,0,0,0
6556,LBY,2016,0,0,0,0
6557,LBY,2017,0,0,0,0
6558,LBY,2018,0,0,0,0
6559,LBY,2019,0,0,0,1
6560,LBY,2020,0,0,0,0
6561,LBY,2021,0,0,0,0
6562,LBY,2022,0,0,0,0
6563,LBY,2023,0,0,0,0
6564,LBY,2024,0,0,0,0
6565,LCA,1960,0,0,0,0
6566,LCA,1961,0,0,0,0
6567,LCA,1962,0,0,0,0
6568,LCA,1963,0,0,0,0
6569,LCA,1964,0,0,0,0
6570,LCA,1965,0,0,0,0
6571,LCA,1966,0,0,0,0
6572,LCA,1967,0,0,0,0
6573,LCA,1968,0,0,0,0
6574,LCA,1969,0,0,0,0
6575,LCA,1970,0,0,0,0
6576,LCA,1971,0,0,0,0
6577,LCA,1972,0,0,0,0
6578,LCA,1973,0,0,0,0
6579,LCA,1974,0,0,0,0
6580,LCA,1975,0,0,0,0
6581,LCA,1976,0,0,0,0
6582,LCA,1977,0,0,0,0
6583,LCA,1978,0,0,0,0
6584,LCA,1979,0,0,0,0
6585,LCA,1980,0,0,0,0
6586,LCA,1981,0,0,0,0
6587,LCA,1982,0,0,0,0
6588,LCA,1983,0,0,0,0
6589,LCA,1984,0,0,0,0
6590,LCA,1985,0,0,0,0
6591,LCA,1986,0,0,0,0
6592,LCA,1987,0,0,0,0
6593,LCA,1988,0,0,0,0
6594,LCA,1989,0,0,0,0
6595,LCA,1990,0,0,0,0
6596,LCA,1991,0,0,0,0
6597,LCA,1992,0,0,0,0
6598,LCA,1993,0,0,0,0
6599,LCA,1994,0,0,0,0
6600,LCA,1995,0,0,0,0
6601,LCA,1996,0,0,0,0
6602,LCA,1997,0,0,0,0
6603,LCA,1998,0,0,0,0
6604,LCA,1999,0,0,0,0
6605,LCA,2000,0,0,0,0
6606,LCA,2001,0,0,0,0
6607,LCA,2002,0,0,0,0
6608,LCA,2003,0,0,0,0
6609,LCA,2004,0,0,0,0
6610,LCA,2005,0,0,0,0
6611,LCA,2006,0,0,0,0
6612,LCA,2007,0,0,0,0
6613,LCA,2008,0,0,0,0
6614,LCA,2009,0,0,0,0
6615,LCA,2010,1,0,0,1
6616,LCA,2011,0,0,0,0
6617,LCA,2012,0,0,0,0
6618,LCA,2013,0,0,0,1
6619,LCA,2014,0,0,0,0
6620,LCA,2015,0,0,0,0
6621,LCA,2016,0,0,0,0
6622,LCA,2017,0,0,0,0
6623,LCA,2018,0,0,0,0
6624,LCA,2019,0,0,0,0
6625,LCA,2020,0,0,0,0
6626,LCA,2021,0,0,0,0
6627,LCA,2022,0,0,0,1
6628,LCA,2023,0,0,0,0
6629,LCA,2024,0,0,0,0
6630,LKA,1960,0,0,0,0
6631,LKA,1961,0,0,0,0
6632,LKA,1962,0,0,0,0
6633,LKA,1963,0,0,0,0
6634,LKA,1964,0,0,0,0
6635,LKA,1965,0,0,0,0
6636,LKA,1966,0,0,0,1
6637,LKA,1967,0,0,0,1
6638,LKA,1968,0,0,0,0
6639,LKA,1969,0,0,0,1
6640,LKA,1970,0,0,0,0
6641,LKA,1971,0,0,0,0
6642,LKA,1972,0,0,0,0
6643,LKA,1973,0,0,0,0
6644,LKA,1974,0,0,0,0
6645,LKA,1975,0,0,0,0
6646,LKA,1976,0,0,0,0
6647,LKA,1977,1,0,0,0
6648,LKA,1978,0,0,0,1
6649,LKA,1979,1,0,0,0
6650,LKA,1980,1,0,0,0
6651,LKA,1981,1,0,0,1
6652,LKA,1982,1,0,0,1
6653,LKA,1983,0,0,0,1
6654,LKA,1984,0,0,0,1
6655,LKA,1985,0,0,0,0
6656,LKA,1986,0,0,0,1
6657,LKA,1987,1,0,0,0
6658,LKA,1988,1,0,0,0
6659,LKA,1989,0,0,0,1
6660,LKA,1990,0,0,0,1
6661,LKA,1991,0,0,0,1
6662,LKA,1992,0,0,0,1
6663,LKA,1993,0,0,0,1
6664,LKA,1994,0,0,0,1
6665,LKA,1995,0,0,0,1
6666,LKA,1996,0,0,0,1
6667,LKA,1997,0,0,0,1
6668,LKA,1998,0,0,0,1
6669,LKA,1999,0,0,0,1
6670,LKA,2000,0,0,0,1
6671,LKA,2001,1,0,0,1
6672,LKA,2002,0,0,0,1
6673,LKA,2003,0,0,0,1
6674,LKA,2004,0,0,0,1
6675,LKA,2005,0,0,0,1
6676,LKA,2006,0,0,0,1
6677,LKA,2007,0,0,0,1
6678,LKA,2008,0,0,0,1
6679,LKA,2009,0,0,0,1
6680,LKA,2010,0,0,0,1
6681,LKA,2011,0,0,0,1
6682,LKA,2012,1,0,0,1
6683,LKA,2013,0,0,0,1
6684,LKA,2014,1,0,0,1
6685,LKA,2015,0,0,0,1
6686,LKA,2016,1,0,0,1
6687,LKA,2017,0,0,0,1
6688,LKA,2018,0,0,0,1
6689,LKA,2019,1,0,0,1
6690,LKA,2020,0,0,0,1
6691,LKA,2021,0,0,0,1
6692,LKA,2022,0,0,0,1
6693,LKA,2023,0,0,0,1
6694,LKA,2024,0,0,0,1
6695,LSO,1960,0,0,0,0
6696,LSO,1961,0,0,0,0
6697,LSO,1962,0,0,0,0
6698,LSO,1963,0,0,0,0
6699,LSO,1964,0,0,0,0
6700,LSO,1965,0,0,0,0
6701,LSO,1966,0,0,0,0
6702,LSO,1967,0,0,0,0
6703,LSO,1968,1,0,0,0
6704,LSO,1969,0,0,0,0
6705,LSO,1970,0,0,0,0
6706,LSO,1971,0,0,0,0
6707,LSO,1972,0,0,0,0
6708,LSO,1973,0,0,0,0
6709,LSO,1974,0,0,0,0
6710,LSO,1975,0,0,0,0
6711,LSO,1976,0,0,0,0
6712,LSO,1977,0,0,0,0
6713,LSO,1978,0,0,0,0
6714,LSO,1979,0,0,0,0
6715,LSO,1980,0,0,0,0
6716,LSO,1981,0,0,0,0
6717,LSO,1982,0,0,0,0
6718,LSO,1983,1,0,0,0
6719,LSO,1984,0,0,0,0
6720,LSO,1985,0,0,0,1
6721,LSO,1986,0,0,0,0
6722,LSO,1987,0,0,0,1
6723,LSO,1988,0,0,0,0
6724,LSO,1989,0,0,0,0
6725,LSO,1990,1,0,0,1
6726,LSO,1991,0,0,0,0
6727,LSO,1992,0,0,0,0
6728,LSO,1993,0,0,0,0
6729,LSO,1994,0,0,0,0
6730,LSO,1995,0,0,0,0
6731,LSO,1996,0,0,0,0
6732,LSO,1997,0,0,0,0
6733,LSO,1998,0,0,0,0
6734,LSO,1999,0,0,0,0
6735,LSO,2000,0,0,0,0
6736,LSO,2001,0,0,0,0
6737,LSO,2002,1,0,0,0
6738,LSO,2003,0,0,0,0
6739,LSO,2004,0,0,0,0
6740,LSO,2005,0,0,0,0
6741,LSO,2006,0,0,0,0
6742,LSO,2007,1,0,0,0
6743,LSO,2008,0,0,0,0
6744,LSO,2009,0,0,0,0
6745,LSO,2010,0,0,0,0
6746,LSO,2011,1,0,0,1
6747,LSO,2012,0,0,0,0
6748,LSO,2013,0,0,0,0
6749,LSO,2014,0,0,0,0
6750,LSO,2015,0,0,0,0
6751,LSO,2016,1,0,0,0
6752,LSO,2017,0,0,0,0
6753,LSO,2018,0,0,0,0
6754,LSO,2019,1,0,0,0
6755,LSO,2020,1,0,0,0
6756,LSO,2021,0,0,0,0
6757,LSO,2022,0,0,0,0
6758,LSO,2023,0,0,0,0
6759,LSO,2024,0,0,0,0
6760,LTU,1960,0,0,0,0
6761,LTU,1961,0,0,0,0
6762,LTU,1962,0,0,0,0
6763,LTU,1963,0,0,0,0
6764,LTU,1964,0,0,0,0
6765,LTU,1965,0,0,0,0
6766,LTU,1966,0,0,0,0
6767,LTU,1967,0,0,0,0
6768,LTU,1968,0,0,0,0
6769,LTU,1969,0,0,0,0
6770,LTU,1970,0,0,0,0
6771,LTU,1971,0,0,0,0
6772,LTU,1972,0,0,0,0
6773,LTU,1973,0,0,0,0
6774,LTU,1974,0,0,0,0
6775,LTU,1975,0,0,0,0
6776,LTU,1976,0,0,0,0
6777,LTU,1977,0,0,0,0
6778,LTU,1978,0,0,0,0
6779,LTU,1979,0,0,0,0
6780,LTU,1980,0,0,0,0
6781,LTU,1981,0,0,0,0
6782,LTU,1982,0,0,0,0
6783,LTU,1983,0,0,0,0
6784,LTU,1984,0,0,0,0
6785,LTU,1985,0,0,0,0
6786,LTU,1986,0,0,0,0
6787,LTU,1987,0,0,0,0
6788,LTU,1988,0,0,0,0
6789,LTU,1989,0,0,0,0
6790,LTU,1990,0,0,0,0
6791,LTU,1991,0,0,0,0
6792,LTU,1992,1,0,0,0
6793,LTU,1993,0,0,0,0
6794,LTU,1994,0,0,0,0
6795,LTU,1995,0,0,0,0
6796,LTU,1996,0,0,0,0
6797,LTU,1997,0,0,0,0
6798,LTU,1998,0,0,0,0
6799,LTU,1999,0,1,0,0
6800,LTU,2000,0,0,0,0
6801,LTU,2001,0,0,0,0
6802,LTU,2002,0,0,0,0
6803,LTU,2003,0,0,0,0
6804,LTU,2004,0,0,0,0
6805,LTU,2005,0,0,0,1
6806,LTU,2006,1,0,0,0
6807,LTU,2007,0,0,0,0
6808,LTU,2008,0,0,0,0
6809,LTU,2009,0,0,0,0
6810,LTU,2010,0,0,0,1
6811,LTU,2011,0,0,0,0
6812,LTU,2012,0,0,0,0
6813,LTU,2013,0,0,0,0
6814,LTU,2014,0,0,0,0
6815,LTU,2015,0,0,0,0
6816,LTU,2016,0,0,0,0
6817,LTU,2017,0,0,0,0
6818,LTU,2018,1,0,0,0
6819,LTU,2019,0,0,0,0
6820,LTU,2020,0,0,0,0
6821,LTU,2021,0,0,0,0
6822,LTU,2022,0,1,0,0
6823,LTU,2023,0,0,0,0
6824,LTU,2024,0,0,0,0
6825,LUX,1960,0,0,0,0
6826,LUX,1961,0,0,0,0
6827,LUX,1962,0,0,0,0
6828,LUX,1963,0,0,0,0
6829,LUX,1964,0,0,0,0
6830,LUX,1965,0,0,0,0
6831,LUX,1966,0,0,0,0
6832,LUX,1967,0,0,0,0
6833,LUX,1968,0,0,0,0
6834,LUX,1969,0,0,0,0
6835,LUX,1970,0,0,0,0
6836,LUX,1971,0,0,0,0
6837,LUX,1972,0,0,0,0
6838,LUX,1973,0,0,0,0
6839,LUX,1974,0,0,0,0
6840,LUX,1975,0,0,0,0
6841,LUX,1976,0,0,0,0
6842,LUX,1977,0,0,0,0
6843,LUX,1978,0,0,0,0
6844,LUX,1979,0,0,0,0
6845,LUX,1980,0,0,0,0
6846,LUX,1981,0,0,0,0
6847,LUX,1982,0,0,0,0
6848,LUX,1983,0,0,0,1
6849,LUX,1984,0,0,0,0
6850,LUX,1985,0,0,0,0
6851,LUX,1986,0,0,0,0
6852,LUX,1987,0,0,0,0
6853,LUX,1988,0,0,0,0
6854,LUX,1989,0,0,0,0
6855,LUX,1990,0,0,0,0
6856,LUX,1991,0,0,0,0
6857,LUX,1992,0,0,0,0
6858,LUX,1993,0,0,0,1
6859,LUX,1994,0,0,0,0
6860,LUX,1995,0,0,0,0
6861,LUX,1996,0,0,0,0
6862,LUX,1997,0,0,0,0
6863,LUX,1998,0,0,0,0
6864,LUX,1999,0,0,0,0
6865,LUX,2000,0,0,0,0
6866,LUX,2001,0,0,0,0
6867,LUX,2002,0,0,0,0
6868,LUX,2003,0,1,0,0
6869,LUX,2004,0,0,0,0
6870,LUX,2005,0,0,0,0
6871,LUX,2006,0,0,0,0
6872,LUX,2007,0,0,0,0
6873,LUX,2008,0,0,0,0
6874,LUX,2009,0,0,0,0
6875,LUX,2010,0,0,0,0
6876,LUX,2011,0,0,0,0
6877,LUX,2012,0,0,0,0
6878,LUX,2013,0,0,0,0
6879,LUX,2014,0,0,0,0
6880,LUX,2015,0,0,0,0
6881,LUX,2016,0,0,0,0
6882,LUX,2017,0,0,0,0
6883,LUX,2018,0,0,0,0
6884,LUX,2019,0,0,0,0
6885,LUX,2020,0,0,0,0
6886,LUX,2021,0,0,0,1
6887,LUX,2022,0,1,0,0
6888,LUX,2023,0,0,0,0
6889,LUX,2024,0,0,0,0
6890,LVA,1960,0,0,0,0
6891,LVA,1961,0,0,0,0
6892,LVA,1962,0,0,0,0
6893,LVA,1963,0,0,0,0
6894,LVA,1964,0,0,0,0
6895,LVA,1965,0,0,0,0
6896,LVA,1966,0,0,0,0
6897,LVA,1967,0,0,0,0
6898,LVA,1968,0,0,0,0
6899,LVA,1969,0,0,0,0
6900,LVA,1970,0,0,0,0
6901,LVA,1971,0,0,0,0
6902,LVA,1972,0,0,0,0
6903,LVA,1973,0,0,0,0
6904,LVA,1974,0,0,0,0
6905,LVA,1975,0,0,0,0
6906,LVA,1976,0,0,0,0
6907,LVA,1977,0,0,0,0
6908,LVA,1978,0,0,0,0
6909,LVA,1979,0,0,0,0
6910,LVA,1980,0,0,0,0
6911,LVA,1981,0,0,0,0
6912,LVA,1982,0,0,0,0
6913,LVA,1983,0,0,0,0
6914,LVA,1984,0,0,0,0
6915,LVA,1985,0,0,0,0
6916,LVA,1986,0,0,0,0
6917,LVA,1987,0,0,0,0
6918,LVA,1988,0,0,0,0
6919,LVA,1989,0,0,0,0
6920,LVA,1990,0,0,0,0
6921,LVA,1991,0,0,0,0
6922,LVA,1992,0,0,0,0
6923,LVA,1993,0,0,0,0
6924,LVA,1994,0,0,0,0
6925,LVA,1995,0,0,0,0
6926,LVA,1996,0,0,0,0
6927,LVA,1997,0,0,0,0
6928,LVA,1998,0,0,0,0
6929,LVA,1999,0,0,0,0
6930,LVA,2000,0,0,0,0
6931,LVA,2001,0,0,0,0
6932,LVA,2002,0,0,0,0
6933,LVA,2003,0,0,0,0
6934,LVA,2004,0,0,0,0
6935,LVA,2005,0,0,0,0
6936,LVA,2006,0,0,0,0
6937,LVA,2007,0,0,0,0
6938,LVA,2008,0,0,0,0
6939,LVA,2009,0,0,0,0
6940,LVA,2010,0,0,0,0
6941,LVA,2011,0,0,0,0
6942,LVA,2012,0,0,0,0
6943,LVA,2013,0,0,0,0
6944,LVA,2014,0,0,0,0
6945,LVA,2015,0,0,0,0
6946,LVA,2016,0,0,0,0
6947,LVA,2017,0,0,0,0
6948,LVA,2018,0,0,1,0
6949,LVA,2019,0,0,0,0
6950,LVA,2020,0,0,0,0
6951,LVA,2021,0,0,0,0
6952,LVA,2022,0,1,0,0
6953,LVA,2023,0,0,0,1
6954,LVA,2024,0,0,0,0
6955,MAR,1960,0,0,0,0
6956,MAR,1961,0,0,0,0
6957,MAR,1962,0,0,0,0
6958,MAR,1963,0,0,0,1
6959,MAR,1964,0,0,0,1
6960,MAR,1965,0,0,0,1
6961,MAR,1966,1,0,0,0
6962,MAR,1967,0,0,0,0
6963,MAR,1968,0,0,0,0
6964,MAR,1969,0,0,0,0
6965,MAR,1970,0,0,0,1
6966,MAR,1971,1,0,0,0
6967,MAR,1972,0,0,0,0
6968,MAR,1973,0,0,0,0
6969,MAR,1974,0,0,0,0
6970,MAR,1975,0,0,0,1
6971,MAR,1976,0,0,0,0
6972,MAR,1977,0,0,0,1
6973,MAR,1978,0,0,0,0
6974,MAR,1979,0,0,0,1
6975,MAR,1980,0,0,0,0
6976,MAR,1981,0,0,0,0
6977,MAR,1982,0,0,0,0
6978,MAR,1983,1,0,0,0
6979,MAR,1984,1,0,0,0
6980,MAR,1985,0,0,0,0
6981,MAR,1986,0,0,0,0
6982,MAR,1987,0,0,0,0
6983,MAR,1988,0,0,0,0
6984,MAR,1989,0,0,0,0
6985,MAR,1990,0,0,0,0
6986,MAR,1991,0,0,0,0
6987,MAR,1992,0,0,0,0
6988,MAR,1993,0,0,0,0
6989,MAR,1994,0,0,0,0
6990,MAR,1995,0,0,0,1
6991,MAR,1996,0,0,0,1
6992,MAR,1997,0,0,0,1
6993,MAR,1998,0,0,0,0
6994,MAR,1999,1,0,0,0
6995,MAR,2000,0,1,0,1
6996,MAR,2001,0,0,0,1
6997,MAR,2002,0,0,0,1
6998,MAR,2003,0,0,0,1
6999,MAR,2004,0,0,0,0
7000,MAR,2005,0,0,0,0
7001,MAR,2006,0,0,0,1
7002,MAR,2007,0,0,0,0
7003,MAR,2008,0,0,0,1
7004,MAR,2009,0,0,0,1
7005,MAR,2010,0,0,0,1
7006,MAR,2011,0,0,0,0
7007,MAR,2012,0,0,0,0
7008,MAR,2013,0,0,0,0
7009,MAR,2014,0,0,0,1
7010,MAR,2015,0,0,0,0
7011,MAR,2016,0,0,0,0
7012,MAR,2017,0,0,0,0
7013,MAR,2018,0,0,0,0
7014,MAR,2019,0,0,0,1
7015,MAR,2020,0,0,0,0
7016,MAR,2021,0,0,0,1
7017,MAR,2022,0,0,0,0
7018,MAR,2023,0,0,0,0
7019,MAR,2024,0,0,0,0
7020,MDA,1960,0,0,0,0
7021,MDA,1961,0,0,0,0
7022,MDA,1962,0,0,0,0
7023,MDA,1963,0,0,0,0
7024,MDA,1964,0,0,0,0
7025,MDA,1965,0,0,0,0
7026,MDA,1966,0,0,0,0
7027,MDA,1967,0,0,0,0
7028,MDA,1968,0,0,0,0
7029,MDA,1969,0,0,0,0
7030,MDA,1970,0,0,0,0
7031,MDA,1971,0,0,0,0
7032,MDA,1972,0,0,0,0
7033,MDA,1973,0,0,0,0
7034,MDA,1974,0,0,0,0
7035,MDA,1975,0,0,0,0
7036,MDA,1976,0,0,0,0
7037,MDA,1977,0,0,0,0
7038,MDA,1978,0,0,0,0
7039,MDA,1979,0,0,0,0
7040,MDA,1980,0,0,0,0
7041,MDA,1981,0,0,0,0
7042,MDA,1982,0,0,0,0
7043,MDA,1983,0,0,0,0
7044,MDA,1984,0,0,0,0
7045,MDA,1985,0,0,0,0
7046,MDA,1986,0,0,0,0
7047,MDA,1987,0,0,0,0
7048,MDA,1988,0,0,0,0
7049,MDA,1989,0,0,0,0
7050,MDA,1990,0,0,0,0
7051,MDA,1991,0,0,0,0
7052,MDA,1992,0,0,0,0
7053,MDA,1993,0,0,0,0
7054,MDA,1994,0,0,0,1
7055,MDA,1995,0,0,0,0
7056,MDA,1996,0,0,0,0
7057,MDA,1997,0,0,0,1
7058,MDA,1998,0,0,0,0
7059,MDA,1999,0,0,0,1
7060,MDA,2000,1,0,0,0
7061,MDA,2001,0,0,0,0
7062,MDA,2002,0,0,0,1
7063,MDA,2003,0,0,0,0
7064,MDA,2004,0,0,0,0
7065,MDA,2005,0,0,0,1
7066,MDA,2006,0,0,0,0
7067,MDA,2007,1,0,0,0
7068,MDA,2008,0,0,0,1
7069,MDA,2009,0,0,0,0
7070,MDA,2010,0,0,0,1
7071,MDA,2011,0,0,0,0
7072,MDA,2012,1,0,0,0
7073,MDA,2013,0,0,0,0
7074,MDA,2014,0,0,0,0
7075,MDA,2015,0,0,0,0
7076,MDA,2016,0,0,0,0
7077,MDA,2017,0,0,0,0
7078,MDA,2018,0,0,0,0
7079,MDA,2019,0,0,0,0
7080,MDA,2020,0,0,0,0
7081,MDA,2021,0,0,0,0
7082,MDA,2022,0,0,0,0
7083,MDA,2023,0,0,0,0
7084,MDA,2024,0,0,0,0
7085,MDG,1960,0,0,0,0
7086,MDG,1961,0,0,0,0
7087,MDG,1962,0,0,0,0
7088,MDG,1963,0,0,0,0
7089,MDG,1964,0,0,0,0
7090,MDG,1965,0,0,0,0
7091,MDG,1966,0,0,0,0
7092,MDG,1967,0,0,0,0
7093,MDG,1968,0,0,0,0
7094,MDG,1969,0,0,0,0
7095,MDG,1970,0,0,0,0
7096,MDG,1971,0,0,0,0
7097,MDG,1972,0,0,0,0
7098,MDG,1973,0,0,0,0
7099,MDG,1974,0,0,0,0
7100,MDG,1975,0,0,0,0
7101,MDG,1976,0,0,0,0
7102,MDG,1977,0,0,0,0
7103,MDG,1978,0,0,0,0
7104,MDG,1979,0,0,0,0
7105,MDG,1980,0,0,0,0
7106,MDG,1981,1,0,0,0
7107,MDG,1982,0,0,0,0
7108,MDG,1983,0,0,0,0
7109,MDG,1984,0,0,0,0
7110,MDG,1985,0,0,0,0
7111,MDG,1986,0,0,0,1
7112,MDG,1987,0,0,0,0
7113,MDG,1988,1,0,0,0
7114,MDG,1989,0,0,0,0
7115,MDG,1990,0,0,0,0
7116,MDG,1991,0,0,0,0
7117,MDG,1992,0,0,0,0
7118,MDG,1993,0,0,0,0
7119,MDG,1994,0,0,0,0
7120,MDG,1995,0,0,0,0
7121,MDG,1996,0,0,0,0
7122,MDG,1997,0,0,0,0
7123,MDG,1998,0,0,0,1
7124,MDG,1999,0,0,0,0
7125,MDG,2000,1,0,0,0
7126,MDG,2001,0,0,0,0
7127,MDG,2002,1,0,0,0
7128,MDG,2003,0,0,0,1
7129,MDG,2004,0,0,0,0
7130,MDG,2005,1,0,0,1
7131,MDG,2006,0,0,0,0
7132,MDG,2007,0,0,0,1
7133,MDG,2008,1,0,0,0
7134,MDG,2009,0,0,0,0
7135,MDG,2010,0,0,0,0
7136,MDG,2011,0,0,0,0
7137,MDG,2012,0,0,0,0
7138,MDG,2013,0,0,0,0
7139,MDG,2014,1,0,0,0
7140,MDG,2015,0,0,0,1
7141,MDG,2016,1,0,0,0
7142,MDG,2017,1,0,0,0
7143,MDG,2018,0,0,0,0
7144,MDG,2019,0,0,0,1
7145,MDG,2020,1,0,0,1
7146,MDG,2021,0,0,0,1
7147,MDG,2022,0,0,0,1
7148,MDG,2023,0,0,0,0
7149,MDG,2024,0,0,0,0
7150,MDV,1960,0,0,0,0
7151,MDV,1961,0,0,0,0
7152,MDV,1962,0,0,0,0
7153,MDV,1963,0,0,0,0
7154,MDV,1964,0,0,0,0
7155,MDV,1965,0,0,0,0
7156,MDV,1966,0,0,0,0
7157,MDV,1967,0,0,0,0
7158,MDV,1968,0,0,0,0
7159,MDV,1969,0,0,0,0
7160,MDV,1970,0,0,0,0
7161,MDV,1971,0,0,0,0
7162,MDV,1972,0,0,0,0
7163,MDV,1973,0,0,0,0
7164,MDV,1974,0,0,0,0
7165,MDV,1975,0,0,0,0
7166,MDV,1976,0,0,0,0
7167,MDV,1977,0,0,0,0
7168,MDV,1978,0,0,0,0
7169,MDV,1979,0,0,0,0
7170,MDV,1980,0,0,0,0
7171,MDV,1981,0,0,0,0
7172,MDV,1982,0,0,0,0
7173,MDV,1983,0,0,0,0
7174,MDV,1984,0,0,0,0
7175,MDV,1985,0,0,0,0
7176,MDV,1986,0,0,0,0
7177,MDV,1987,0,0,0,1
7178,MDV,1988,0,0,0,0
7179,MDV,1989,0,0,0,0
7180,MDV,1990,0,0,0,0
7181,MDV,1991,0,0,0,0
7182,MDV,1992,0,0,0,0
7183,MDV,1993,0,0,0,0
7184,MDV,1994,0,0,0,0
7185,MDV,1995,0,0,0,0
7186,MDV,1996,0,0,0,0
7187,MDV,1997,0,0,0,0
7188,MDV,1998,0,0,0,0
7189,MDV,1999,0,0,0,0
7190,MDV,2000,0,0,0,0
7191,MDV,2001,0,0,0,0
7192,MDV,2002,0,0,0,0
7193,MDV,2003,0,0,0,0
7194,MDV,2004,0,0,0,0
7195,MDV,2005,0,0,0,0
7196,MDV,2006,0,0,0,0
7197,MDV,2007,0,0,0,1
7198,MDV,2008,0,0,0,0
7199,MDV,2009,0,0,0,0
7200,MDV,2010,0,0,0,0
7201,MDV,2011,0,0,0,0
7202,MDV,2012,0,0,0,0
7203,MDV,2013,0,0,0,0
7204,MDV,2014,0,0,0,0
7205,MDV,2015,0,0,0,0
7206,MDV,2016,0,0,0,0
7207,MDV,2017,0,0,0,0
7208,MDV,2018,0,0,0,0
7209,MDV,2019,0,0,0,1
7210,MDV,2020,0,0,0,0
7211,MDV,2021,0,0,0,0
7212,MDV,2022,0,0,0,0
7213,MDV,2023,0,0,0,0
7214,MDV,2024,0,0,0,0
7215,MEX,1960,0,0,0,0
7216,MEX,1961,0,0,0,0
7217,MEX,1962,0,1,0,0
7218,MEX,1963,0,0,0,0
7219,MEX,1964,0,0,0,0
7220,MEX,1965,0,0,0,1
7221,MEX,1966,0,0,0,0
7222,MEX,1967,0,0,0,1
7223,MEX,1968,0,1,0,0
7224,MEX,1969,0,0,0,0
7225,MEX,1970,0,0,0,1
7226,MEX,1971,0,0,0,0
7227,MEX,1972,0,0,0,1
7228,MEX,1973,0,0,0,1
7229,MEX,1974,0,0,0,0
7230,MEX,1975,0,0,0,0
7231,MEX,1976,0,0,0,0
7232,MEX,1977,0,0,0,0
7233,MEX,1978,1,0,0,1
7234,MEX,1979,0,0,0,1
7235,MEX,1980,0,0,0,1
7236,MEX,1981,0,0,0,0
7237,MEX,1982,0,0,0,1
7238,MEX,1983,0,0,0,0
7239,MEX,1984,0,0,0,1
7240,MEX,1985,0,0,0,0
7241,MEX,1986,0,0,0,1
7242,MEX,1987,0,0,0,1
7243,MEX,1988,1,0,0,0
7244,MEX,1989,0,0,1,1
7245,MEX,1990,0,1,0,1
7246,MEX,1991,0,0,0,1
7247,MEX,1992,0,0,0,0
7248,MEX,1993,0,0,0,1
7249,MEX,1994,0,0,0,0
7250,MEX,1995,1,0,0,0
7251,MEX,1996,1,0,0,1
7252,MEX,1997,0,0,0,0
7253,MEX,1998,0,0,1,1
7254,MEX,1999,1,0,0,1
7255,MEX,2000,0,0,0,1
7256,MEX,2001,0,0,0,1
7257,MEX,2002,1,0,0,1
7258,MEX,2003,0,0,1,1
7259,MEX,2004,0,0,0,1
7260,MEX,2005,0,0,0,1
7261,MEX,2006,0,0,0,1
7262,MEX,2007,0,0,0,1
7263,MEX,2008,0,0,0,1
7264,MEX,2009,0,0,0,1
7265,MEX,2010,0,0,0,1
7266,MEX,2011,1,0,1,1
7267,MEX,2012,0,0,0,0
7268,MEX,2013,0,0,0,1
7269,MEX,2014,0,0,0,0
7270,MEX,2015,0,0,0,1
7271,MEX,2016,0,0,0,1
7272,MEX,2017,0,0,0,1
7273,MEX,2018,0,0,0,1
7274,MEX,2019,0,0,0,1
7275,MEX,2020,0,0,0,1
7276,MEX,2021,0,0,0,1
7277,MEX,2022,0,0,0,1
7278,MEX,2023,0,0,0,1
7279,MEX,2024,0,0,0,0
7280,MHL,1960,0,0,0,0
7281,MHL,1961,0,0,0,0
7282,MHL,1962,0,0,0,0
7283,MHL,1963,0,0,0,0
7284,MHL,1964,0,0,0,0
7285,MHL,1965,0,0,0,0
7286,MHL,1966,0,0,0,0
7287,MHL,1967,0,0,0,0
7288,MHL,1968,0,0,0,0
7289,MHL,1969,0,0,0,0
7290,MHL,1970,0,0,0,0
7291,MHL,1971,0,0,0,0
7292,MHL,1972,0,0,0,0
7293,MHL,1973,0,0,0,0
7294,MHL,1974,0,0,0,0
7295,MHL,1975,0,0,0,0
7296,MHL,1976,0,0,0,0
7297,MHL,1977,0,0,0,0
7298,MHL,1978,0,0,0,0
7299,MHL,1979,0,0,0,0
7300,MHL,1980,0,0,0,0
7301,MHL,1981,0,0,0,0
7302,MHL,1982,0,0,0,0
7303,MHL,1983,0,0,0,0
7304,MHL,1984,0,0,0,0
7305,MHL,1985,0,0,0,0
7306,MHL,1986,0,0,0,0
7307,MHL,1987,0,0,0,0
7308,MHL,1988,0,0,0,0
